Placement,Name,Score,id
1,FeedMePi314,941090,31:59.5,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
1,VeDAN,941090,31:59.5,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
2,Milin,1429045,32:10.2,9fbb168bdac0afa11a45dc490d22b225ca514ceecb178a3a
2,MysticaL,1429045,32:10.2,9cec1edf8b96adf01b43d94f5e74e677ca5614e9cb45d96c
3,arielsimcha,1436430,27:58.6,9ce914da8a94ffa418448a1a5e76e075c40414ee9845d16b
3,Kakakarotcake,1436430,27:58.6,9cec14dada97fff34b4a89495921e170c8024fba9b17d038
4,bcxmf,1440015,28:37.9,9fbb43838bc7f0f01d168b185a74e4739d0748b5cc188a6e
5,EliteMaster2724,1468330,25:31.6,9fbb45ded992adf110408a4b5b26e473cd0648b99d11d16c
5,SpiderDude,1468330,25:31.6,9ce944828991acf11a13861f0e77e0779d004fb89a11dc3c
6,210577,1502740,24:58.8,9cb6168ed9c3f8f34d45dc425e7ae773cc554eba9718df3b
7,Sparky,1510435,31:29.4,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
7,DetectiveRams,1510435,31:29.4,9fbf1f838ec5aba549438b4d5d72e174980649ea96168e3f
8,ikun,1512130,31:47.7,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
9,trpltbyz,1525575,32:20.2,9fbe14dfde92faa01016da425927e62298574fea9b18db6b
10,Daniel,1569703,30:10.3,9fbd4489dd93ffac1f17dd435970b370cf0019ef97198b39
10,hellothere225,1569703,30:10.3,9fbd1682db90afa51c17881e5b71e77f99024bb5ca41de6c
11,SupremeAvocado,1588265,26:24.1,9cb812d8dd94ffa31f40d9430d22b726cc0d19b497198b30
12,III,1600850,31:54.1,9fbd438ed794fea51145884e5a76b77ecc0548bacd45df6e
13,Player7116583,1654990,26:34.4,9fba17d98d92f9a01c40894d5e7ab274cd0049bfcb188e38
13,lemu0202,1654990,26:34.4,9fbb44dfdfc2fba749168a4c5871ee76995149b59a42d86d
14,QuotenOppa1255,1726060,27:04.5,9fbc44828cc4f9ac1a4a881f577bb276c90014b99d14df6e
14,VioletHero1760,1726060,27:04.5,9fbc1e8c8d94fdf31046dc185e26b526c4574cbb9713dc3d
15,TIME,1745215,29:25.1,9fba16da8bc5f8a01b118d425c7ab225cd571dbaca118c3f
16,player9527,1867800,30:54,9fbb1f8e8e9efaac18178f495873e57ecc0718eecc128b6e
16,XMF,1867800,30:54,9fbb14ddd8c5ada4114486185622e676cc0149ba9c45d16e
17,not unhomie,1887755,29:36.4,9fbb44d98c91fba61e45891d5b74e173c9021abb9614db3d
17,unhomie,1887755,29:36.4,9fbe14838cc3abad1944de1f5e72e17fca074bb59f138d3b
18,zuimeng,1954138,26:07.7,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
18,Francis,1954138,26:07.7,9fbe43828cc2afa41c108b190c7be27ec5551ce99810df3f
19,Jinyinqiu,2077805,23:26.9,9fbd4582de97faa71a168f425676e67f985119ee9943de3a
20,Kronos,2081430,22:27.6,9cea17ddd8c4a8a21d42881a5820e7709a551bedcf448d3e
20,Monster,2081430,22:27.6,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
21,AnonymousTuber,2200075,18:21.8,9fbb448d8a97fcf41b46874a5f21e721cd551cef9617896c
21,Courraffe YT,2200075,18:21.8,9fbd178ad8c3a8f11a138d4b0d76b721cc001ebb96178b3f
22,Player2023,2215270,26:31.7,9fbb4288df91fff01941d91e0d72b27f9e004ce89a138e6e
22,WOR Z050 LAK,2215270,26:31.7,9fbc4589da90f1ad18168f435a26e775cc074fea9c13d831
23,Player,2215680,22:31.7,9fba1789d6c5fff31817871e5d74ee76c95518efcb44d839
23,Han Guang,2215680,22:31.7,9fbb44df8c94aaf11e44d919577ae57ec8051de99d11d16a
24,caohao,2284065,26:02.1,9fba1388ddc7aaf41e16dd1a0a76b023c55048b89a16d831
25,Ultraboost_JPN,2365085,24:01.1,9fbc10828a91fdad4916dc495622b726cc5749bb9a11d86d
25,High Wizard jp,2365085,24:01.1,9cbb1f8a8c9fadf118178e195d71b47fcc571dee9b45d838
26,Irrlicht,2380689,22:50.7,9ce9418e8dc2adf118138d4a5b20e77f9f064cbe9619d938
27,Saber,2391630,27:47.9,9fbb428fd896aaa01910dc1d0c22e422c5041bbf9c45dd3c
27,Hiraeth,2391630,27:47.9,9fbb428fd9c0fff010178f4a0d27e57099574eed9a19896e
28,CurlyTheCat82,2429657,29:43,9ce9178b8b96ffac1b42874e5a7ae077ce0d1eba99448c39
28,Fishinthedish,2429657,29:43,9cee428fda95afa34a4287490d21e677cc521cbf9e418e6d
