Placement,Name,Score,id
1,SirCr0wley :),74,28:51.1,9cea43d88996fea44d47da1d5f20e07f9d034eb99813df6c
2,ISAB,74,28:51.1,9ceb4383de90fef71c148c4c5d26e77fcc514ebc9a118d3a
3,ISAB,74,28:51.1,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
4,VeDAN,76,29:25,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
5,bcxmf,77,29:29.9,9fbb43838bc7f0f01d168b185a74e4739d0748b5cc188a6e
6,YELLOWOCEAN,77,29:29.9,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
7,10,77,29:29.9,9fbb14ddd8c5ada4114486185622e676cc0149ba9c45d16e
8,Soul,121,29:22.5,9fbb438dda95f8a54c10d91e0d7bb777c50648ba9a188b39
9,Flafyflafy,125,23:34.9,9fbb43da8e94fcf618408f4a587ab072cd5749b9c8168a30
10,FNC xVisit,125,23:34.9,9ceb428dd795f0a24c42de19587be37ec90c15e89c148c3c
11,(Katabu),125,23:34.9,9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e
12,SAvocado,147,18:04.7,9fbc1ed9d7c4fbf61a138a180c20e477cc064befcd19d93f
13,SupremeAvocado,147,18:04.7,9cb812d8dd94ffa31f40d9430d22b726cc0d19b497198b30
14,Myrrh the maid,147,22:43.7,9ce941898cc4fba110468e195922e77ec9501cee9a448e69
15,Aggregation IE,147,22:43.7,9fbc1ed8dec7fba14a4587485627e47e9a074eeacf13d031
16,zuimeng,147,22:43.7,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
17,BANANANOMNOM,158,23:24.4,9fbc4189db90aaa44e11861d5675e174cf0d18edcf18df39
18,BananaJC,158,23:24.4,9fbc4189db90f8f418168d435b71e7749a5518e89c178a3a
19,BANANASC,158,23:24.4,9fbc468ddbc5fea54a13881d5972b074ce504cef9716db3b
20,3062283445,198,20:11.1,9fbb148adac7fba04d13da4e0925b774cb064ebd9744d03a
21,linjiangzhixian,198,20:11.1,9fbc46ddd6c2fda74b16dd4c0b72b376ca0c1aedc814df6a
22,WYF731,198,20:11.1,9fbf128ed791f1f14b45dc4d5b70e1269e0518be9917d86d
23,Cold,224,25:39,9fba1788dcc7f9f11b108d4c5f73e37ecb034bea9d188c6c
24,YF_2001,224,25:39,9fbb438edfc0fdf31f178d480a72e37798501be9cf13db31
25,lemu0202,254,24:22.3,9fbb44dfdfc2fba749168a4c5871ee76995149b59a42d86d
26,ETL,254,24:22.3,9fbb1ededdc2f9a71f418d495826e2719f054bbc9f18df69
27,QIan Xia,254,24:22.3,9fbc46ded797aaf64d11db4b5977e175cb074cb998458c6b
28,Kakakarotcake,269,20:40.5,9cec14dada97fff34b4a89495921e170c8024fba9b17d038
29,samgo,280,23:48.4,9fbb1f82d9c2aff64c428a4d5870e4749a5018b999198a69
30,shark9577,280,23:48.4,9fbb1f8e8e9efaac18178f495873e57ecc0718eecc128b6e
31,Sparky,322,17:57.8,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
32,BrightGiraffe18,322,17:57.8,9fbb1fd9dac2f8f41b418843577bef72c8031dbb9711de3f
33,zScrollcamp,322,17:57.8,9ce94189d79ffda1184a8c1a0b75e77ecc0c19bacd43de6e
34,BalefirePhoenix,322,18:02.3,9fbb45df8e92fbf44a418e1a0a70e676c55518efca46db6a
35,SdEECoop Mule,349,12:50.8,9fbb1fdf8dc5acac18428d190d77ee24c9501de89a118a3a
36,SdEE SpeedRUN%,349,12:50.8,9fbb12deda93f1f01d4a891f5e76e5719e0348e89742df69
37,WallFlower,355,18:23,9fbb118fd990aff64a13da4f5772b3219f5114eecf108a3f
38,NobleArrgon,355,18:23,9ced15deda94a8f41d108f4d5c74b375cc0d49b9cd468b6d
39,not unhomie,366,15:52.6,9fbb44d98c91fba61e45891d5b74e173c9021abb9614db3d
40,unhomie,366,15:52.6,9fbe14838cc3abad1944de1f5e72e17fca074bb59f138d3b
41,MsrHono,398,22:21,9fbc16838c96abf04d168b4d5620b577cd0515e8ca45896e
42,FLAME,398,22:21,9ceb1e8fd694fef41117de480926e070c40c4eed97128b3f
43,RGTTM PWAHS,398,22:21,9fbb148f8c92faf61f448c4e5b21ef769f554fbe99108938
44,Hanneki,400,28:14.6,9fbd45df8ac5aaa41914da185922e074cc521fbfca12da6c
45,Pullis,400,28:14.6,9ce9448dd792ffa01043dd425720e526cc011aed9a42896a
46,EOH,400,28:14.6,9cea1789d99faca51a478e4e5820e7729f501deacd42dc30
47,Hiiimeeeeeee,422,22:38.2,9fba158a8997aca418428842587ae572c45648e89b46df6d
48,17 JOHX,422,22:38.2,9fbb44deda94fca71e44d919577ae57ec8051dea9842de31
49,Werfy,422,22:38.2,9ced1f8ad990ada44a41881f5872b771cf5114bfcc10d86d
50,Greenie,428,20:00.5,9fbb458ad896ada64b138d4c5b21e47fc5551cb89819df3d
51,Isshiki,428,20:00.5,9fbe10d8d9c2aff71c1489485f76e5769a554bb89f148b3f
52,ICEMOUNTAINX,428,20:00.5,9ced11dfd994f8ad1b43de1d5c73ee23c80618be9d438a3d
53,Sorrow,472,29:27.6,9ceb158289c0aff31b408c1e0926e372cd031fbd9d418b3a
54,Chitor,472,29:27.6,9cee1182dcc7f0f7194ad94c0e27e377cc561ab4c818de3d
55,DiegoRagazzi,492,21:43.2,9fbf108cdac5f0a5104a8d4e5972e322cc041ebbc818db6b
56,Punji :),493,20:56.8,9ce9418ad79ff1a2494389430c76e77f98501cbe98158a3c
57,MrPietrek :),493,20:56.8,9ced1589d997fca24c16dc1e5c25e221c8511bbecc13dd38
58,Y.,499,18:43.2,9fbb44898d90aff64e1789425c7aee7f9d511dbf9d458d30
59,giddy4,499,18:43.2,9fbc4482d891f9a24d13da4d5a76e324cb014bedcc438b39
60,infopeek,499,18:43.2,9ce94289d99efaac11178b1a5821e77ecb5015bf9e168a31
61,Iwo = evil,510,19:02.8,9fbb1f8e8997fda54d40da1e0b71b372cb0015bb99438c3c
62,Juridicalant,510,19:02.8,9fbb168b8c9ffaf61b13884f0a76b323c9504bb49a19df30
63,tzkrk,510,19:02.8,9fbe11d98c93f1a01d10da1f0e7ae576c40719e9cf14d031
64,Tireloup,511,18:24.1,9cec4189dbc4aaf34a168d1e5b25e224c9521ce89e148d6a
65,Julian,511,18:24.1,9cee178fdcc3fba24c13dc4b0e71b725c8574fbbcf42dd3f
66,Kirme1999,511,18:24.1,9cbb43dddc92fda21b4bdb185b72e022c9574ced9814dc30
67,hehsoy,515,9:30,9fbb44d8d797fdf64a16de4f5f21e1259d574cbd96458931
68,Kronos,515,9:30,9cea17ddd8c4a8a21d42881a5820e7709a551bedcf448d3e
69,stopthiseso,550,16:16.2,9fbb438fdf96fbf61e44894d5973e0239a521ce8cc10d13a
70,Yao Chen,550,16:16.2,9fbb168ddc96fba34c46dd180971b025c9571ce9cf43d93f
71,gustawaz.pl,564,24:38.6,9fba178cdf9ea8a619418c480e20e3739a034cb9cf16d169
72,Mlody Dropsiak,564,24:38.6,9fbb44df8995fff44a16de4f5f21e1259d574cb99c44d16e
73,Mickoo99,564,24:38.6,9fbb178b8a93fff411118f1f0c75e777cb014fef9b42dd3f
74,Tacotown314,614,26:22.5,9ce911dd8a95acac18138a1d5d73e77fcc551eef96128a39
75,Szymanski2402,652,25:05.4,9fbb43dada94f9f64e11d94b5e70e376cb0718b99c18d13a
76,TTV Ocrotica,751,22:52,9fbf438ddc93f9a71a118f4f5770e626c50d1db89b418c69
77,IsPepsiOkay.,813,19:13.5,9ce94489dfc3f0a1184ad91a5b25e07f9e0314b99e108a3b
78,Doy Boy,813,19:13.5,9ce9448b8c9faca211468c425d22e3229d561bbbcb198d31
79,SmokedMeats,813,19:13.5,9cee178adcc2f8f7181386435921e726ca051bb89d11d13d
80,googlephile,815,29:30.3,9fbb438cdb93f1ac1d168b185a74e4739d0748b9cd18de6c
81,Rave,815,29:30.3,9fbc138ed7c5fda11114de495776e47fc9051feeca44d93a
82,Valence,815,29:30.3,9ceb468bd892fba61b418f495b70e17f980115edc816dd38
83,Flabby,899,20:41.9,9fbb428cda9efbac1d428c430b72b0239d504fbb9817d96b
84,Xuxe_134,900,17:28.3,9fbb43d88e91aaf64911dc4e0c21e421c50049b8cc14df6a
85,Aretas,900,17:28.3,9fbe108fda95afa64a178f1a0a74e576cb5218ea9819d83f
86,ImBadAtTheGame,900,17:28.3,9ceb12d8d891a8f41a17dd4c5872e1219f0715becb118c6c
87,Qulszy,914,24:50.6,9fbb41dede9fafac1b13dd420b73b2769f514cb8ca178c3c
88,Lostkk,914,24:50.6,9fbb428ada92acf71c42de195a7ab372c90519be9a148c31
89,ImLuiz_,914,24:50.6,9fbf12dada96abf64e478c185722e670ce521dbd9d178b3c
90,WHedin,942,20:54.3,9fbb428dd99ef8f6114bd91e5e22ef7f9e524bbd9e45893b
91,MONKEYMANIAC,942,20:54.3,9fbf128edc9ff9a510178f1e0d21e42198561bedcf41db31
92,Gerda Lindell,942,20:54.3,9ceb428bdb97f9f34c118a185926e7239d571ab9cf14d130
93,The Money,988,21:13.8,9fbb438ad7c4ffa21b46861e5d20e723c55714b9cd158930
94,Bop32,988,21:13.8,9cb611dd8e93f1a21c14d94a5f26e722cf0d1fbe9618db3e
95,Freezric,1058,29:30.6,9fbc45898b91fbac4914864c5c22e272ca5618ea9918893d
96,Player,1058,29:30.6,9fbc178a8994fba11c438a4b0e73ee75c8021db596418b3e
97,Korpisoturi FI,1064,22:15.5,9fbc1ed8d8c7fda71e118d485b77e572cb0315e9cf468a38
98,IceElite5508,1064,22:15.5,9fbe42898d9efaa34a478f435c77e6229d5249b4ca46da6d
99,audriuslion,1064,22:15.5,9cea1788da92fef41b148e190d20e1759f561fbacb17d83f
100,Heinz3.0,1111,11:21.7,9fbf13d8d8c4f0a54d448c48577be3709f5015bbcb108e31
