Placement,Name,Score,id
155,Mujica,3:09.883,9fbc168ddf92afa34e478c495e75b471cc004cbc96148a6c
156,Callsharp,3:10.633,9fbc46df8ac2a8f71e108c1a5921ef709e024cb5ca148b6d
157,RamenGamer,3:10.867,9fbf11dfde90aaa11c148a1d5673e5769a021cedcf18d030
158,stunding,3:12.067,9fbd458cd790adf11a47dd485677e5219d074fea9d16d069
159,GreatMonkey4742,3:12.067,9fbd44dad9c7f8a11a108e4b0d27e422cb0719baca14da69
160,Dafaca_37,3:12.15,9ce941d9db91afa31b458a1e0976e77f9a5718e99646dd3b
161,uvclive,3:12.283,9ceb458a8991f8f1494b884c5677e471cc024cbe9714df38
162,Cat,3:12.467,9fbe1e8f8d95fbf31c418f4f5a25e576c8051bbe9f17df3d
163,_Zach4Attack_,3:12.617,9cee458ddbc3f1f04910dc4f5a27e677cd5214b8cb17893c
164,DtedtoFootball,3:12.733,9cec438c8cc5f0f71f4b8f4d5f73b376cd071cedcf448d6b
165,rom,3:14.184,9fbc12ddd991fff41e1086420d7ae671c9551bba9813de6d
166,Monks,3:14.25,9ce91e88df95f8a51111de435f21e374c9514cb89a19896b
167,sync,3:15.384,9fbe17d9d9c4afa01c448e4c0b72e223c5064eef9743df3b
168,nobody02983,3:16.133,9cba14838bc0fef31046db435a74ef21cc0c1ab9cf14d13f
169,SHiNiGAMi,3:16.484,9fbf428dd994f9f61d4b894d0d25e576c45018b99d13df3d
170,QT88,3:16.517,9fbb4482dd9faaa34d428d4e5973e670c50c4be8cd14d16a
171,IceNovice62738,3:16.817,9fbb448b8990fba71c11d942097ae474cc0c4eb897168e3d
172,KotalKatil,3:18.266,9fbc1edfdc9fa8a21c42da1a5c20b7719e074cb4cd11da6c
173,Frosting19,3:18.266,9fbe43d9da97fff44d44de1d5b22e271cb571feacb158e6e
174,doudizhu,3:18.267,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
175,CameronD,3:18.316,9fbf11dad793fda34b4a874e5d72e576ca554fefcf46d03b
176,choccy onion,3:19.517,9fbd148f8e97acf64916da495f21ef74c5514eef9d458b3d
177,Ninjapro,3:19.783,9fbd178ad99faff31f41db4d5975e477990148becb12df6d
178,GIGACHAD,3:20.6,9fbe14838c92fca41b4a884f5727e576cb041abacd45d13f
179,dsero,3:21.234,9fbe158f8a9ff0f71b13da485a27e47fc4571ebb9b15dd30
180,JonnyBoy-20,3:22.184,9fbc1edfda95fbf31e118d485b77e572cb0314bd9e108e6c
181,Rampatse,3:22.316,9cb743d9d892f0f31c428b480975e775cc5514baca118c39
182,Larree17,3:23.017,9ce941d98ec4f1a74c428b490c75e77f985549be9945dd6b
183,SomeWabalan,3:24.25,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
184,ultrastorm,3:24.35,9cec158edec7faa21e43871d0d74b323ce071bb8cb42d03d
185,EarthCake,3:24.383,9fbe41dadc93f8f41846db1d0e22e324cf0c4ebdcb43d93b
186,ketodivi146,3:27.233,9fbd13898993fba24e40dc4b5970ee2198014bb59812d038
187,Pin,3:27.467,9fbb1182d792fca11a43dc4c0d22e37fc85019b8cf44d130
188,Hihihi,3:28.067,9ceb41dd8ac2afa7114b8d1e0d27e271cf061de9ca178c38
189,ikun,3:28.666,9fbc468ed795faa01e458d4e5821ef2498021fed9e12dc69
190,etihw,3:28.867,9fbc1e8ed79ffca11f41dc480c71b4769a041fbec8118e3d
191,ShadowCroc07,3:29.067,9ce916d9dd94ffa14946d91d5a25e27fce071cb997468e3f
192,Scorched,3:29.234,9cec10dad9c5fda51c138f4a0a72b326cf5218bfc8438c6d
193,lukas_pukkas,3:30.133,9fbd108ddec7aaf41910db1e0c70b27fcc514bbd9615d93b
194,Seboyia,3:31.117,9fbe11dadd91abf14e41da4c5870e2729d521be898128e6d
195,Itna,3:31.133,9ce945dfde94aba71c178d425725e674cb041ab9c819df6e
196,Aleccrazy,3:31.367,9fbf15dad79fa8a74e448d190c7be771ca5749b99914d130
197,Superbrad,3:31.4,9ce9148ed79ff1ac1e1687425d22e77fc8034cea9c11df3c
198,Dr. Monkey,3:31.483,9ce9468a8ac5fff01c168e1f0e20e521cd0c1beecb10da6c
199,ZeroLancer,3:31.717,9fbe46ddd8c7afa41c47d94e5a76e074ce5615edcf17d038
200,Player,3:32.333,9fbc158ade97f8f74b42d94b5f27e77199564cbb9d43db6d
201,joe2,3:32.417,9fbe12da8996f8a21940de195e26e3739f511be89613d93c
202,ANDERSON RUJI,3:32.7,9fbc108edd94faf71846de430a75e371cf504cbfc845d939
203,Fisu,3:33.05,9cb744888bc0faac1c45d9495f22e622cc551fbd9a11da6d
204,General,3:34.067,9fbb1edd8a92f9a54e4ada1f587be7779f5515e89b188939
205,IndoorWallaby8,3:38.033,9fbf46888dc7aba11c108f4c597be423ce051bbacc18da3c
206,Izugear,3:39.534,9fbe148c8cc0f9a6101186485727e726c5041eb89a43db6a
207,Henrik,3:39.55,9fbb178fdc91aba41141db1d0971e222ce044bbccb168c6d
208,DonnieSharko,3:39.75,9ced158a8b93acf64b168f485721e071c8044cb89612d838
209,Azul,3:40.367,9cba41d9db9faaf61d40de4b0d70b076cc0d1dbd9b188d6b
210,Mrqfish,3:41.25,9fbe44dedfc7faad1a478c485a71e172cf001fbac844d939
211,StarKirby749,3:41.284,9fbf438ad7c4fef14a42da4b5a71e77e990149eac818d86a
212,Bjay23,3:41.35,9cea46df8ac5fbf61047da4b5b7be77fca561bed9915d93d
213,bond2501,3:41.833,9cb842dad791fef41e16db1a0a75ef76cc501cb89f148a6e
214,IORI,3:41.9,9fbb108d8ac2aff14b11dd4c587ab0769a5648e99846dd39
215,ThaEmprahh,3:42.117,9fbe11d8d9c7fdf111108e4f5920e575cc051ee9cb45da3e
216,Oraax,3:42.534,9cea15df8c90f1f110468c185774e77fc40218b9cc41db3a
217,Damianjestem,3:42.584,9cea10d8d69efbf14c418c4e5925e7709f5615ed9813893c
218,Asahina,3:43.05,9fbf128d8a90f8f11841de4e5b20e5769a064bb99d11893f
219,MonkeyElite146,3:43.667,9ceb42d9d697f1f71142da1d0c25e225c9514cba9a10db6c
220,NoobMonky,3:43.917,9fbf128289c5fef74e40884d0c20e521ce0349b99a45db3a
221,Enderman942,3:44.3,9fbb13dd8ec7f9a31914da4d0e76e0739f524ce897128931
222,Jonat5555,3:44.516,9fbe44dadf95acf01a478c485a71e172cf001cb59a19dc6a
223,Polaris,3:45.934,9ce94288da96f8a718438f485676e77ecb0248bf9d448a69
224,OddMod13,3:47.1,9ced168e8e9ef1a11f418f195d25e223cc5748bb9f128b3f
225,Loconch,3:47.866,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
226,Mawo,3:48.25,9cb642d9d7c4afa11a14d9490e71e471cb061abe9f43da3c
227,Z.O.M.G,3:48.25,9fbc458e89c7aca51b46db195622b5249d0714b5cd45d06c
228,FeedMeNachos,3:48.584,9ce9148cdc92faac4c17da490b25e77fcc564eb59713db6c
229,A1phaeus,3:48.8,9fbb178eda97a8f01b10d9490d70e222cc511ae99e428931
230,Otaku,3:48.983,9fbb11838d95fda31f4bde430e20e2719d0319ef9941db3c
231,Benjaminimum,3:49,9cec45838a95afa64c458b185a27e723ca5619ed9f14893b
232,RussianWaffle,3:49.517,9fbf1fddd9c0ada11c4087195771e124c9511dba97428e69
233,Picholas,3:50.067,9ced158a8bc5afa01d41dd495727b075cf524bbb98128e6c
234,Plumberboy7,3:51.417,9fbd13d98ec2aca21e448a1f0970b771ca051cbbca13d16a
235,Cloudz,3:51.8,9fbd4582da92fba0101787425874e573cb551ab89f10d13b
236,Bacon,3:52.867,9fbc418b8bc0faf01945884b5970b7729f0d49b49d11d838
237,Skillissue,3:52.9,9fbb45da8c94fda219178c4a587ae074985719ef9c46dd6d
238,Long4J,3:53.233,9fbb158fd69fafa34c178f4b5c26ef719e001cba9810dc3e
239,baimian,3:53.267,9fbb148f8c95fbad4a4a881a0b77e171ce524fe89e10db3d
240,Noob_bloons,3:54.033,9fbf44dada9ef9a31144dc4a0a74e675cc501abb9b418d3a
241,Crunk,3:54.116,9cb91fd8dbc4ffa14a4a864f587bb477cd5118bccb44d96a
242,MakeTackGreat,3:54.733,9fbc158ddf96f9f44c4a894d5d25b276cc041bb59911dc6d
243,aommaster,3:55.467,9fbe4382d791fdf64a108a4d0974e37498021dbfc818db3c
244,Gonztuzgvo,3:55.6,9ced118e8c9ffbf019108f1e5d73b724cf0748b8cd14d03f
245,Pppppppppp6688,3:56.684,9ce942d8d99ef8a2194b881f5674e77f98574bbf9f44dc6a
246,A DISPLAYNAME,3:56.917,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
247,Ben Der Ben,3:57.05,9cea11898cc4fef7194588495971e672c80318ef96198c3c
248,Viiv,3:57.316,9ced1f8cd692ffac191189425d25e074cf0419efcb18d030
249,Skylor,3:57.8,9fbc1f8f8c9ef0a04d10dd435c72e471cf5119ea9a128b6b
250,Neos,3:57.967,9cea128ed896aba24b438f4e0972e4709a074ee99643d839
251,SYLAS LOVER,3:58.517,9cec16dfda92aca51f4adb4b5e72ee76cb511ae9ca418a38
252,mrsquie,3:59.25,9fbe1482d690adac10148e430a25e576ca521fbfc819dc3d
253,T.Tv_Firefly,3:59.583,9fbe1e8a8b94fef71b1186485827e57698011de8cc448d38
254,grqdient,3:59.883,9ce941de8ec5adf71017d91a0d7ae77fc5051abdcc13db6e
255,ZestyCrab,4:00,9fbf428d899eada749408f1d0a73e27f98511db5c8158a6b
256,MAVROS VILLOS,4:00.767,9fbc438c8c94fca11d448c4b0b25e22499511cea9710d86b
257,Player2588544,4:00.9,9fbe4382dd97aca34a108a4d0974e37498021dbeca128d6e
258,MonkeyMoney;),4:01.033,9fbb448d8b96aaad11148e4a0a7ab077cc0c1ebd9f18dd3a
259,Kronus_qr,4:01.084,9fbd4282d990aaa410148a4d0d70b076ce044bbecb148b38
260,TinTin,4:01.484,9fbd44de8dc2fff11842dd4e0971b577990d1cbdcf428d6d
261,music_guru,4:01.95,9fbc44d88d90f1a21113861d5f7aee24c4574fbb98448a6c
262,wdnmd,4:02.083,9fbf128fde96a8f31b45db190e20e076c40c49e99641d069
263,rai,4:02.084,9cb7128ed6c7afa04b46881e0b71e373cf0049bf9f10893e
264,Knuckles,4:02.266,9cea1789d892fbf11a478e4e5820e7729f501deacb448b6c
265,kalle,4:02.384,9cea41d88b9facf41f4b8f4d0a7be470c50118e89e10df31
266,DestroyerBM,4:02.5,9cea41d8d7c3f0a61b10d9425771e0729f5615bb9b108c3e
267,NinjaPhoenix34,4:02.75,9fbb448e8dc4aff6104a8f1d5a74e526cf011dbfcf198e39
268,Gagaking 9,4:02.933,9cec428bdbc3fea71816d9430e71e276cd031cbc9b16d039
269,Karma,4:04.583,9fbb1e83d793fea61d438a185c73ef7f9d521cba9812de3e
270,940909681,4:06.633,9fbd1eda8b9ffff649418b4d5874e2239a501de99e438b3d
271,<elves>,4:06.666,9fbc1edfd9c5f8f61b41dc4d5e21e575c9051cbd9d148c3d
272,ToddChris,4:06.733,9fbf1482ddc5fbf64b44874a5677e771c8571bbccc15db3f
273,Liam,4:07.033,9fbc1ed8da92acf01e42894d5670ee249a5618bdcd17dd3e
274,Player,4:07.233,9fbb108a8dc7ffa74a118b190c75e123ce0c1bbccf42d83d
275,xiaocaigou,4:07.733,9ce9168f89c5f0a04940dc4a0e20e77fc8504fe9cf17dd3b
276,InfinatEmber,4:09.317,9fbe44dadec4f9f111468d4a5725e7709f521fbfcc46df6b
277,pearlforx,4:09.5,9fbe42d9dac2fef04e17db1e5774e47099011cba9e128c69
278,TildeTH,4:10.5,9cba1e898dc2faf11c4487420e7be474ce0748e89e418c3e
279,Wikedson,4:10.534,9cea41d98d97f8a1194a8f4e0e77e077c4524be9cd168e69
280,Gamer101,4:10.616,9ced1f89899efef71c45dd4f0e73b771cf501fb59619d96e
281,Banzai,4:10.783,9fbc43828c94f1ad4d408f485e21b5709e0c4fbe9914da6d
282,Raymond,4:11.084,9fbe11ded696aba61943dd1d0d76e576ca034fbaca13dd3e
283,InfiniteTrash,4:11.8,9cee1f8cd8c0f8f74c41da195e21ef74cc571cbd9c46df6d
284,Crimson Planet,4:11.85,9cec428bdd94f0a14d108b4a0922b375cb521eb49e19de31
285,BloonEnjoyer,4:11.884,9cb7438d8d92ada2494bdc1a0b72e774cc551dbc9a11893e
286,Bloonster,4:11.95,9fbe168adc95aca3114bde4a0d26e02398041bbd9e118d30
287,Introlyse,4:12.367,9ce91783d691afa21f47dd1d0b27e623c5501cb8cb17d13a
288,Ayeccs,4:12.45,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
289,Yune,4:12.55,9fbf168cdb90feac1a16894a0e20e771c4561eeacc15db6a
290,Skawt,4:13.283,9cb7168bdc9ff8f31c45884c0b72e022cc504eb997108a3b
291,Mr. Teeny,4:14,9ce942dd8ec3f8a14c45864a0c22e77f9f0d1bba9e138e39
292,ZTM,4:14.066,9cb7128fd6c0f0a04c418a4f5b21ef24cc501ced9e178b3f
293,Augustus_77,4:14.6,9ced4488d89efba34d41dd4c5a21b426c95715eeca15d96e
294,nuohu,4:15.017,9fbc16d8d79faff71f11871f5927ee24cb061cee9d13da31
