Placement,Name,Score,id
1,OrangeRhino12,7,3:13.6,9fba1fd9de93ada71010864d5c70b57e9d0119b99d428d6c
2,YT:RCCH,34,11:30.3,9cb71f82dec0f9f11e168b4b5d26e472cc5618b59f108e6a
3,reflect,34,13:29.2,9cea1483dac7f8ad4e4a874f0b27e1739e5118bb9b128e3e
4,FiatAccompli,35,5:58.2,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
5,Feedmepi314,35,6:06,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
6,SSHDADDYSWORKN,35,6:25.3,9fbe46de8e93fda31c16da4b0a25e171c4514bb8cc15df39
7,animal,35,6:26.3,9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39
8,Chele_7w7,35,6:49.5,9fbb44dfd9c4faf61d108e180e76b572ca0c4ce9c8108a3d
9,OliveKnight2004,35,6:56.8,9fba13d9db9efea54a16dd4d5d7aef729f574bbe9d418c6a
10,EDynamix,35,6:58.8,9cb942deda95fda11941894c5726b426cc0d1abe9a42d139
11,Phatsoo,35,7:22,9ce9448bdd90fcf11d10db435b73e77f9a511ab8cf458d31
12,HappyJTC,35,7:23.3,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
13,Andre <3 Laura,35,7:25.4,9fba108dd992fef61d44894c5e75e526cb5714b9cd45da6e
14,dav1d.78,35,7:32.2,9ce9438e89c0faa111458e4f0b73e77f990715ba9a11dd3f
15,Tobias,35,7:34.2,9cea12dade9fffa049148e1d0c22e471c8004bef9612de69
16,NeT_Bionic,35,7:42.3,9fbe118b8d93f8f14916dd4c5b71e7759d551abf9d458a39
17,Salmonella,35,7:42.5,9cee1f8ddcc7f9a21f47864f5722ee22cc5714ea9d17d93a
18,lenndoli,35,7:49.4,9fbe178edf93f9a11a11891f0a20e57e980c15b89b148d31
19,Punji :),35,7:52.9,9ce9418ad79ff1a2494389430c76e77f98501cbe98158a3c
20,Rita,35,7:57.8,9fba10dadec0f9ad1141871e0973e271ca0619b5cf438969
21,Andi N,35,7:59.1,9cb91188de9fa8a4184a8e495673b473cc0d4bbbcf138e31
22,gospodin975,35,8:00.3,9fbc13dad89eadac4e4a8d4a5e76e4269d0549b89c14df38
23,Melex_7,35,8:03.1,9cea148cddc4fda41a118a1e5a72e77fc4501bbd9a168e69
24,Myrek,35,8:07.9,9fbe4689dc94f1a24b448e1f5f7ae575cc031fbe9746db39
25,Gonztuzgvo,35,8:11.1,9ced118e8c9ffbf019108f1e5d73b724cf0748b8cd14d03f
26,Darth Plagueis,35,8:15.6,9cb746da8d92aaf31b45de435a7bb072cc0d1feecb148e6b
27,NinjaMaster488,35,8:17.8,9ceb41dedb90f9a54c41874b5b74e77f98514fbf9f158939
28,Caesar,35,8:21.6,9fbd13de8dc2faa61c478b1a0d27e223ce501def9612d93c
29,Beastbawz,35,8:25.4,9fbe10d8d894fba21c45dc4c0b20e576ca0149bb9b188c6e
30,Star,35,8:32.4,9cea178b8994f9a31b148e190d20e1759f561ceac845dd6c
31,Dihui,35,8:35.5,9ceb418e8991f1a21840de1a5b22e0249e5719b997198d3c
32,WHITU WHISKEY,35,8:36.2,9fbe418f89c5f8f14916db480d73b276cf021ee89f42df6d
33,ZooL,35,8:38.3,9fbb4688dbc5aba249118a4f597ae170980748b49c45de3f
34,CreeperXD,35,8:39.3,9fbb44d8d997a8f31c428e195721b376cc061bbccb13da6b
35,Guardian,35,8:46.1,9cea4588db94f1a74b14de4b5871e7219d011dee9c16db3f
36,ethanhaddox,35,8:46.3,9fbd1f8fd8c3fbf11c438e4b5f77e2779d0348b5cf42df31
37,pi61,35,8:47.1,9fbd458cdb96fea61a4adc1e5f72ef77c5061bbdca10893a
38,MARLBORO,35,9:05.4,9cec138ade91aff71945864b5a77b370c80c1cb49a41db3a
39,Regi,35,9:06.5,9fbb44de8e93a8f74c17874e0b20e7769f044cb99f12de6b
40,Myszkaedzio,35,9:06.6,9ce917898bc4aaac10108b4b5626e77ec9564ebd96148e6c
41,ZZ LOVE CY,35,9:08.3,9cec4688d695adf410108d480925b223cd071eb8c8458e6a
42,L19h7k1d,35,9:08.7,9ceb11da8b94ada71b14da180b75e77198511befcb17d16d
43,YoPlayer,35,9:08.8,9fbe1188dbc2a8ac4d14dd4f5c7be576ce0649b4cb43dc6d
44,knall,35,9:08.8,9cea178ddd94f1a51b148e190d20e1759f561fea9710d03a
45,Snorrb,35,9:09.5,9cbb4388d6c0f1a51a14881e5872e673ce554bbdcd138c6a
46,Chicken :),35,9:10.2,9ce9158fdec0f9ac1a17dc495a27e1749f0315be9844db3d
47,Toddledeer,35,9:12.2,9fbd13d9ddc3ada31e468c1d5f26e47e990d48b49f16d13f
48,MonkeyWizard10,35,9:27.9,9fbd428c89c0faa34e10da4c0972ef26cc5018bb9e118c3c
49,WhaleMaster16,35,9:28.9,9cec16888d96f8a01f4bdd490921e677ce514ebe9643da39
50,Superjombombo,35,9:29.8,9cec428cdc9eabf71c13871a0972e47ec8501bee9b42d96c
51,Player,35,9:35.3,9fbf13de8dc5fbad4a16dc4b5726e575cc051bed99188b6b
52,m0chu,35,9:37.2,9ce9178a8a9ffea011448a4b0a27e07399001ded9f41d938
53,Astorisz,35,9:38.1,9fbe44838ec7fea61017dd485676e1269e014fedcb43d869
54,Red,35,9:41.6,9ced17dd8dc3aaa4491687490c77e426cd0748eec8198e3d
55,Some1Named6030,35,9:41.9,9cb71489d993fbac4a458a4c0e7aee76cc5015bdca158d39
56,Mythic,35,9:44.6,9cec108ad896f0f11f42db435a76b223cd0118bbcf13da3e
57,SquashMyMouse,35,9:52.6,9cb61fde8ec7fca34e148d4a0977b524cc5519bbcf42d83f
58,MushtarioYTX,35,9:56.1,9cec1e8cd990f0f11e4587495821ef23ca564cbd9816da3c
59,Jungerlink,35,9:58.5,9cee148fdb95aaad184a8e4c0b7ab323cc0619be9c15df6b
60,Unironically,35,9:58.6,9fbe1fd9da9ffdad4d458a1e0921e42699574eb59c18db6d
61,ElFran,35,10:00.6,9fbd45d98ac2f8ad1f418b1d5c72b225c85015ea9b118a31
62,VeDAN,35,10:09.8,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
63,Nusli,35,10:10.9,9fbc128ed9c0faf61b138b4a0d7ab22298574cb4cd18d86e
64,XplorerX,35,10:12.8,9ce9428f8994f9a21b41dd4c0a26e77f99554cbf9716da6d
65,Takagi,35,10:18.3,9ce9448e8e94faa21e43894c5674e124ce054eb49c458a69
66,Player9947152,35,10:23.3,9fbc128bdec7f0a11f41894c0a22e024990c1fe99f13d93a
67,kaveman,35,10:25.1,9ceb428e8dc3fda41b14dc4f5926e5769f511dee98108c3d
68,Markuzzek,35,10:27.4,9fbb468ed996fbf64b478f1f0d75e521cd504bb599178e3d
69,VoidTwo,35,10:31.3,9ce9428c89c4a8f449118c4e5d73e77f9e5719baca14de3b
70,morethingstodo,35,10:31.6,9fbe14d8dc9eabf11b45dc4e0c27e4769e5648ef9c128d31
71,Lynx,35,10:34.6,9fbb43dd8bc7f8a6494286420e21ef24cb0049bf9b428d6d
72,Gura,35,10:34.7,9fbd458d8bc5a8a64946de4f5f27b7769a501aedc8418d3e
