Placement,Name,Score,id
1,Feedmee0885,52,70:47.4,9fbd43d8dfc2faa44d138f4c0c70e726cd551fb5cd148a6c
2,animal,53,37:39.6,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
3,btd 6 n0o0ob,53,38:09.5,9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39
4,FeedMePi314,53,39:48.9,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
5,Hachey,53,57:15.7,9cea12888c94adf04942884f5b77e1739d0715b8cb46dc31
6,FeedMeLTPhayze,56,34:23.7,9ceb4682d99ff1a14c43de4a597ae77fc9071ae89b12dc38
7,Jandalf,60,38:38.3,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
8,FiatAccompli,60,45:07.9,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
9,Fif Gen,61,36:15.5,9fbd4589de91aca51a1387195b26ee24cb0c4bbd9814da6b
10,Hasei,61,36:24.3,9fbb44d8d6c7fef64c17874e0b20e7769f0414eacf43d96c
11,VanBummel,61,36:46.2,9fbc4382d794a8a01f458f4c5d25b771ce021ae8ca14dd3c
12,Shhdaddysworkn,61,36:53.8,9fbe46de8e93fda31c16da4b0a25e171c4514bb8cc15df39
13,WinterBlueInk,61,37:02,9cba11ddd892f1ad4b43d91a5a73e025cd041fba9c45dd30
14,Coolbean9113,61,37:06.5,9ced15838ec5aba44e11db4b097bb27ecb0018e9cd17d13f
15,WestSecond,61,37:15.7,9fbc46da8dc2fef11d1388195d76b573c90649e89c18d938
16,Sniper 355,61,37:18.5,9cee45dddb96ada24a4387490a22b472cc561ebecd11d030
17,Ivan,61,37:22.4,9ced11dedcc2f8a24b1689485f22e07ec90d1bef9d43dc6e
18,WinterFox7,61,37:23,9cb642d9d69ef9f01e4287490b71b070cc554eef9f16df3b
19,Good Morning,61,37:41.6,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
20,HappyJTC,61,37:44.5,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
21,MrPlasma,61,37:44.6,9ce9108cd7c2fba51c1188195d77e026cb0118b9c816d16a
22,AOPSUser,61,37:48.5,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
23,Loxidous,61,37:53.1,9ced43d9dcc2f8f6194bdc1f0925b521cd004cbbc815d93e
24,Arakasi,61,38:09.8,9fbb438f8996abf71040871f0d7be474c8044cea9b44de3c
25,ANG-Z,61,38:18.5,9cea1fde8b93aca34b11db4a0d75e7709a501bee98118d39
26,ryfrane,61,38:32.4,9fbf1e83dd93f9a74e4b8f4a0c75e2219d074bbf9c18dc6a
27,Kralju,61,38:53.1,9fbf128b89c3fcad1845dc1a5d73e424c9024bbbca148b69
28,ehero82178877,61,39:09.1,9fbb44dedb90f1f04913de1e5e7ab372ce514eef9f44d06e
29,Bobett10,61,39:13.7,9ceb438bdd94abf61c148e1d097ae271c50348ed9843d131
30,WinZzZ,61,39:28.4,9fbe4183de9ffea24d4b891a0976e171cb054fef9b138d6c
31,HKPANG,61,39:44.5,9fbc1edddfc3fcf34c168c495d73b226cb0414e898128a30
32,SiSCon Raven,61,39:57.7,9fbb428f8d92f0f119138f4d5773e07798001cbd9b16d96b
33,WeAreToast,61,40:52.3,9cb8138e8bc3fef61146884e5f22b424cc0d4eb89f13d13d
34,Yuzusoft,61,42:01.9,9cea46da8ac0fff31e47de4a5677e0259d011ebf9845d93f
35,ZungGaaYi,61,43:44.5,9cea168a8a91abf14a448b1d0c76e77fcc554ce99b108c3c
36,Bald Eagle,62,35:48.5,9ce9418addc5a8a14e41864a5b75e77f9f0219bfca15dd3c
37,wzymy,62,36:52.5,9fbc1edf8c94abf71c42da1a5c20b7719e074cb5c819896a
38,giuliovhr,62,36:56.1,9cec4189da97f1a24a168d1e5b25e224c9521ce89e41da3d
39,royalor,62,38:41.5,9fbb44d98cc2faa64c17874e0b20e7769f0414e899438e31
40,800 miles,62,39:02.8,9fbb448cd8c5afac4d108f480d75e575c40c48b8cb17df3b
41,lyb,62,39:38.9,9fbc12dd8ac5acf6194ade4e5c71b47e9f511fe99f458c38
42,LinBing,62,41:09.5,9fbb46dfdd91f1f14c40d94c0d77b025c9501bbc9719d869
43,Ace3,62,44:14,9fbc12d88bc3aaf71d428a485672e17fc4051befcb16dc39
44,BUTTMAN,63,34:13.6,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
45,Rebear,63,37:34.8,9fbd46828ec2f8f119178c4f5c25e021cb0c18e99a418d3c
46,Jakilip,63,39:16.6,9ced46dedcc2fdf31b44864b0d76e374ca0c1bef9c14d06e
47,redsnipe,64,33:28.4,9fbc4288dbc4f8a64c168b1e0b7aee75c90518efcb42dd3b
48,ttaM707,64,40:00.1,9cba15df8c9efead1040db1a5c72b27fcc0c18ed9919d839
49,uvclive,65,39:58.5,9ceb458a8991f8f1494b884c5677e471cc024cbe9714df38
50,rtthrd,65,44:35.7,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
51,Darkside,66,38:54.4,9fba158ddac0fba04c47da435674e4719d521dbccc41dc3d
52,Cubi,66,40:15.4,9cb914ded696f8a21b11de490e21e323cc011eb89d128a3a
53,Milin,66,42:13.5,9fbb168bdac0afa11a45dc490d22b225ca514ceecb178a3a
54,megumi,68,40:44,9fbb148f89c4aaad4d44db1a5f21e526cf5118be9817db6c
55,Player,69,36:18,9fbb428b8b91afac4d47da430c75b575c40d49b89845df6a
56,laixidx,70,34:28.2,9fbc17d8dd92faa14d14894d5c27e025cd011cbc9e118c3a
57,xinghua003,70,36:49.9,9fbb458e8c94fca74b13db1e5b26b226cf0c14ea9d12de6b
58,etihw,72,34:17,9fbc1e8ed79ffca11f41dc480c71b4769a041fbec8118e3d
59,doudizhu,72,43:09.4,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
60,miracle,73,36:07.4,9fbb168bd79efea01e478a1f5774ef26cb5714ef9616df39
61,PlayerA,74,39:16.1,9fbb14deda90f0ac49458b4f5b77e126cc031bbd9e18de6a
62,UsmellikeFish,74,42:00.2,9fbc458c8ac2adf64b4589430d21e37ece0214bb9e14d03c
63,sisyphus,75,34:05.3,9fbb428fdd93fbf71114db420e26e273cc501ebccd11dd69
64,Blunderfully,76,35:17.4,9ceb158fdc97fdf349468e4d5d70ef74cb021ab59d43db3a
65,PowerDino3773,76,43:10.7,9fbb1e8dd692f0a61f10864d0d76e470cb014cbd9a468a3e
