Placement,Name,Score,id
41,Mayyden64600,30:25.65,9fbc1ed9d7c5aff049168d195a70e570cd0d49b5cf43dd30
41,Zetech,30:25.65,9ce944888a94a8f64e45884c0e7be77eca0314bd97178c3e
41,MagnumTrix,30:25.65,9ceb118bdac0faa5494bdd1a5870e6719d064cba9a12d16d
42,Judge Pooper,30:39.067,9fbd1388d6c0fdf01e13871f5c70ef25c40015be9f438e3c
43,kD,30:45.3,9fba17dfdb97acf14d4b864d0a7ae17299031bbc96198d3b
43,Rainy,30:45.3,9fbd17838a94faa64d40dc4a5e22b023c40c4ebb9e168e3e
43,Firedancer2408,30:45.3,9cea1683d695afa04d4b8d420d27e7239f5715b597168e3d
44,happyknight69,31:07.167,9cea1689df94aff3101187495d26e77099051eea9b178c6c
44,JoeBamna,31:07.167,9cec448cd99eafac1b11dd4b0b76b772cc064cb49b418e31
44,almightydolla,31:07.167,9ced15888cc0aca61c4ad9180976b271ce551abe9e138c3c
45,GayKiller,31:47.05,9fba17898991ada411458d1a5670b47fcc0115e9ca448b6d
45,Pipidastr228,31:47.05,9fba178bde94fca3194788490b25e276c9051eb99645d130
45,Dad,31:47.05,9fbb42d88cc7ffa64a4a8f4d5970ef779d021eb49b45dd39
46,Mussoloni,32:55.684,9fbe108ed694afad1041da4b5c73e5769a0319ef9741dc3c
46,warrior21,32:55.684,9cb742dad6c0faa51911db4c0c25e773cc5518bfcd41dc3b
46,sentenza,32:55.684,9cb74282da95fff41b458e4c5674e77fcc551aee9b42d839
47,Brynn C N,32:58.25,9cbb1edede9efef349468c430d72b522ce0d18bd9f108b69
47,Eagles Nest,32:58.25,9ced13dfdf91fca41f108d190a7bb076cf074ee9cb448c3d
47,Ratatouille,32:58.25,9cbb1f82df92f9a04b13de1e597bb47ecf011de8cb46dd6d
48,Rafiial1,33:19.5,9ced1488db9ffbf11117874c5f20e324ce521fbd97468c6a
49,EliteMaster1152,33:36.55,9fbb43dadb91abf6194a8e4f597ae5739e561fbbc811d16d
50,ZztakutheBeast,34:05.4,9fba138a8e9efcf411418b1a597bee2498054be9c8138b69
50,tastylad,34:05.4,9fbb438dd697aff318408f4a587ab072cd574eee9618de3b
50,Duckers,34:05.4,9cb811d9dec3fcf64e468f435d71b773cc0d4bee9c108c3a
51,NightGame4U,34:14.2,9fba1489d8c7fba14d468b4b0e27b57ecd0748bacf438930
51,NightXare21,34:14.2,9fbb44ded795a8f01e448f195721e025cb054bba99168e3f
51,XyroPhix,34:14.2,9fba15898a93faa01d16db480e25b771cc524eb898138c39
52,BrightGiraffe12,34:25.85,9fba16df8dc4fca74b408c4d0d20e2759f041bbc9d128b6e
52,Ice,34:25.85,9fbe428dda95fca44a4a8f190922e272cc5715b4c8188b3f
52,Elephantman99,34:25.85,9fbf158cddc7a8a24c16881d5c26e771cf521bb9cb14893a
53,iSo,35:09.133,9fbe14888dc2fea74c17da1e0b77e725ca0c4bba9f17dc3d
53,WubzJackson,35:09.133,9cea11dad791fef74a1686435b7be022cb0c1abbcd438e31
53,Lane Switchin,35:09.133,9ce9428ade96fef41b408e420b76e77f980c15e99a468b3e
54,Cyberfang,35:13.8,9fbe41dedcc7f8f31f448a1e5a21ee72c8001cb9cb148b3f
54,Dilyn,35:13.8,9fbe1e828bc2a8a14d1686425826e07fcd0648b4cf42d86c
54,welmerrules,35:13.8,9fbe12da8dc4aaf14e10861d0a75e5769e041eedcd46d86a
55,MadBliZZ,35:14.7,9fbb45da8ec0aaa31b14de185975e02199034ee9cc128b3a
55,Zombie War 8000,35:14.7,9fbe45dfd794fda61a41da4e5c76e173ca0015b59a17d131
55,Coolguyice100,35:14.7,9cb81f8fd793fda54941861f5d22b47eca551bb9c8128d6c
56,DarkKnight447,35:19.417,9fbe1f8bdc9efcf11b44de485720e37399061ebc9619df3d
56,Master Booma,35:19.417,9ced42d9d994fca11d17da4b5973e270ca0648bf9c11db3b
57,CreatorGDS,35:35.833,9fba17d98ac7ffa51c40894d5e7ab274cd0049b899428e31
58,ICouldBeGood,36:14.634,9fbf178b8bc5f8f41b458d195d73e321cf051fea9d10de3e
58,Kash,36:14.634,9fbf178b8b94f9ad1d14dd190e27e773cd0514ba97188b3f
58,Harrywizard,36:14.634,9ce941dad8c4fcf41a41db1f5722e77ec90648bacc19df3e
59,Fiddle,37:07.584,9ce9428cd793fef31c458e4b0b72e77ecf011abd9844db6b
59,Monkey,37:07.584,9ce9178ad79ffcf31d16894e5e70e726ce521ebbc844893e
59,NoValue,37:07.584,9ceb12dd8b94fdad11118f430e75e722c90c1fbe9d418b3e
60,Tokyo Angel,37:50.883,9fbf438cd6c7aca24a4088190921e076c8561fe89917df31
60,TTV Ocrotica,37:50.883,9fbf438ddc93f9a71a118f4f5770e626c50d1db89b418c69
61,Rimuru,38:57.084,9fbe148e89c5afa14b4589425f26e575cc074ebd9d46dc38
61,yasorgey,38:57.084,9fbf43d8d9c5abf71110891f5a22e072c90249b49c44d839
61,Pepei,38:57.084,9fbd1f8bd793acf34944dc1f5b72b522cd0619ed9f19d139
62,Player,39:04.251,9fba148ad9c4f1a51817891e0b7ae770cd0119b499428d6d
62,Binho2300RTL,39:04.251,9fba1782dd92a8a21e14da4b0d77e726cc5015b99f42db3e
62,xpddoido2,39:04.251,9fba1782dd92fda01f478a4f5721e1259a0c1bb9cd148e6d
63,Dragonn375,39:44.367,9fbb44ded9c5faf64e4b8f4f5d7ae7259d011ee99911df3b
63,frez,39:44.367,9ce9418add91fcf11f40884a0976e77f9f0748b49816dd30
63,oloYOLOpl,39:44.367,9cb7468e899effa74e1487425926b372cd5649bdcc438d3f
64,EJOTricks,39:47.066,9fbb42dad8c0a8ac4d408e180b72e776c45748bd9d428d3f
64,Alex,39:47.066,9fbb118ad895f0a14e4286185e71e1739e0618efca16d169
65,Deba,40:04.55,9fbd1082d9c2acf41b40da4d0b73b423cb5519ea9d468d30
65,WaPi,40:04.55,9ceb41dedac3afa71c4b8f4a097be173c9071ce89611dd38
65,Sol,40:04.55,9fba13dad8c4f0a61b11dc4d5776ef73c95748ef9611d839
66,awesomely2002,40:18.333,9fbb42d98dc7fca311468d420a76e670cb044fbd9d41dc3a
66,DA Flamey16,40:18.333,9cb716dfdf96f1ad4942da190972b772ce511fb498158d69
66,GrandpaLee,40:18.333,9cbb428cd8c7adf61147dc4d0927e373cd521feac8118b6b
67,false,40:44.483,9fbb1ededec3aaf14b468b1e5a71b77fc5064fbbcd15da3e
67,jannik,40:44.483,9fbb1ededec3aaf11f10da1a0976b775c80749eec819da31
67,aesthetic,40:44.483,9fbb1edf8a9ffdf34b468b1e5a71b77fc5064fbb9d14d03d
68,ChaosKiwi522,41:27.883,9ce943828b9ef8f14c17874c5721e77f9e524cbe9642d03a
68,YoruTheRex,41:27.883,9fba13dade9ea8f049108c1e0e70ee729e0348edcb45dc6e
68,Mikeoxlong32cm,41:27.883,9fbd17dfd693fcac1c42db1d5d27e325ce521fba9f19dd3c
69,Luke,41:43.833,9fbb42deddc5faf61d14da4e0d25e174cf0615bdcb41d039
69,Evan,41:43.833,9fbe11dadfc5fca0184a8c4a0d25e576ca5649b4cc418d3e
69,Teencey.,41:43.833,9cb9448ddb90aca24911de4e0b25e621cf0718ee99468a6c
70,heber1122,42:05.617,9fba12888c92fda11146da4c5a20b47098041cef9e128d6c
70,Varnux_,42:05.617,9fbc1ed98e96f8a14a4487425a27b57fcd0714ee9714893e
70,Szaman320,42:05.617,9fbd16dfdf97f1a018478a4c5d76b4749f561db9cf14da6c
71,HugoBolonese,42:46.833,9fba138ada96aaf11e138b4f5d71e47ecf0449e9cc138d6e
71,EzoN,42:46.833,9fba1789dcc4fba64e13dc1d5776e022ce521de89f468b39
71,Minasterek,42:46.833,9ce944888c91ada41845dc4d5627e77ecf574cbdcb45db3a
72,Evelyn,42:54.684,9fba128ada96f8a41b108f190a7be674ce0248e89911dc6b
72,Gwen :p,42:54.684,9fbb458d8bc7f8f14e4486435a76ee269e5114bf9e46d93d
72,Lei,42:54.684,9fbb13dddb91fdf3181686180920e6729a0715becf12de3a
73,alexisrenaud,43:27.05,9fba1683d991fda51b41884a5d73b77ec90249bf9d428c30
73,VioletHero3608,43:27.05,9fba13da8c9ffaad4a16dd4d5d7aef729f574bbccb16de3b
74,pops,43:27.217,9fbb41838e9faba71845881a5d21e571c4044cbbc811de3a
74,c0ntext,43:27.217,9fbf10ded9c4afa210168e4f5c22e175c90449b49e18d931
75,Khaled,43:48.35,9fbe468dddc7aba44d108e4b5873e2729f574bbfcb168a3a
75,SLITTED,43:48.35,9ceb13888bc4acf34a42861a5a27e272cd071fbbcf418c6e
75,Jc_pro10,43:48.35,9cb746df8991adac4b418d195d74b322cc0d14b8cc15d93e
76,Eldenwel,44:20.667,9cea41da8e93fca24c408f4e5a73e121cc554fea9c438d30
76,Asral,44:20.667,9fbd1288dac3f1a1101787495625ee26cc0d1fbc9e17db3e
76,Migraine50,44:20.667,9cee138cda92a8a44b16891f5773ee72ca5149b49917d138
77,povarenok_228,44:27.833,9fba15d9d893fba44a16dc185e25e226cb5215eacd43d138
77,jedfor,44:27.833,9fbb10d9d79ffba04c40de4c5926e1759f0619ea9810dd6a
77,GOMA,44:27.833,9fbe1188dec2aba01c108a4b0e72e576c4014ebd9e178d39
78,gabe,44:31.033,9fbd1489da9ffaf31f45de430a26e325ce074fbecb46d03b
78,Duke9700,44:31.033,9fbe11dfd8c4aba31d11864e5973e576c4054eedcd418d6d
