Placement,Name,Score,id
1,SAvocado,65,31:29,9fbc1ed9d7c4fbf61a138a180c20e477cc064befcd19d93f
2,SupremeAvocado,65,31:29,9cb812d8dd94ffa31f40d9430d22b726cc0d19b497198b30
3,ikun,68,28:06.1,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
4,SeeRukio,68,28:06.1,9fbd14ded696aba54c478a1e0b72e223980115bc99148d31
5,Feinberg,68,33:38.8,9fba17dada95f0a71c40894d5e7ab274cd004eea99438e3d
6,BigSwampOwner,68,33:38.8,9cb942ded6c0aca61b16d918587bb426cc0d1cbf96458d38
7,Player,76,13:25,9fba1589dcc4acf7194088180b7ae723ca0c4bef9846dd3c
8,Rwby,76,13:25,9ce942dfd694afa4194a8d180b26e77ecb0d1fb49813db30
9,Vodka,85,31:19.9,9fbc43d9dac4f1a311108a4e5f22b07e9f0118ea9741da6b
10,chunniunai,102,31:53.3,9fbb4389d9c4aca24c47de1a0d75e324ca004bb49e10dd69
11,circpaydad,102,31:53.3,9cec41df89c3fbf31c42874b0b7ae022cb5214bf9941db3e
12,shiroi,104,25:16.6,9fbb44d8d9c7fbf44d178b1e0c25ee26995115bf9f46d16e
13,JG466,104,25:16.6,9ce9428ada94f8a11d10de4d5672e77f980d1fe89611d83e
14,EliteMaster2724,112,26:42.6,9fbb45ded992adf110408a4b5b26e473cd0648b99d11d16c
15,SpiderDude,112,26:42.6,9ce944828991acf11a13861f0e77e0779d004fb89a11dc3c
16,LyMate,122,27:10.9,9fbb41df8ac4f1f41f42da1d0a71b723ca051db999428a3b
17,Soul,122,27:10.9,9fbb438dda95f8a54c10d91e0d7bb777c50648ba9a188b39
18,Hannesborito,125,23:39.8,9ceb45da8a93fda61c17de4f0e73e226c55219bccb168c31
19,(Katabu),125,23:39.8,9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e
20,Makka Pakka,125,30:08.7,9fbb438f89c7f0a64d138d4a5a22ee729f074bbb9a12896b
21,miracle,125,30:08.7,9fbb168bd79efea01e478a1f5774ef26cb5714ef9616df39
22,zuimeng,130,30:31.8,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
23,kolsk,130,30:31.8,9ce914d8dec5aca24a43894c5f21e526c50514bacf42d130
24,Milish,131,25:20.2,9fbd1f8f8a95fcac1c448b420920b771cb521eb4c843df38
25,:),131,29:05.8,9fbc12838a91faa61e418c4a5a27e626c8054cbb9f12da6e
26,Speaking of,142,32:04.4,9ce941898c93aba74d40894a0e76e77ec9514cb49c16d130
27,Cubi,142,32:04.4,9cb914ded696f8a21b11de490e21e323cc011eb89d128a3a
28,Umu,149,26:28.6,9fbf17daddc5a8a61f1088495822e771ce0715ba9a138e39
29,night,149,26:28.6,9cb81683df97f0f419428c180d72e774c8024eb49d11de31
30,battleforce6,152,19:13.4,9fbd42828dc0f9a04b43da4a5d7be77fcd0048ea9d428c3d
31,Bobett10,152,19:13.4,9ceb438bdd94abf61c148e1d097ae271c50348ed9843d131
32,Jacky Love Q,164,26:47.4,9fbb418ddf90ada41f408b1a0e27ee72990d1cbe9d10d86e
33,Kronos,169,27:49.9,9cea17ddd8c4a8a21d42881a5820e7709a551bedcf448d3e
34,Monster,169,27:49.9,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
35,WOR Z050 LAK,173,26:35.4,9fbc4589da90f1ad18168f435a26e775cc074fea9c13d831
36,Qaz34,194,28:39.4,9fbd44dfdbc5adf749438d425a21e072c50114b599428b31
37,MioHorizon,194,28:39.4,9cbb1fd98b93acf349448f190c25e226c9571cee9d16d930
38,BananaLegend980,200,14:29.4,9fbb44d8dc94faa41f43db4e5673b026c9041cef9b42d130
39,Thelegitnate,200,14:29.4,9fba158a8996f0ac1b14dd4b5d20e475990d4cbecc16dc69
40,MicroBlueium,210,19:55.2,9fbb468ed791a8f11f418b435a72e571c80714e89c18d93f
41,fantasycat,210,19:55.2,9fbb158fdfc0fcf71d4b8b4e5721e176ce0d14eaca10d16b
42,Player,218,27:11.4,9fba1789d6c5fff31817871e5d74ee76c95518efcb44d839
43,Han Guang,218,27:11.4,9fbb44df8c94aaf11e44d919577ae57ec8051de99d11d16a
44,Waddles,220,17:00,9fbb44ddd697f8ac1b408e4d5970e7249e061cbb9c168b3e
45,Onion,220,17:00,9fbe468d8e95aaad4911dc190b7ae376cc514fef99188b31
46,Liberty,225,20:45.3,9fba16d98cc0aca34c1689435c70b275ca071cea9e19896d
47,Liberty,225,20:45.3,9fbb438add93f0ad4b418d4c5873b777cf014fb5c8148b3d
48,Beyond,262,28:21.1,9fbb44dddc94afa54a16de4f5f21e1259d574cb49a46d86a
49,HayGuy,262,28:21.1,9ceb46828e90ffac4c43de4a597ae77fc9071ae8cc438c3d
50,Unlucky,266,26:04.7,9ce944888990faad4e45884c0e7be77eca0314bdca44d931
51,not MIPOXOID,266,26:04.7,9ced1f8ede94fdf64d10884b5b71b775c8041dbc9b188c3a
52,Psycho Zaku,300,27:20.2,9fba17dd8b92fda24d1388435a72b424cd0d4fbd9e158b6a
53,DokiDokiGB,300,27:20.2,9fbd428f8ac4aaa01f40884e5827e673ca501cedcd18d131
54,xiaohao,310,22:59.6,9fbf1389df96f0ac4e4a864f0a20e073990248be9615893b
55,hedisgoo,310,22:59.6,9fbf158ddfc2fef71046864a0c20e771cf031bbfcf118930
56,Chara,346,25:37.1,9fbe42ded997aaf61c4bda180975e270ca524eb59b46df39
57,Gura,346,25:37.1,9fbd458d8bc5a8a64946de4f5f27b7769a501aedc8418d3e
58,Sparky,351,17:17.1,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
59,AkA,351,17:17.1,9cec108c8c96fbac4d10dd4e0c7aef76c90248ba9815d13c
60,lenni34,369,18:47.8,9fbc418adbc5fda01c458d1e0921ef7ecf041ebfca46d86b
61,Joshi,369,18:47.8,9fbd43898993ada718178b1e5975e174ce014ce89914d83b
62,JT_Habibi,379,38:44.4,9fbb43898c91abf04a11864c5a74e57fce034fea96168a3e
63,fail4321,379,38:44.4,9cba418fdd97acac1113de435b22b372c90c48eecc148e3c
64,Loui,394,17:16.2,9cea13da8b93acf11844de425725e77fcb011ee8c8468e6d
65,Topu,398,21:04,9cea1089d8c2f9a11e44de1f587be77fcc0114b5cd14da6c
66,Quesk-chan,398,21:04,9cb615dddd9efea71b4587480a73b275cc5519eeca45dd69
