Placement,Name,Score,id
1,WeAreToast,20,40:19.2,9cb8138e8bc3fef61146884e5f22b424cc0d4eb89f13d13d
2,Gavo38322,20,41:01.8,9cb917d8d9c5adad4945d9435c25b07ec8571ae8cb44df6d
3,ISAB,20,43:52,9fbd1589d790f9f71111d94c5d75e623cc504cbccc45db3b
4,Player,20,51:32.7,9ce91588de94ffa21117894b5c7be377ca0d19ea9c10da6e
5,masmaves,20,57:33.1,9cea13d9da95fda41d47de480e73e7709a0318bb9e15dc31
6,btd 6 n0o0ob,21,30:43.1,9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39
7,Lunne,21,31:25,9ced15d88e95faf7104b8b1d0d7bef70cd571bbacc418c30
8,FiatAccompli,21,31:36.8,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
9,Loxidous,21,31:40,9ced43d9dcc2f8f6194bdc1f0925b521cd004cbbc815d93e
10,W,21,31:40.7,9cee418ddd90f9a34a458e4d5e25e47fcb021db598188c3d
11,Stuartdgreatest,21,32:32.9,9fbe46dad690aca51945dd4e5a21e373c40118ed9e13d96d
12,philyshark7,21,32:48.8,9cb743da8a93fea0194089485e7be774cc551bb89b158a3b
13,Legenderik,21,32:58.9,9fbf16da8ec0fff31c408e185671e377cc0519b4cd17db39
14,Salmonella,21,33:21.9,9cee1f8ddcc7f9a21f47864f5722ee22cc5714ea9d17d93a
15,megumi,21,33:23.7,9fbb148f89c4aaad4d44db1a5f21e526cf5118be9817db6c
16,KhaZix,21,33:31,9fbb41ddda9ea8f44e118b195d7ab423cb041cee9711d16c
17,Edubbzz,21,33:45.9,9cee1ed88ac0f1f34a42dc4e5a7aef23cd574feacd448d6b
18,Huse,21,33:48.3,9fbd42de899facad4c46dd4d0e76e675c40215ef96108e69
19,WestSecond,21,33:52.2,9fbc46da8dc2fef11d1388195d76b573c90649e89c18d938
20,DogFace,21,34:10.4,9cea14898cc0aff41946dd1d5c70e022ca551cb49942d83e
21,Jinyinqiu,21,34:11.6,9fbd4582de97faa71a168f425676e67f985119ee9943de3a
22,hugebanana,21,34:40.4,9fbb418bd7c4a8ad4e42891a0a73b5239a004eea9f46de6a
23,jomsalva99,21,34:40.6,9fbb448289c0fea41d1788485974e4749d0c15e9cf17d16a
24,Punji :),21,35:13.2,9ce9418ad79ff1a2494389430c76e77f98501cbe98158a3c
25,Ms. Pancake,21,35:27.2,9fbf17dedc93f8ac1f418b1f5a7ae771cb021bb5cd45da30
26,SiSCon Raven,21,35:30.9,9fbb428f8d92f0f119138f4d5773e07798001cbd9b16d96b
27,NoTaPrO,21,35:53,9fbb1288d89ffaa64b47dd4b5776e476ce0d1cbb98198e3b
28,mzxt,21,35:56,9fbb4188d891fdf31d44de4b0c7ab47fcf064cea9810dd6c
29,Tea Rekts,21,35:59.2,9cee4588d897f8a4191489180e21b021cd514bbc9846d030
30,WOR ZOII3 LAK,21,36:05,9cb71e8a8996fbf11d13864a5621b273c80715bfcd138b69
31,maxw20011023,21,36:09.6,9fbc12dad691a8a1114088185b77e37ecb501ded9a158e38
32,VeDAN,21,36:13.5,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
33,Spilmester Magnus,21,36:16,9cbb41df8cc2f0a111468d4e5622e523cf5748ba9d468b30
34,Lt is4 idiots,21,36:18.6,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
35,Hyperion,21,36:20.4,9cec108bddc0fba04d47de1d5a25b372c90c4bbfcd44de69
36,No_Message,21,36:21,9fbd10d8d890f9ad1b4bde430a7ae771c5511ced9e438a3b
37,Manisdor,21,36:25.8,9cea15d8d993a8a7194a89425773e37ecd0114eecc118e3d
38,AOPSUser,21,36:37.3,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
39,HappyJTC,21,36:46.8,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
40,maccyz,21,36:56.3,9cea42dedb96f1f64b41894d0a20e77fc80d48bcca128d3b
41,SquirtlePro69,21,37:12.7,9ce9108fd9c4fba41d40881f5974e277ce561bbbcc108d38
42,BossX,21,37:28.1,9fbf1fd88d92afa31f4bdd4c5772e77ec80215b89914d03e
43,qian mo,21,37:57.8,9fbc1ed8dfc7f8a41a45db4e0b25e723ce511ee9c844dd30
44,ZZ LOVE CY,21,38:06,9cec4688d695adf410108d480925b223cd071eb8c8458e6a
45,Picea_09,21,38:16.5,9fbb438bd79fada01d43891f0a26b725c5514bb59c17da3a
46,Shhdaddysworkn,21,39:15.5,9fbe46de8e93fda31c16da4b0a25e171c4514bb8cc15df39
47,Cubi,21,40:48.5,9cb914ded696f8a21b11de490e21e323cc011eb89d128a3a
48,Punji Fan :),21,40:56.5,9fbc12de8cc5acf64c14de4c5971b0729a044bef98168d6d
49,Darkside,21,41:00,9fba158ddac0fba04c47da435674e4719d521dbccc41dc3d
50,animal,21,41:32,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
51,Ninja monkey,21,42:35.2,9cba45d88d96a8ac49178b4b0a72e672cb0718bb9f158a3c
52,zuimeng,21,43:28.7,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
53,Gura,21,46:40.6,9fbd458d8bc5a8a64946de4f5f27b7769a501aedc8418d3e
54,kevinthearcher,21,47:08.7,9cec42ddda9effa21c168749567aef72c9021eba9f468b6c
55,royalor,24,34:02.6,9fbb44d98cc2faa64c17874e0b20e7769f0414e899438e31
56,FieryColonel143,24,34:35,9ce94682db93fca611178e185871e624cf014fbd9815d96b
57,HYF,24,38:25.2,9fbb438dde97f8f61e45dd195770b3709d044cb49a118a31
58,sisyphus,24,39:14.9,9fbb428fdd93fbf71114db420e26e273cc501ebccd11dd69
59,Yuinnna,24,39:46.5,9fbf438dde9ef8ac1b4a86180a73e6229d0114b8cf178a6b
60,Armata17,24,39:58,9cec14d9d6c3f9a44a4ade195d20b526cf021fbd9b44de31
61,luo_bo_tao,24,40:00.5,9fbb43838994f1f01c4a88420a22b0769a511fe8cf108d31
62,Coolbean9113,24,40:10.2,9ced15838ec5aba44e11db4b097bb27ecb0018e9cd17d13f
63,A DISPLAYNAME,24,40:13.5,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
64,lyb,24,40:30.9,9fbc12dd8ac5acf6194ade4e5c71b47e9f511fe99f458c38
65,GluePhoenix266,24,40:37.4,9fbb1ed8d9c7aff41d43d9435e72e67299504bbacd11db3e
66,Player,24,40:48.2,9fbb44d889c7aca11816881d5f7bb773ce501fe89b45df6a
67,Kralju,24,41:08.7,9fbf128b89c3fcad1845dc1a5d73e424c9024bbbca148b69
68,junIIIjie,24,41:14.2,9fbc46dfdbc5abf41b47861e5971e421980c48e99742d930
69,Tony,24,41:30.5,9fbc428f89c3ffa549428b4d5e70b27ece0c1fed9845d83b
70,Akise,24,41:43.8,9fbc41d8dec0ffa61f42da185671e270c8061cb897448d6b
71,Wiz1001,24,41:46.5,9cb64683dbc4afad104bdd185b70b522cc5548ee9e44893a
72,JeonHerbivore,24,41:59.6,9cb813898cc2fca610148c1a0d25b423cc0d19ed97178b3a
73,ISAAC,24,42:08.9,9fba178fd693abf61147d9420b76b02499504fea9b17d030
74,X_n_r,24,42:09.5,9fbc468ad6c3fdf111138f4b5f7aee23c50015ea9e12dc6d
75,arielsimcha,24,42:10.8,9ce914da8a94ffa418448a1a5e76e075c40414ee9845d16b
76,Rebear,24,42:39.5,9fbd46828ec2f8f119178c4f5c25e021cb0c18e99a418d3c
77,Elite bloon,24,43:04.2,9cbb1e82d990f1ad1d4186485d77e375cc0c1dbecf188a38
78,KyleBarley123,24,43:07,9cec14d9db92f9a11d17894b5e21b373c8021abd97128c6b
79,DawnK7,24,43:09.6,9fbb438bda92fea74b45874c0a72e676990019b496148e3c
80,HKPANG,24,43:13.7,9fbc1edddfc3fcf34c168c495d73b226cb0414e898128a30
81,1779669978,24,43:20.8,9fbd10dedbc3f1f61944dd425b71b3739d574ce8ca138a6e
82,MonkeyNovice47,24,43:27.1,9fbc41df8dc4a8a41842db190c22e6219a521aee9d45da31
83,UrsaLa,24,43:36.8,9ce915d8de92aba71a408c425777e1759a004ced9b148c31
84,entropysilence,24,43:42.7,9fbb438cdb9fadf44e40864d0b72e276c8571bea9e418d69
85,thelich,24,43:43.4,9cb845d9dd93aff0191188480c27e17ecc504fb49d13d131
86,Arakasi,24,43:46.2,9fbb438f8996abf71040871f0d7be474c8044cea9b44de3c
87,kD,24,43:48.1,9fba17dfdb97acf14d4b864d0a7ae17299031bbc96198d3b
88,ZungGaaYi,24,44:01.5,9cea168a8a91abf14a448b1d0c76e77fcc554ce99b108c3c
89,Cajaf,24,44:16.6,9cea1589dc93fead4b41d94d0d20e77fc4564fbd9b468e3d
90,QiangGe98787,24,44:20.5,9fbc45898ac7faa2491787185877b726ca564bbf9f19dd69
91,abS,24,44:24.2,9fba16dfdbc3ada11d44da190b7ab477cc514bb99914da6e
92,doudizhu,24,44:29.5,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
93,WinterBlueInk,24,44:35.2,9cba11ddd892f1ad4b43d91a5a73e025cd041fba9c45dd30
94,LevSun,24,44:41.8,9fbb1fdad8c5aaa24c408e1f0a21b5729a0615e99a13893b
95,tigertomd,24,44:45,9cbb41d8dc9fa8a71d40db1d5925e226cf571bbb9d158c6c
96,Player,24,44:53.5,9fbc43dddd96aaa31e458a1d0c72e7769d501ded9f10d06e
97,Andi N,24,45:22.2,9cb91188de9fa8a4184a8e495673b473cc0d4bbbcf138e31
98,VioletHero1760,24,45:23.7,9fbc1e8c8d94fdf31046dc185e26b526c4574cbb9713dc3d
99,samgo,24,45:24.3,9fbb1f82d9c2aff64c428a4d5870e4749a5018b999198a69
100,mayumi gaming,24,45:32.5,9fbe43deda94f1a21a108b185e71e47f98031ebdcb148d6c
101,Good Morning,24,45:37.8,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
102,ZooL,24,45:53.6,9fbb4688dbc5aba249118a4f597ae170980748b49c45de3f
103,Duck,24,46:11,9fbd1582d9c3f9f71a438d4f5f76b572980219b59a13d86b
104,damage4396,24,47:07.8,9fbc118b8bc3ffa71c4b88180b25e426995748bccf188c3a
105,Vermillion,24,47:39.8,9cbb1382dac3adac1a138d4c5d77b026cc021def9a468e3c
106,kfbui454,24,67:01.6,9fbc4489d691faad4917871d5f22e671c80d15bcca16db39
107,Milin,25,35:05.7,9fbb168bdac0afa11a45dc490d22b225ca514ceecb178a3a
108,Jandalf,25,37:05,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
109,Lukas,25,47:13.4,9fbb1388d7c2fdf611138b4d5e26b077cb031eb49742df6d
110,Parapluie00,26,32:06.4,9fbd1e8eddc7ada41f408d4e5c22e1259d561ab597418d31
111,VoidTwo,26,32:28,9ce9428c89c4a8f449118c4e5d73e77f9e5719baca14de3b
112,Glashutte,26,33:10.2,9fba138dd991a8a11f4ade1f5b22b275ca074bb89716dc6c
113,Lionheart233,26,33:20.9,9ce945ded990f1ad11468c425d22e3229d561bbccc16de6e
114,PokeTakudi,26,34:36.9,9fbd418adc91a8a21f458f4e0d76b524cb031be9ca43df3c
115,JLC,26,35:18,9fba148a8e96aaac49118c1f5925b026c4034bb89946de39
116,Daniel,26,35:23.6,9fbd4489dd93ffac1f17dd435970b370cf0019ef97198b39
117,Hearty Popper,26,35:53.8,9fbe4389d696afa44c438b4c5722e272cd064ebd9719de39
118,Monkey Star,26,36:13.5,9fba17dd8ec7afa24b10da4d5c7be123c55615bccd188b38
119,mezgc,26,36:21.9,9fbb438b8a90fff61e148d4d5e70e073cf554fbacf198931
120,OliveKnight1081,26,36:44.1,9fbb45ded9c7f8a61c4b88190c72e173cc0614ef9e41dc6e
121,Ace3,26,37:01.7,9fbc12d88bc3aaf71d428a485672e17fc4051befcb16dc39
122,Lo Tormento,26,37:08.5,9fbb438d8e95aca21947da1a5675b326c4514cb5cc18dc69
123,CyanRabbit2824,26,37:48.2,9fbb1edd8ec2f1ac4b4b8b4c5826e525c50014b49816dd6c
124,waiter386,26,39:45.7,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
125,Omega,26,41:32.3,9fbf158f8e95fca74c4288195f7be67fcc061fb99d44896b
126,Pallo,26,41:42.8,9cb813dad692f9a21f428c180a21e177ce0614bc9618db6e
127,TheGoogio,26,42:20.9,9cb6158c89c0fcf61017dd495f71e771cc5548bb9a17de39
128,Rainse,26,43:02.2,9fbc10888ec3f1a51d47dc49597ab521ca0c15becb448a6e
129,xielangpojun,26,43:58,9fbb1ededac5f8ac4b4adc185877e521cb0c4cee9c16dd6a
130,Torlikoff,26,44:14.2,9ce916d9da96fff619468f48597ae42399014cbcca14da6c
131,Baka-chan,26,48:38,9cb942de8b9ff9f44b178a4e0a7ab775cc5514b49b17d96e
132,Craig,26,50:13.7,9fbb44df8a90a8a01941dd4c5e7bb073cf0c4bb9ca19d13f
133,alex_tkvj737,26,50:27.3,9cea15dfd9c7fba51c478f425720e77fc4011fbecb42d96d
134,392609,26,50:44.9,9fbb44d98c92f0a01d138b1e5b73e476c55548ef9e15de69
135,BUTTMAN,26,51:34.4,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
136,bcxmf,26,53:55.1,9fbb43838bc7f0f01d168b185a74e4739d0748b5cc188a6e
137,temmmmy,26,54:09.8,9fbb1f8cd8c3fbf11a138a490c26e2749f024eb59b188d3e
138,AwsomeWizard8,27,27:50.2,9ceb41df899eafa44a408f4b0b25e373cb524eb5cf188a39
139,GS,27,28:47.7,9fba13d98c9ef9a34c44db435872b47f9e0d1de89817d831
140,Hlebuw3k,27,29:08.4,9cea1f8f8ec7f0f11e10d94a0d21e770990c1cbc9646dd31
141,TPH,27,29:20.9,9fbc46d8de92f1f61e458d4e5821ef2498021eed9a11dc6a
142,tatibana,27,29:47.3,9fbf158e8a91fba31e41891d5971e771c4521fbbcc45df38
143,LinBing,27,29:56.7,9fbb46dfdd91f1f14c40d94c0d77b025c9501bbc9719d869
144,Player,27,29:57.1,9fbb118b8ec3aaf34e4286185e71e1739e0618ed9912dd6e
145,IXIXIXIXIXIXI,27,30:01.4,9fbd118edf91f1a74b4ade4a5b74e526cb501ebc9845de38
146,Player,27,30:02.9,9ced4582dec3fef41111861d5d21b37fcd014eeaca16d031
147,lenndoli,27,30:09.4,9fbe178edf93f9a11a11891f0a20e57e980c15b89b148d31
148,EliteMaster1152,27,30:28,9fbb43dadb91abf6194a8e4f597ae5739e561fbbc811d16d
149,RyanMyDude,27,30:30.1,9cea44dad79ef1a64b14dd4e0d20e27eca0715ef9a438d6d
150,Dleraek,27,30:36.6,9fbc128cd890f8a01d11dd1e5b25e3729d5249bd9d16d038
151,rtthrd,27,30:40.4,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
152,IcePhoenix3801,27,30:43.2,9cec428c8a96aff44c4a891a0a75b022c9004ebe9715dc6d
153,muum,27,30:49,9fbc438bd69fabf31c148f495e22e57199501ebfcb11d03b
154,TurTleT,27,30:58.7,9ce946dddb91a8ac4b44891a5d22e421990c4ced9e15893a
155,C19H28O2,27,30:59.4,9fba17dfdb9fabf64c45dc435920b7219f051cb4cf458e3c
