Placement,Name,Score,id
91,bagguette,9:54.134,9ceb1188df90fda04a43871a5b27e770ca041fb89f448c3f
92,Nanachi,10:01.333,9fbe178edf91fcf111108b1e5d7be4749a574bbd9642d838
93,Alex,10:01.884,9fbc41d9d795f9f119448c4b0977e0229d0315bd9e16da31
94,Ghstclaw,10:02.384,9fbb46d88cc5fba04a428c425b20ef76cb5749e99814da39
95,Renegade89,10:06.034,9ced41d889c4fea74a478b480c27b37eca064cbb9610d86c
96,SleepyToucan302,10:08.917,9ceb13df8dc4fca31a46864c5926e7259a5648e9c845df3b
97,NoobMonky,10:14.433,9fbf128289c5fef74e40884d0c20e521ce0349b99a45db3a
98,GD,10:15.366,9fbe4382d7c5f0f34d4a8f185b75e722cd014ceacf418b69
99,xtapro,10:16.434,9fbb468c8c95faf14b148a485676b023980714e996428b3d
100,Pigmcpig,10:17.683,9fbe438ddf92a8f31a16db1a5d76e272ca074cb99b45dc6b
101,xrlylyl,10:18.467,9fbe1edddcc7aaac1b40d91f5f26e576c40c48be9641d03e
102,Noob,10:18.567,9cb846dedbc7fda01c168c4a0d72e221c80c4fbb9b458d6b
103,Aleccrazy,10:20.35,9fbf15dad79fa8a74e448d190c7be771ca5749b99914d130
104,A DISPLAYNAME,10:24.25,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
105,chuckddd,10:24.367,9ceb4288db96f9f7184689185a77e37fc4074ebdcf468b30
106,Dark Negev. 9K,10:24.416,9fbe1682da9eaba44e10d94b0d76e270980d19bd9a10d03c
107,Zombeans,10:24.55,9ced1188d796acad4a16dd1e0d76b477cf071ebccc16de31
108,_Zach4Attack_,10:26.05,9cee458ddbc3f1f04910dc4f5a27e677cd5214b8cb17893c
109,ReWolverine,10:26.967,9fbd17dada94afa31a418a490e27e274ce0418ba9a17d169
110,Ayeccs,10:33.783,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
111,Ghezen,10:35.35,9fbe178ede95acf71d14dd1a0e25e4729a0549ba9911d86a
112,choccy onion,10:37.3,9fbd148f8e97acf64916da495f21ef74c5514eef9d458b3d
113,VanBummel,10:37.4,9fbc4382d794a8a01f458f4c5d25b771ce021ae8ca14dd3c
114,Kival Evan,10:37.767,9fbe10d88996a8ac1943de4f5c72e575ce071bb4cc14d169
115,Psychodelik,10:38.283,9cb8168cd8c7ffa21f43de4c0d7ab27eca0d15e89c41db69
116,Lallabu,10:38.933,9cb6148ed693fcf61811861e5977b275cc5518bccb438c6b
117,puppykiller767,10:39.916,9ceb178c8bc4aba41b16894d0d73b224c85218ba9943d83c
118,Azul,10:55.633,9cba41d9db9faaf61d40de4b0d70b076cc0d1dbd9b188d6b
119,Polaris,10:55.75,9ce94288da96f8a718438f485676e77ecb0248bf9d448a69
120,arielsimcha,10:57.8,9ce914da8a94ffa418448a1a5e76e075c40414ee9845d16b
121,Lawrence_nz,10:59.333,9fbd45d8d791ffa74e468b435c26b37f9f511cbfcb17db3b
122,c212napoleon,11:01.433,9fbc468ad99efaa219478e490d7be17ecc034fe99e428b30
123,GhostInAJar,11:04.533,9cea1e8dd9c3faa61b138c4f5825e770990c1fefcd16dd3d
124,Shadowball88,11:06.3,9fbc468c8996f0a14942de4f5674e42499074ebdcf128a3b
125,pelletsstarPL,11:06.95,9ced158cd792abf718138f435c71e470cf561deec8458d3a
126,NoBanana,11:07.483,9cea16dedc9faaf31811874d5b27e576cd0449bdcd14dc6a
127,PoohBearPlayz,11:08.717,9cec44dada9efdf74c118f4a5d7be677ca044fbb9a12d93c
128,GigaChad,11:11.8,9ced16888c97f8ac1a10d9430e22e677cf071bb89c18d03a
129,User-a5549921b4,11:11.916,9fbc468adc96adf410138c425926e577cf044eea9e188b3d
130,Jonydubs,11:16.067,9fbc468f8d9ef8a149138b1f5d21b7729e0149e89b188c3f
131,G-GOAT,11:16.9,9cb816d9dbc7fba71a458e180a21b073cb0d48ef98188a6e
132,SHMILY,11:17.434,9fbb468bd796adf04d428b1d0c74e17fc8574fbec819da3f
133,Player,11:19.467,9fbb1489d6c3fea64a418d4b5671e0729e051cb5cc178e6d
134,Shhdaddysworkn,11:21.567,9fbe46de8e93fda31c16da4b0a25e171c4514bb8cc15df39
135,EcoAlpha,11:23.133,9fbc46d9d9c5f0a61913dd1e5f22b2249e0d4bb49b138c6e
136,buttman,11:24.283,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
