Placement,Name,Score,id
1,WhiteNight,6:49.85,9cee45dfd6c0fef44a448f190e21b324c9041be89f418b3d
2,MrPlasma,7:18.45,9ce9108cd7c2fba51c1188195d77e026cb0118b9c816d16a
3,donkeymule2,7:28.183,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
4,Guanium,7:32.75,9ce942dedd93a8a61e13871f5b7be77ec8054beacc428e31
5,ikun,7:49.683,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
6,Gone,8:00.967,9fbe1fddddc4fef64d41861f5873e377c9524eb99614d86c
7,WOR ZOII3 LAK,8:34.167,9fbc428fdf94f1a74e43dc4e5973e07fc90748b8cb148a6a
8,ZeroLancer,9:19.4,9fbe46ddd8c7afa41c47d94e5a76e074ce5615edcf17d038
9,FeedMePi314,9:50.5,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
10,Milin,10:30.467,9fbb168bdac0afa11a45dc490d22b225ca514ceecb178a3a
11,Chicken :),10:51.883,9ce9158fdec0f9ac1a17dc495a27e1749f0315be9844db3d
12,A DISPLAYNAME,10:53.216,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
13,High Wizard jp,11:13.583,9cbb1f8a8c9fadf118178e195d71b47fcc571dee9b45d838
14,User-a5549921b4,11:19.617,9fbc468adc96adf410138c425926e577cf044eea9e188b3d
15,2649935474,11:44.434,9fbe44d8dc91f9a510408f180d20e27f9a074befca13d93d
16,Hopper,11:45.65,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
17,uvclive,12:08.567,9ceb458a8991f8f1494b884c5677e471cc024cbe9714df38
18,A'nan,12:16.767,9fbc128cda95a8f61b43894d5a21e0269a0c4ebfcf448b3c
19,mancheng816,12:18.917,9fbc468adb9fa8a11a40da1e0a25e577cc0549e99941dc3a
20,Monster,12:20.983,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
21,SquashMyMouse,12:25.533,9cb61fde8ec7fca34e148d4a0977b524cc5519bbcf42d83f
22,K4S6M,12:28.534,9ceb1e8ed994f8a41b41d91f5e71e423c95649b49c13893d
