Placement,Name,Score,id
1,khwissy,2:16.05,9fbe4389d695afac4c438b4c5722e272cd064ebdcf10d830
1,Axyom,2:16.05,9ceb158a89c5f1a318478f1e5976e126cd0015bd9f41de39
2,FeedMePi314,2:21.933,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
2,Jandalf,2:21.933,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
3,H,3:12.65,9fbb44dfdbc2aaa24a42d91d5a70e175c80c49ba9c10d06c
3,Hachey,3:12.65,9cea12888c94adf04942884f5b77e1739d0715b8cb46dc31
4,Felicias kog,3:15.9,9fbc1389d793fca04e4a8e480a7ab7719a0c48b8c846d931
4,Felicia 2,3:15.9,9fbf148ddbc4abf04d168a495972e771cf0415b49d42d03c
5,Donnie_Sharko,3:35.984,9fbc1ed9d6c0afa21c418f425e25e47f9d024cb8cc14db3f
5,DonnieSharko,3:35.984,9ced158a8b93acf64b168f485721e071c8044cb89612d838
6,Rang,3:56.267,9cb841dddd92fdf34b11da4a5f27ee24ce554ce99d12de3e
7,Fussel,3:59.284,9cea16d9d9c5a8f71d1388435f73e77fcb524bbd9a468c31
7,T.Tv_Firefly,3:59.284,9fbe1e8a8b94fef71b1186485827e57698011de8cc448d38
8,Irrlicht,4:08.967,9ce9418e8dc2adf118138d4a5b20e77f9f064cbe9619d938
9,Sparky,4:18.867,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
9,SigmaWolf,4:18.867,9fbd1388d6c0fdf01e13871f5c70ef25c40015be9f438e3c
10,SSS-12,4:19.417,9fbb438a8991adac1b47894e0b7be325cf561abdcb148a39
10,Jinyinqiu,4:19.417,9fbd4582de97faa71a168f425676e67f985119ee9943de3a
11,Logan,4:46.317,9fbd168cdc9eadf41810d91d5722b470c8054fe9cf15de6d
11,derp,4:46.317,9cb91eda8bc2adf71a4486435622b471cc0d1cefcb11df69
12,night,4:48.867,9cb81683df97f0f419428c180d72e774c8024eb49d11de31
12,Umu,4:48.867,9fbf17daddc5a8a61f1088495822e771ce0715ba9a138e39
13,MafiaJR,4:49.15,9cb61682d7c3fbf64e418f430925e77fcc5549b896118a6d
14,MicroBlueium,4:51.267,9fbb468ed791a8f11f418b435a72e571c80714e89c18d93f
14,fantasycat,4:51.267,9fbb158fdfc0fcf71d4b8b4e5721e176ce0d14eaca10d16b
15,Nova,4:54.816,9fbb45888ac5adf71b118a495a21b224c80d14ee96458a3d
15,Smart Persan,4:54.816,9cba42dede9ffea111478f190b26e425cd0d1be99c18df6a
16,PokeTakudi,5:13.233,9fbd418adc91a8a21f458f4e0d76b524cb031be9ca43df3c
17,BananaBoi,5:23.867,9fbb11d88d96f8ad4a178f195e77e423ce0c49efca14dc6d
18,Acrid,5:27.5,9fbf108fdec2a8a71c438c1f5d26e321c50618e8cd158d6c
18,KermitEFrog,5:27.5,9cee108bdc94abf119148c1f5e72b57ecb0648ee9918896a
19,BlonsEnjoyer,5:28.084,9cea1188899ff0f7194b8e4b0c25e77fc40419b4cd428b3f
19,NicoYeet,5:28.084,9cea1e89dd97f9a54c428e430e27e7709f0d4fbc9c44dc6c
20,LuxRobota,5:32.05,9cb742888cc0fff74e458a480a20e672cc551dbb96448c6a
20,zzzz420,5:32.05,9fbf43dfd796acad1110891f5a22e072c90249ee9e46df3a
21,love TRY,5:39.316,9fbb44df8ac3aaa24c17874e0b20e7769f044cbf9d468a3f
21,ETL,5:39.316,9fbb1ededdc2f9a71f418d495826e2719f054bbc9f18df69
22,Player4618073,5:53.15,9fba1288d792fff11c4b8f4b0c70e676c90d48b59f128c3e
22,BlackSquirtle,5:53.15,9cea14dd8bc0f9a11141d9195f77e770980715b99f42db39
23,Kbca,5:53.633,9fbc448cde9eafa54e13da1d5a76b573c5501fbbc8148e3c
23,mozila08,5:53.633,9ced428cd691f0a44e178b4a5c25e570cc011aba9c118d6b
24,Edp445,5:55.417,9fbb46ddda90f0a31a168c420d7ae523980715b59918db3d
24,Waseem,5:55.417,9ced1483db94aba21d40da42567ab370ce5618b4cd41de6e
25,Player,6:01.15,9cea12d98b97f1f11d118e4c5e7be77fcc031cb99a14d96b
25,Sleepytoucan,6:01.15,9ceb13df8dc4fca31a46864c5926e7259a5648e9c845df3b
26,MrMafia,6:06.75,9cb7118bdfc5fca51e4b8b185920ef7fcc5049b59d188a6a
27,UpperAtmosphere,6:07.533,9fbb44ddde9ff0a64e418f425773e171c55219e8cc12de6b
27,CuteAnimeGirl,6:07.533,9fbe45d88bc0fff14b458c4b0b77e0219f0d19e89b14da3b
28,Meld,6:12.15,9fba1788dc93fef11b108d4c5f73e37ecb034bea9c418b39
28,Rain,6:12.15,9fbf15828a94faf71d448e4e0a20e771ca514fedcc16d83f
29,Wendigo Hydra,6:13.7,9fbb43d9dd9ef9f41b448a1e0a26b07398521cbd9c11da3c
29,waiter386,6:13.7,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
30,CCWJM09,6:15.5,9ceb438c8a94acf41c148c4c5d26e77fcc514feacc43de6c
30,aj,6:15.5,9cb711828d97fdad4c46db4b0b21ef73cc5049e896148b30
31,BTD6 in public,6:15.883,9fbc12828ac0ada51a17da1f5e75b775ca061dea9c10db69
32,Bestp3rs,6:24.767,9cea41dedc93aca04e13dc420e73e5779a554ebc9942896d
32,TheGuyWhoAsked,6:24.767,9fbe1188db9ff9f14a4a864d5e71e370c8551cedcc43dc3d
33,cat,6:32.217,9fbb4288df95f0a01f468e1d5c74ef7ec4034be897168c38
33,MsrHono,6:32.217,9fbc16838c96abf04d168b4d5620b577cd0515e8ca45896e
34,xavier.dimos,6:33.25,9fbf128fd9c4a8f41f458e4b0c20e074c80548ba9642893f
34,Antsmeg,6:33.25,9ceb43d8d69ff1a04e46d91d5c26e371985149b49b45df3b
35,Rozely,6:35.183,9fbd43d8d690fbac4a118e4b5b72e626cb041abf9616896b
35,Swoopling,6:35.183,9fbc1ede8ec3f8f71144dc425626b57f9a011aefca138a3b
36,Strawberry,6:38.833,9fbb4389d993acf61b47894e0b7be325cf561abf9f46de3f
37,druck3r,6:40.133,9fbe42888996aaf34c1388430e25e3769d031eb597428930
38,LaoMengXin,6:45.884,9fbd10ddd694fba74d43861e5c7be222cf551cb897468c30
38,DZH,6:45.884,9ceb428bd990fdf01c40d91e0c71e722c40518b89a15dd6e
39,ARandomGuy,6:50.633,9fbe10dfd993fcf61e428c1e5976e575ce004eb89811d06b
39,Player1957544,6:50.633,9fba1483de97f1ac194a87485b26e6759f571ce89d13dd3a
40,645167251,7:00.917,9cea1fdfdb9fffa54c42da490d70e374c5034bb4cb458e6b
40,NINJAKIWI,7:00.917,9ceb14d8d99faff01a118a4e5677e725c95719e997108a6e
41,X-man,7:11.834,9fbd12ded695afad4d13db425f22ef22cc0d1fbb9d16dd38
41,MucaGo,7:11.834,9ced448fd692f1a64940dd4b5c77b522cd0014ba9f468d6a
42,DEStubbs420,7:13.083,9cec168d899ef1f04e41884a0b70ee71cf0249b49a41db3e
42,Joshie1031,7:13.083,9ced108bd993f1f61b148d1a5c76e77ecd011bb59d138e6a
43,NinjaHero10622,7:23.417,9fbc458ed990ada21e168a4f0a26b077990d48ee9e158a3f
43,lurrch,7:23.417,9fbc448b8e91f8a41a4686495725b270c85714bacd42d169
44,T_Teriyako,7:28.033,9fbb138fdf9eaaa51c4786495f27e27f99024eeecb41db3b
44,gamer,7:28.033,9ce91f8e8e95f0a01a118c4e577ae371ce034cbdcd10de3e
45,Eesti,7:29.85,9ced12dddcc5f8a74d4ade435973e174ca0d1bb99e13d038
45,InvisibleTree,7:29.85,9cba13dedf9ffeac19458e495827ef24cc0c4cbf9a12df6c
46,Weiss,7:32.033,9fba13d88a97fdf31a148d425870b376c4504bbd9941db3f
46,Groudonx,7:32.033,9fbb44ded697fcac1a138d430974ee7399071aba9a45dd3c
47,EpicLion,7:38.3,9fbc168e8e91f8a51945894e5877e171ce064fbe9b128e38
48,AquaRegia421,7:39.334,9fbb438cd79fadf118408f4a587ab072cd574ee99c13d039
49,Patrick,7:44.15,9fbe1083de9ffea24d40864a0921e724cb5018bf9b17db3f
50,lenni34,7:44.366,9fbc418adbc5fda01c458d1e0921ef7ecf041ebfca46d86b
50,Joshi,7:44.366,9fbd43898993ada718178b1e5975e174ce014ce89914d83b
51,Rasta Mouse,7:50.783,9fba178f8dc5fda510428c4c0a7ae4769a031ee8cd44dd6c
51,Senpai Osc jao,7:50.783,9fbf1482dc94feac4b44874a5677e771c8571bbccd19dc3d
52,NJE_2706,7:51.116,9ced11de8d95ffa14e4189425f21b223c90d4cefc8158e3f
52,Chazwards,7:51.116,9cbb1fdfd990fdf31b43de425772e522cd571aef9a44dd3d
53,morklinyt,7:59.783,9fbb428f8bc2fea04a458d4b0d27e3759f041cbdcc19dc6a
53,vampije,7:59.783,9fbc1383dac2fef61946de495d72e07ecd051deacc138d3a
54,shmethan,8:10.317,9ce94289dd90afa51a45891f0c74e77f9d041dea96168a3b
54,Gordo1012,8:10.317,9ce943dddf91acf41a45891f0c74e77f9d041dba9a10de3d
55,Rmdhnptr,8:11.833,9fbb1ed88ec2f1f418478b4f5973e5249f524bbcc818dc3c
55,Zoont,8:11.833,9cb811dedb93f1a14d41db480d70b722cc0d1fb89d44dd39
56,Asianboy52,8:18.95,9fbc448ad790faa64a41db4f5774b376ce524cef9744d13b
57,Yeettrium,8:19.966,9ce9178adec7f0f01145dd4c5e73e321c90219b59843dd6d
57,WACKIESTBLOCK,8:19.966,9ced11dfd6c7adf31c4bda4f5d26e777cf0048bf9a11dc6d
58,Shadowmonk,8:20.083,9fbb178edd93adac4917884e0976e6719f0715ea98118c39
58,Triumphant,8:20.083,9fbe4489da9ff0ac4e40da4d0d27e176ce0c4fb4cb44df30
59,XNeonTurtlesX,8:22,9fbb44d8dc9eacf04e4b8f4f5d7ae7259d011eb4cc44db69
59,nhargett2,8:22,9cee1782df93f8f7194ade1a0b72b575cc5549edc816db3a
60,Id0bleakin,8:27.6,9fbd158edbc2fda71a438d4f5f76b57298021ee89f44896c
60,Evanstonblues,8:27.6,9fbe468d8b97fca14911dc190b7ae376cc514fe89e19dd30
61,arielsimcha,8:28.15,9ce914da8a94ffa418448a1a5e76e075c40414ee9845d16b
62,Bongo gongo,8:30.733,9fbc12dfd794f1f049178e1f0a7be675c9051db99d13d86d
62,Rusnik,8:30.733,9ce945dadc97ada54b42db4f0a70e575985719bc9612da38
63,Jorge28055,8:51.6,9fbe43da8997fda54e4187495e25e272c4524fb99c16dc3b
63,Benjacelebi,8:51.6,9fbe428fdec7a8f14c1388430e25e3769d031eed9c14d13e
64,FranticXenon,8:57.25,9fbe45da8993f0f34b17db4d5974e5249d004ebc9846df38
64,r3dlamp,8:57.25,9fbe458bdc93ffa54a438d480a76e3719e061ebbc845d03f
65,JEWMANxX69xX,8:57.75,9fbb448bd997aca61845864c0a73e67e9f051db49617d86b
65,Antropide,8:57.75,9fbb468cdac0f8a01c40de485e70e573c50119b598458a6b
66,DotTrevv,8:58.617,9ce91fded892fea41d1686190c21e370cf031fe998458e3b
66,Jammy Dodger,8:58.617,9fbf428f8e95fcad4b4bdc485a25e321c4551dbd9e10d83e
67,ahmad_ALajouri,8:58.917,9fba108fdac7fff711178e1a567bb7249a0d4ee998118a6a
68,LIL_Ge0rgeQT,9:02.95,9fbc44838ac2ada74946884e0e73ee7fc95548ba9a11d06d
68,Wasp,9:02.95,9fbc118adfc7fff01a16de4c5977e621cd5148bf9f168c3d
69,BegkiL,9:04.55,9fbb4388d796afa54b4b87430922b077cc031abd9a45db39
70,davidsaccount,9:10.583,9fbc1f8d8b90f0f74a43dd420975e322ce524ce89842d13c
70,LiteDrizzlin,9:10.583,9fbf128edfc0abf010178f1e0d21e42198561bed9d10dc6b
71,TornadotomFTW,9:13.933,9cba138ddd9ff8ac1c108d4e5e7ab021cb071db99f198931
72,noBrain,9:18.583,9fbd44d8dc91fdf04a4bdd4c0d7ab3719d0614bd9e17d93e
72,Lainis812,9:18.583,9fbf4288da91f8a64a42871e0e72e022cf5249ee9945da31
73,samuuurott,9:20.4,9ce94283db94a8a149118c4e5d73e77f9e5719bbcf12d96c
73,jomo0303,9:20.4,9cb7468f8ac0f1a71910de1a5771b572c85148ed9e12dc3a
74,YounesG.,9:24,9fbb438b89c3f9f71c4b8a4f5976ee7ecd0649ed9843dd6d
74,KiwiTower80670,9:24,9fbb178fd9c5aba01e4189485e21b2219e061ebc9a12dd6e
75,TommyToes,9:24.866,9fbb438bd89efbf04d118919567be476cb034bbc9a108a3b
75,St0rmstrider,9:24.866,9fbb4689d9c4feac1d4ad91f5726e776cd0419b59743d93c
76,Quincy,9:25.783,9fbe14838a9fadad1944de1f5e72e17fca074bb598188d3a
76,joramingmar,9:25.783,9fbe168edb96f9f7184486190b70e5769a501dbf9b43db6d
