Placement,Name,Score,id
1,Gone,2:09,9fbe1fddddc4fef64d41861f5873e377c9524eb99614d86c
2,feinberg,2:09.15,9fbc44df8c95aaf61f43874d5d75e377980149e89e44893c
3,Olinequ,2:12.3,9fbf158ddb93afac1f4b8a1f5874e122c9574fb89c168e3f
4,Patthebigmonke,2:16.5,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
5,MrPlasma,2:20.216,9ce9108cd7c2fba51c1188195d77e026cb0118b9c816d16a
6,ikun,2:21.883,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
7,animal,2:30.466,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
8,xrlylyl,2:30.65,9fbe1edddcc7aaac1b40d91f5f26e576c40c48be9641d03e
9,TheProz2006,2:34.883,9ceb128f8b9faaac4d44881a5826e7719f5719b59a17dc39
10,Monster,2:37.283,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
11,Punji :),2:37.883,9ce9418ad79ff1a2494389430c76e77f98501cbe98158a3c
12,Dakota Jackson,2:43.217,9ced428adcc2fdac4b14db4c0b74e275cc554fbeca19df30
13,FeedMePi314,2:43.6,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
14,Westvirginia,2:44.083,9fbf1ed98a9efca71e408c185a25e27199524ee99646de3c
15,EvilBxnny,2:45.467,9cea11898b97f9a21f45d91d097ae7709a031fb49818d16d
16,chickenshark,2:47.933,9fbe17dfd8c0f8a14d4a8d1e5974e621ca551dbb9843d130
17,Sprite143,2:49.55,9cec148c8ac7fdf34d4a8d190c74e47ecf504ebd97468b3e
18,Wiz1001,2:52.133,9cb64683dbc4afad104bdd185b70b522cc5548ee9e44893a
19,salo,2:52.433,9cea43888ec5abac1f14de4e0a76e0249f5718efcc10de6e
20,VanBummel,2:52.6,9fbc4382d794a8a01f458f4c5d25b771ce021ae8ca14dd3c
21,M3mes,2:54.55,9ceb4682d99ff1a14c43de4a597ae77fc9071ae89b12dc38
22,T0K1A,2:54.85,9fbe158dddc5ada61c478d420a26e37ecf5214e89a45df6c
23,ALL_INSTAS!!!,2:56.633,9ced1f83d9c3fda511428e4f5b20ee71c95214e8cd43d139
24,rom,2:57.333,9fbc12ddd991fff41e1086420d7ae671c9551bba9813de6d
25,Pool party,2:57.6,9cba1ed989c5f1a41f46de1a0a70b47fcc0c15be96118d3a
26,WeAreToast,2:57.933,9cb8138e8bc3fef61146884e5f22b424cc0d4eb89f13d13d
27,Monkeman,3:01,9fbd43da8ec0aba34d4b86490a20e2239a0d4ebc9714de3a
28,RIGJUICE,3:01.15,9cb74488da93aff11845dd1f5e74b470ca521ab99743da6c
29,chuckddd,3:01.333,9ceb4288db96f9f7184689185a77e37fc4074ebdcf468b30
30,FAZEK,3:02.083,9ced178bd796fcf64d448c4e5d73b776cc5718eac811df69
31,FieryColonel143,3:03.7,9ce94682db93fca611178e185871e624cf014fbd9815d96b
32,lenndoli,3:04.084,9fbe178edf93f9a11a11891f0a20e57e980c15b89b148d31
33,Hopper,3:07.7,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
34,G-GOAT,3:09.367,9cb816d9dbc7fba71a458e180a21b073cb0d48ef98188a6e
35,Luci,3:10.783,9fbd128cdf93f0a0114a89435b72b57699061bef98418a30
36,Blax 356,3:13.35,9fbb148adcc5a8a71d47861e0d7ab22498041db9cb43df3a
37,Player6350819,3:13.816,9fbb138cd6c5adad4c16861f0e7be123980349ea9c178c6d
38,DotTrevv,3:14.217,9ce91fded892fea41d1686190c21e370cf031fe998458e3b
39,DonnieSharko,3:14.9,9ced158a8b93acf64b168f485721e071c8044cb89612d838
40,PoohBearPlayz,3:16.684,9cec44dada9efdf74c118f4a5d7be677ca044fbb9a12d93c
41,06bob fan,3:18.533,9fbd1589d790f9f71111d94c5d75e623cc504cbccc45db3b
42,Toxicbrain11,3:20.1,9fbc448cde9eafa44e478c4b5a22e376ca5715bacb458d69
43,Zoont,3:20.567,9cb811dedb93f1a14d41db480d70b722cc0d1fb89d44dd39
44,Pppppppppp6688,3:23.133,9ce942d8d99ef8a2194b881f5674e77f98574bbf9f44dc6a
45,ItsMorbinTime,3:24.483,9cec1f88dfc7faa21e168d1f567ab275ca504cbf96438a3e
46,Raios,3:25.516,9ce91f8bd997f9f11a10891a5d76e22298571ebc9f45893f
47,VeDAN,3:25.717,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
48,Ayeccs,3:25.867,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
49,NicoYeet,3:26.367,9cea1e89dd97f9a54c428e430e27e7709f0d4fbc9c44dc6c
50,General,3:26.866,9fbb1edd8a92f9a54e4ada1f587be7779f5515e89b188939
51,Dung Senpai,3:27.166,9fbc46df8ec3f1ac1b47861e5971e421980c48ea96178d69
52,thrustmaster99,3:28.183,9cba148f8e9ffda711168f1e5821e77fc8514ee89f178969
53,Shark,3:32.55,9fbb46df8bc4faf31b4287435a22ef2198571abc9743d16a
54,samgo,3:33.833,9fbb1f82d9c2aff64c428a4d5870e4749a5018b999198a69
55,xavier pdragon,3:33.967,9cec118bd695f9f61917d94b5a71b323cd011fb9cb46de3a
56,Jerry,3:34.083,9cb841d98a96aca41f10d94b0a76b421ce5614b49611d83f
57,SoulDaMan,3:34.867,9fbd10dd89c4aaa04911dc4f5727e274ca061bb59d188d6d
58,<elves>,3:36.416,9fbc1edfd9c5f8f61b41dc4d5e21e575c9051cbd9d148c3d
59,A'nan,3:36.65,9fbc128cda95a8f61b43894d5a21e0269a0c4ebfcf448b3c
60,yoshilikesbeans,3:37.567,9fbc1ed989c5fcf04a4587485627e47e9a074eea9b42d131
61,Will,3:38.166,9ced158fdf94fda61c4ad9180976b271ce551abe9b118c3e
62,doudizhu,3:38.45,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
63,Bengesch,3:38.483,9cea1289dd91aba04d14de425976e770995519bccf46db6d
64,xtapro,3:38.533,9fbb468c8c95faf14b148a485676b023980714e996428b3d
65,QOPPOQ,3:38.85,9cb643dd8cc7a8ac19408a185d7bef7fcb071fb49e14d96a
66,NoTaPrO,3:39.8,9fbb1288d89ffaa64b47dd4b5776e476ce0d1cbb98198e3b
67,Andromeda,3:39.984,9cea16888995f9a511458b4e5d26e770995715bf9917dc3b
68,Saul Goodman,3:40.283,9ce944d98a9fafa21d138e1f5a20e372990448bf9f11d130
69,badlydrawngamer,3:41.6,9fbb44ded7c3faa04b108b4a0c7bb074cf014bb89b44896c
70,chocolate cake,3:43.5,9fbf41dd8c9fada64940de4f5972e576ca571deecf17d03c
71,SquashMyMouse,3:43.566,9cb61fde8ec7fca34e148d4a0977b524cc5519bbcf42d83f
72,Tobi999,3:44.2,9cea15d88d96f0a21b118e420c71e5739e034eb89e46d93c
73,Punji Fan :),3:44.633,9fbc12de8cc5acf64c14de4c5971b0729a044bef98168d6d
74,bensta,3:44.767,9fbc458a8b9fa8f11913dd1e5f22b2249e0d1db49b428c6c
75,shine,3:45.234,9fbf148dd893acac4a42dd420a22e771c8004fbccd11df3f
76,kyo,3:45.267,9fbb438ad8c3fea54c47de1a0d75e324ca004bb99845896d
77,CircoDavidAB__,3:46.65,9fbf1188d8c3f1a41a11d91d5770e575cc0514b498118b6c
78,PsykomanT,3:46.867,9fbd138f8dc0afac4e41db4e5976b77198071be9c8128d3d
79,Pin,3:52.966,9fbb1182d792fca11a43dc4c0d22e37fc85019b8cf44d130
80,AlexTT,3:53.267,9cba178f8b9fffa01d40db1d5925e226cf571ab49e18db3e
81,MrPointFifty,3:54.35,9cee128d8ec5a8ad101088495b26e275cd511de99d42df3a
82,uvclive,3:55.867,9ceb458a8991f8f1494b884c5677e471cc024cbe9714df38
83,Cici,3:56.433,9fbc1edf8c96a8a74d138d4f5a74e670c8571fbdcb16d06c
84,Hardner,3:57.283,9cb81182d890aca7114b894e5e76e274c9044bef9e44d831
85,K4S6M,3:57.417,9ceb1e8ed994f8a41b41d91f5e71e423c95649b49c13893d
86,Evan,3:57.867,9cea128bd795aff019168d4a0c20e374980048b5ca43d06a
87,Gunship127,3:57.984,9cbb42ddde94f8a74d458b425720b573c9064ce99c118969
88,ReWolverine,4:00.35,9fbd17dada94afa31a418a490e27e274ce0418ba9a17d169
89,(Katabu),4:03.217,9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e
90,WWWWWWWWWWWWWW,4:03.767,9fbf128dd894abad1f40dd490927e576c40d4eeeca15893f
91,ZeroLancer,4:04.983,9fbe46ddd8c7afa41c47d94e5a76e074ce5615edcf17d038
