Placement,Name,Score,id
1,animal,96,14:31.4,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
1,animal,96,14:31.4,9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39
2,Felican 2,107,16:02.1,9fbf148ddbc4abf04d168a495972e771cf0415b49d42d03c
2,Katabu,107,16:02.1,9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e
3,Turtles,108,12:24.8,9fbd44888c9faaf41d118f190c70ef22ce0614bf9c158b31
4,bcxmf,121,11:16.5,9fbb43838bc7f0f01d168b185a74e4739d0748b5cc188a6e
4,Enzo,121,11:16.5,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
5,Green Yogurt,130,10:56.4,9fbb4482dc92fcf64a148c1f597ae726cd501cb5c810d939
5,circpaydad,130,10:56.4,9cec41df89c3fbf31c42874b0b7ae022cb5214bf9941db3e
6,Kronos,134,10:12.8,9cea17ddd8c4a8a21d42881a5820e7709a551bedcf448d3e
6,Monster,134,10:12.8,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
7,sisyphus,162,9:46.8,9fbb428fdd93fbf71114db420e26e273cc501ebccd11dd69
8,Luca,162,11:48.6,9fbb148bdac4f8f11b46de495626e324cb551fbecc15db3d
8,discord-yixer,162,11:48.6,9cea148bd890fda24c1386185a20e0739a001abecb15de3d
9,lemu0202,184,9:38.8,9fbb44dfdfc2fba749168a4c5871ee76995149b59a42d86d
10,just for T50,232,9:51.3,9fbb158fdfc0fcf71d4b8b4e5721e176ce0d14eaca10d16b
10,BDHJQH,232,9:51.3,9fbc1edddc91fea31144dc425626b57f9a011ae99e42dc3f
11,Tallulah,254,9:58.8,9fbe468e8a96aaf74b43de1f5e20e1239d554bbf9642de39
11,Bluelue,254,9:58.8,9fbe468a89c2acad4d11dd1d0e26e5769e044bba9d44da3e
12,yxs_da,269,10:19,9fbb14da8e90ada71941dd190a7ae27fca0618e8ca11d931
13,Weiss,346,11:59.1,9fba13d88a97fdf31a148d425870b376c4504bbd9941db3f
13,Groudonx,346,11:59.1,9fbb44ded697fcac1a138d430974ee7399071aba9a45dd3c
14,Loui,347,10:54.6,9cea13da8b93acf11844de425725e77fcb011ee8c8468e6d
15,Project red,363,10:32.8,9fbc458c8dc3f8a31045864d5c7be771c95248b99e10d069
15,MsrHono,363,10:32.8,9fbc16838c96abf04d168b4d5620b577cd0515e8ca45896e
16,EliteMaster2724,370,10:17.8,9fbb45ded992adf110408a4b5b26e473cd0648b99d11d16c
16,SpiderDude,370,10:17.8,9ce944828991acf11a13861f0e77e0779d004fb89a11dc3c
17,NINJAKIWI,402,9:44.2,9ceb14d8d99faff01a118a4e5677e725c95719e997108a6e
18,Alpha,422,9:04.1,9fbb42dadac4fca51c4289420920e023c4554cbb9a42df3e
18,Sleepyeagle,422,9:04.1,9ceb13df8dc4fca31a46864c5926e7259a5648e9c845df3b
19,H,454,10:11.6,9fbb44dfdbc2aaa24a42d91d5a70e175c80c49ba9c10d06c
19,IHateLife,454,10:11.6,9ceb468ede9ea8f31e4a89490a25e77fcd0414b5c810d030
20,Umu,479,10:42.8,9fbf17daddc5a8a61f1088495822e771ce0715ba9a138e39
20,night,479,10:42.8,9cb81683df97f0f419428c180d72e774c8024eb49d11de31
21,RaminAnime,495,8:45.8,9ce94282da90a8a04b448d195770e77f98044cef9c148e6a
21,Player8421788,495,8:45.8,9ce9438a8b9eaaa04b11861d5e76e77f980418e99913d130
22,waiter386,500,10:03.1,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
22,Frumpitius,500,10:03.1,9cec1388df95a8f419418e4a0921b37fcd0749bc9f118c3c
23,Archie,512,10:29.8,9fbc468ede9faaa41c1087420b7be5709a571aee9843d13d
24,matmin25,516,12:46.9,9fbb44dd8ac3fcac1b408e4d5970e7249e061cb49d11d16d
24,T4boret,516,12:46.9,9cb745828b95fea618478f4b5771e622cc5548b497158a30
25,Irrlicht,576,10:39.7,9ce9418e8dc2adf118138d4a5b20e77f9f064cbe9619d938
26,erkut_can,612,11:07,9cbb4182db96a8a11d468e180e26e17ecd514fe996428b6d
