Placement,Name,Score,id
1,zarrot,0:59.15,9cec118d8b96f1a31f118b4a5a76e526ca031eb89e42df38
2,Sir Farmalot,1:04.533,9fbc1e8d8ec0f8f61f178e420d25e576c5061cbc97198b3a
3,donkeymule2,1:09.1,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
4,ikun,1:13.217,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
5,NKs mother die,1:31.234,9fbd1588db9ff8f64e4b891f5920e0269e5714eecf11dd6a
6,WOR ZOII3 LAK,1:33.133,9fbc428fdf94f1a74e43dc4e5973e07fc90748b8cb148a6a
7,Superjombombo,1:37.2,9cec428cdc9eabf71c13871a0972e47ec8501bee9b42d96c
8,Pat,1:38.25,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
9,Axyom,1:42.4,9ceb158a89c5f1a318478f1e5976e126cd0015bd9f41de39
10,FeedMePi314,1:47.95,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
11,goofy halfcash,1:48.033,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
12,Caesar,1:57.9,9fbd13de8dc2faa61c478b1a0d27e223ce501def9612d93c
13,A'nan,1:58.117,9fbc128cda95a8f61b43894d5a21e0269a0c4ebfcf448b3c
14,HappyJTC,2:13.333,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
15,Monster,2:30.95,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
16,lonely,2:32.883,9fbe468bdb95a8ad494a8a48597ae576cb5715bf9c11d869
17,WAAW,2:35.733,9fba13d8df93f8a1184a8e1e5c7bb076cb571fb8c812de6a
18,entropysilence,2:44.233,9fbb438cdb9fadf44e40864d0b72e276c8571bea9e418d69
19,SomeWabalan,2:45.517,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
20,btd 6 n0o0ob,3:02.533,9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39
21,2889879614,3:02.917,9fbc41828e90afa54a40dc420b74b22499011abf9d12d138
22,AOPSUser,3:06.017,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
23,Loconch,3:10.65,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
24,Pink Ranger,3:22.9,9fbf128289c7f8ac4e478c185722e670ce521dbc9a13da6b
25,Shigure Kira,3:42.85,9fbd14ded696aba54c478a1e0b72e223980115bc99148d31
26,MuYe,4:08.283,9fbc468cdfc3ada5494bd9495725b271c40718b9cf41da6e
