Placement,Name,Score,id
1,W,44,30:58.3,9cee418ddd90f9a34a458e4d5e25e47fcb021db598188c3d
2,FeedMePi314,47,32:07,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
2,VeDAN,47,32:07,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
3,Eismann,48,33:28.7,9fbb41dad792fbad1f4b884c0b74b3249a5249ef9b43de30
3,animal,48,33:28.7,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
4,BEASTY,52,29:50.5,9cea15d9df97f9a61a1188185d25e325c8561eeacd458e6b
4,(Katabu),52,29:50.5,9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e
5,bcxmf,67,28:45.9,9fbb43838bc7f0f01d168b185a74e4739d0748b5cc188a6e
5,yanyu,67,28:45.9,9fbc4188d696fcf44a468e1a5a7ab771cb0d4cb8cf128930
6,lemu0202,68,27:03.5,9fbb44dfdfc2fba749168a4c5871ee76995149b59a42d86d
7,Francis,71,27:15.8,9fbe43828cc2afa41c108b190c7be27ec5551ce99810df3f
7,zuimeng,71,27:15.8,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
8,Eon,76,28:15.1,9fbb46d88ac3a8ad1d40da185b76ee24cc5014b59919da3d
8,Lonely,76,28:15.1,9fbb10ddd793fba71e42da4d5f27e226c90115be9843dc31
9,rinko,87,26:41,9fbc1edf8e92f0ad1d4bde435671ef2398001eb9c812dd31
9,1224790991,87,26:41,9fbd45dfdf9efda410448f490b25e3749f5618b89a168a3f
10,EliteMaster2724,87,30:46,9fbb45ded992adf110408a4b5b26e473cd0648b99d11d16c
10,SpiderDude,87,30:46,9ce944828991acf11a13861f0e77e0779d004fb89a11dc3c
11,An_Orange54,90,30:09.5,9fbe4688dec4f1a54940874b5c25e575cc021bb896178a3b
11,aardcat,90,30:09.5,9cec4683d995aff01041da195825ee21ca034cbf99118b3d
12,Hiraeth,90,32:31.6,9fbb428fd9c0fff010178f4a0d27e57099574eed9a19896e
12,Saber,90,32:31.6,9fbb428fd896aaa01910dc1d0c22e422c5041bbf9c45dd3c
13,MoLo1276,98,29:18.1,9fbb438adf97f1ad1c4b8a4f5976ee7ecd0649ed9915df31
13,Kakakarotcake,98,29:18.1,9cec14dada97fff34b4a89495921e170c8024fba9b17d038
14,MicroBlueium,99,26:57.1,9fbb468ed791a8f11f418b435a72e571c80714e89c18d93f
14,fantasycat,99,26:57.1,9fbb158fdfc0fcf71d4b8b4e5721e176ce0d14eaca10d16b
15,:),102,26:04.9,9fbc12838a91faa61e418c4a5a27e626c8054cbb9f12da6e
16,Player,106,25:38.5,9fba1789d6c5fff31817871e5d74ee76c95518efcb44d839
16,Han Guang,106,25:38.5,9fbb44df8c94aaf11e44d919577ae57ec8051de99d11d16a
17,Gura,107,28:22.4,9fbd458d8bc5a8a64946de4f5f27b7769a501aedc8418d3e
18,Player1988873,116,25:03.2,9fba118ddb90fff11e448c4c5a76e37e9e524eea96418e69
18,bzheng2,116,25:03.2,9fba168989c7f9f11f468e1e5e70b2219e0518be9a15de31
19,SkuchaYT,116,26:12.6,9ced138cd79ffbf04d43de4a0c27e624ce0c4fb49b41de3a
19,Smart Persan,116,26:12.6,9cba42dede9ffea111478f190b26e425cd0d1be99c18df6a
20,III,117,27:18.9,9fbd438ed794fea51145884e5a76b77ecc0548bacd45df6e
21,sonjingohan,117,30:32.3,9fbb41ded9c2fcf64944dc4d5677e52498501ab5cd12de31
21,Cubi,117,30:32.3,9cb914ded696f8a21b11de490e21e323cc011eb89d128a3a
22,qizicheng,119,27:54,9fbb45888c92f8f34a428c425b20ef76cb574bbccf11db6a
22,Xian Shi,119,27:54,9fbd178d8d91a8f64a47871a097ae325c4031fb59717dc6a
23,SAvocado,123,27:18.1,9fbc1ed9d7c4fbf61a138a180c20e477cc064befcd19d93f
23,SupremeAvocado,123,27:18.1,9cb812d8dd94ffa31f40d9430d22b726cc0d19b497198b30
24,Sparky,131,30:55.6,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
24,DetectiveRams,131,30:55.6,9fbf1f838ec5aba549438b4d5d72e174980649ea96168e3f
25,BuyLine,137,25:18.2,9fba15838a92fda64e4b8b180975ef74c4011cedcc13de38
25,Hkwen,137,25:18.2,9fbb44d8d992fcf04c448e1a5c27b222c9564cbb9c44d930
26,The Pony,145,27:27.3,9ceb428dd9c3f8a610438f1a5970e574cb0014bf9641de3b
26,Nbnitram,145,27:27.3,9cb6148fdec7f9f019108c190d25b277cc554ebd9f198c30
27,TIME,166,29:34.4,9fba16da8bc5f8a01b118d425c7ab225cd571dbaca118c3f
27,Muteki Gamer,166,29:34.4,9fbb45ded69ea8f44917d9195e71e124cb0349be9745d06d
28,waiter386,198,31:52.5,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
28,Hippity_Hoppity,198,31:52.5,9fbf16d88e90fda01145db435d7ae771cb0318ef9c46da6d
29,damon314159,231,22:51.6,9cb742898e97a8f04a108b4f0c25e671cc551ae8c8428e30
29,BigSwampOwner,231,22:51.6,9cb942ded6c0aca61b16d918587bb426cc0d1cbf96458d38
30,OrzMaster,235,26:48.4,9ceb42dada96f0f11142da1d0c25e225c9514cbf9c18d86b
31,FYQDZH,247,23:06.3,9fbb11838997fda71c47de420c76e022c9054eb8ca17da6a
32,Irrlicht,263,22:42.2,9ce9418e8dc2adf118138d4a5b20e77f9f064cbe9619d938
33,Loui,267,24:25,9cea13da8b93acf11844de425725e77fcb011ee8c8468e6d
34,NinjaBunny2244,267,31:23.8,9ced178bd993abf31e108a4b5920b521cf561db49646df38
34,Finch,267,31:23.8,9cbb1f88dec5fcac4c14861f5a27b075c9571dbe9741db3b
35,Archie,288,26:44.8,9fbc468ede9faaa41c1087420b7be5709a571aee9843d13d
36,Umu,291,23:22.5,9fbf17daddc5a8a61f1088495822e771ce0715ba9a138e39
36,night,291,23:22.5,9cb81683df97f0f419428c180d72e774c8024eb49d11de31
37,Taizen,309,21:26.4,9fba13df8b94adf14d118e480c77ee76980515b49d43896b
37,H,309,21:26.4,9fbb44dfdbc2aaa24a42d91d5a70e175c80c49ba9c10d06c
38,MonkeyWizard41,318,21:00,9fbb43dad89eacad1117d9195f76e37f9a0c19e89d12d931
38,DartTower6747,318,21:00,9fbc1189d693faa54a42dd190a21e77fca0118bacf44d131
39,Nova,330,26:05.7,9fbb45888ac5adf71b118a495a21b224c80d14ee96458a3d
40,PaulXD,342,17:02.5,9fbc13de8a9ffca31044d91e5f7ae3229a554cef9645df3e
40,eduardin,342,17:02.5,9fbf12da8e95aba71b40d91f5970e3269a0c49ee9641d06e
41,lenni34,349,19:35.2,9fbc418adbc5fda01c458d1e0921ef7ecf041ebfca46d86b
41,Joshi,349,19:35.2,9fbd43898993ada718178b1e5975e174ce014ce89914d83b
42,PeachPanda3841,367,21:25.5,9fbd178d8e9eaba24d40dc4a5e22b023c40c4fea9f158a6b
43,Mr. Trolley,417,21:34.3,9ced1582de94f8f41a47de1a0926e47ecc504bea9643893d
43,TornadotomFTW,417,21:34.3,9cba138ddd9ff8ac1c108d4e5e7ab021cb071db99f198931
44,Kantera,458,29:17.2,9fba1389ddc0fba31e138b4f5d71e47ecf0448bd9e12d93f
44,Matz,458,29:17.2,9fba1389dd97abad1b45874d0c72b772cc5649b49a178a30
45,xmonstax,467,29:10.8,9cea1282ddc7fdf049148e1d0c22e471c8004bb5ca16de39
45,Dominik,467,29:10.8,9cb6458d8d91fba1194b8f4b5a20e525cc5119b89619d06e
46,Weiss,486,28:41,9fba13d88a97fdf31a148d425870b376c4504bbd9941db3f
46,Groudonx,486,28:41,9fbb44ded697fcac1a138d430974ee7399071aba9a45dd3c
47,franker8412,500,18:27.1,9fba1388d6c7f1f44d458e4e5676e574ca564fbd9d438c6b
47,franker1453,500,18:27.1,9fbb438f8ac4fbf04a11dc1d5d21e4249f0318eac841893c
48,OliveKnight2955,500,28:41.3,9fba14de8dc5f0ac494a8a4d0c72e471ca0018b59b17d83e
48,NobleSquire1850,500,28:41.3,9fba158f89c2f8a619118c4b0971e776c8504cb498428b3d
49,Maverick,505,25:11.6,9fba168ada9ff9f71a428d4c0c7ab277ce5515e99e42db3f
49,X41822N,505,25:11.6,9fba17dd8c96f1a54d44dc485f21b574cf574eeac817df3f
50,Topu,518,21:32,9cea1089d8c2f9a11e44de1f587be77fcc0114b5cd14da6c
50,Quesk-chan,518,21:32,9cb615dddd9efea71b4587480a73b275cc5519eeca45dd69
51,thezero,520,21:11.6,9fba1682d9c5ada51c10d94b5b70b721ca0415bc9b44dc6d
51,papalanquin,520,21:11.6,9fbf4288de9efaa11d16d9185d72e47fce004fb4cc41dd6a
52,DA Flamey16,538,24:02.1,9cb716dfdf96f1ad4942da190972b772ce511fb498158d69
52,GrandpaLee,538,24:02.1,9cbb428cd8c7adf61147dc4d0927e373cd521feac8118b6b
53,Kazzoon,566,20:42.5,9ced158c8a91adf04e138c185877e471cd021cbe9c16da6a
53,Tatu Kielosto,566,20:42.5,9ced158dd891fcf710428f4d0a73e27ece561aedcb45896e
54,Paragon on Top,585,21:02.2,9ceb1fd8d9c5fcf74d46de4c5c20e372ca0319bfcc198c3f
55,L2D,602,27:23.5,9fba148fde9ef0f74a448e4f5c71e622ce044eee9644d03f
55,Dark,602,27:23.5,9fbc42df8a90ffa71145861e0e73b3269a5218ba9b10d83e
56,Omega Sentinel,635,18:59.2,9cec4283d9c4fbf64c4a891a0a75b022c9004ebf9d12d83e
56,Synksz,635,18:59.2,9cee13d88a90fdf71d148f4a5f26b323cd5619b99a198b6d
57,H2O_Sparky,655,20:32.9,9fba15de8c97fcac494a87190971b770cd564cbacf428c69
57,DoSombras,655,20:32.9,9ceb1489dfc7f9a21b4b8e1f5a21ee77cf0d15ba9e45db3e
58,BananaLegend209,660,22:42.6,9fba178cdcc5f9f411408d4a0921b77498061dee9a468c3a
58,IsaacBluestone,660,22:42.6,9ceb1f8dd794f1ad1d11de4f5c77e721cf0514bc9b15df6a
59,praeteria,700,24:31.1,9fbd16dddd96fda24917864e5e25e170ce031db49c428a30
59,milkychu,700,24:31.1,9ced41838dc7f1f3104a894b5925e121ca061bbb9711d931
60,Meow,751,20:18.6,9fbf11ddda97f0f41a448a4f0e72e6249d0c4ebbcf41d13b
60,ilintex,751,20:18.6,9ce942dedb97f9a21e458b4b5d70e77ec8001bb49c14d16b
61,VioletHero4721,790,19:30.2,9fbb1edfd797f1f64e4ada1f587be7779f5515bacf438a3e
61,GreatMonkey4244,790,19:30.2,9fbb1ed8d992afa14d47da485f25e4769f521def98448d6d
62,Techno,809,25:20.1,9ce91f8fdd9ff1a54d42de4f5627e372c90014bdcd42d96b
62,YT-ZoneIsBored,809,25:20.1,9cee428ad8c3fbf61f42894f5f22e421c85114bb9a18d169
63,Crumpet,818,29:44.8,9fba14d9d992a8a31e148b480c76b5709e0614becc118e38
63,TommyToes,818,29:44.8,9fbb438bd89efbf04d118919567be476cb034bbc9a108a3b
64,bielgrinch,821,28:00.4,9fbb418e899ff8f01f108a185921e574cb5014bccf418b39
64,oVirgo-Shaka,821,28:00.4,9fbc1ed9dac7acf3114a8c4c5b22e621c40414ba96158c6b
65,Pumcia,831,28:05.3,9fbe42df8c9eaba14b10de485a25e225cb0d1ebccf108d3e
65,Bogacz25,831,28:05.3,9cea1189dcc5afa51d428f4f0b71e771985618bbcf43dc69
66,MeteoroB,838,19:41.6,9fbc1eded695ada41e118d485b77e572cb0314b89c428a3e
66,ggiovaneotorres,838,19:41.6,9cea4182dd91afa51d40de485d73e57798571eb896198a3c
67,Oliver,883,21:47.5,9fbb13ded6c3f0ad1916da4b5d71e47fcc021cbb97428a3d
67,AwesomeNovice3,883,21:47.5,9fbd45d9d697faa51d47db4e0926e777cf0119b996458d3f
68,KC,896,22:03.2,9fbb41da8dc7f9a749408b190e21e173985749be96148a31
68,yutou,896,22:03.2,9fba13ddd89eadf34d1687480d71b07f9e564bbc9614d13b
69,YouMayNotHave,941,27:47.6,9fbb468adc9efcf44d1087495925e3239f0114e8cb198a6e
69,Echo Sushi,941,27:47.6,9ce942d9de96fca31143874b5875e77f9a0049bac814d06a
70,MONKEisCRACKD,964,27:32.2,9ced1389d7c7f9f71810dd490b25e726cf021aedcd11dc3a
70,Nukle,964,27:32.2,9cb91488da95fba0494386425777ef75cc521cbfcc11d838
71,Briskey74,979,15:49.3,9fbb44dfd89fa8a24a10da4e0b70ee21c85248bd9e41db6d
71,Brianmhtran,979,15:49.3,9cb942dfd790f8ad194186485f20b473cc0d49bc9942de6d
72,laugh,990,18:39.7,9ce9448b899ef9f611148d495625e473cf044cee9c418b30
