Placement,Name,Score
975,El papu,18:11.15
976,bluecloudsea,18:11.267
977,Oisinbtw,18:11.317
978,Braxton,18:11.483
979,MacAndCheese,18:11.566
980,MisterJ190,18:11.666
981,SeKentea,18:11.867
982,Tamrang1,18:13.283
983,The best,18:13.384
984,PEPINO,18:13.683
985,roytan(dis),18:13.767
986,Buja X,18:13.9
987,KRIYN,18:13.933
988,He1ix_,18:14.333
989,Era 52,18:14.35
990,PlayerA,18:14.467
991,HectorsitoXD,18:14.5
992,Caelen5321,18:14.783
993,Lord J Rax,18:15.433
994,Leander Adam,18:15.484
995,WOSHANGAN,18:16.45
996,Ozdv,18:16.733
997,SlyxZ,18:17.184
998,NikosBarbos,18:17.483
999,KingRock,18:17.55
1000,utra dos moab,18:17.6
