Placement,Name,Score,id
1,BBC,26,37:58.2,9ceb4383de90fef71c148c4c5d26e77fcc514ebc9a118d3a
1,Jandalf,26,37:58.2,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
2,BUTTMAN,26,61:06.8,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
3,waiter386,27,34:29.9,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
4,OrzMaster,27,38:38.3,9ceb42dada96f0f11142da1d0c25e225c9514cbf9c18d86b
5,SirCr0wley :),27,39:01.9,9cea43d88996fea44d47da1d5f20e07f9d034eb99813df6c
6,bcxmf,33,39:47.3,9fbb43838bc7f0f01d168b185a74e4739d0748b5cc188a6e
6,Makka Pakka,33,39:47.3,9fbb438f89c7f0a64d138d4a5a22ee729f074bbb9a12896b
6,MIKU,33,39:47.3,9fbb438b8dc3fca41844d9190b71b0239f0c14b9cb458d3d
6,player9527,33,39:47.3,9fbb1f8e8e9efaac18178f495873e57ecc0718eecc128b6e
7,Moonlight,33,45:37.3,9fbb41df8ac4f1f41f42da1d0a71b723ca051db999428a3b
7,Soul,33,45:37.3,9fbb438dda95f8a54c10d91e0d7bb777c50648ba9a188b39
8,Sparky,34,34:17,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
8,Kaitri,34,34:17,9fbb10df8bc4f9f6494bdd485772e57ece504fbccd44df3f
8,premier,34,34:17,9fbc4588d9c5abf449448b4c5a72b421ce0548ef9d468a6e
8,SplortMaster,34,34:17,9fbf12df8b92f0ac4945dd1d0a20e57099004cef9915de6d
9,GluePhoenix453,36,39:27.7,9fbb41dadd94ffa71141894e5d7ae77699511eedca44d13e
9,Jimmy,36,39:27.7,9fbe12df8c91f0f34e41894f5977e271cd5248e89d10dc30
9,Kirme1999,36,39:27.7,9cbb43dddc92fda21b4bdb185b72e022c9574ced9814dc30
10,clxba,42,40:07.5,9fba15888dc0aaf71f13dd1e0c27e67ecc511ebd9916d16b
10,OneBomBz,42,40:07.5,9fbf178bda96aca54a458e4e577be77f9e554bb59617d13e
10,MrWhiteRainbow,42,40:07.5,9cec43828d96f9a64c148c1e5f70b772ca521dbecc46d93e
10,Blooner420,42,40:07.5,9cb844d8dd97aaf011478f420973e173cc504cbc9d14db3f
11,Dude,43,40:13.4,9fbb42d98c95f8a24a458e4c0a26ef769f5115ef9c158b6b
11,TealZebra3242,43,40:13.4,9fbb1eddd99ffbf41017d94f5b7ab372cd001fb9cd148e6b
12,CyanRabbit1067,44,32:47.4,9fbb14ded791ffa54914d91e0925e77ec4511eb99b43de6c
12,MonkeyMan,44,32:47.4,9fbb178d8d92f9f74d448d495c22e726ce051ce8cd18d93f
12,i_dont_sab,44,32:47.4,9fbc43dad7c5fea0104486185b25e2719a0419ea9913dd39
13,bzheng2,44,41:06.8,9fba168989c7f9f11f468e1e5e70b2219e0518be9a15de31
13,Uvannn,44,41:06.8,9fbb41dfdbc4fff61010de4c0c27e021c5501cb99a418b30
13,meng-huan-,44,41:06.8,9fbb148edf9efff41a4b8d185673b47099014eef9e14d831
13,wangdingyi,44,41:06.8,9fbc46d98c94afac1d1388195d76b573c90649eacb13dd69
14,That1Dfault,44,41:19.1,9fbb438bdac3fff64e138b1d5a73e671c40014ea9b46de39
14,Anguished,44,41:19.1,9fbb14dddbc2a8a011178a4a0a7bb024c40319ea98118d38
14,Godzgalaxyy,44,41:19.1,9fbe1e8ed894adf01145db180d74e576c4034cb89c11db6b
14,MeH kInG nUb,44,41:19.1,9ced15dfdd94f8f41117d91f5d74e371cc5519bd9c16dc6a
15,ValiantBadger32,50,31:16.3,9fba16d98e9ffda71a448e185b76e377cb561eba9c41d96a
15,ShinyPopper3875,50,31:16.3,9fba1689dd94fcac1d408c1a5e75e476c50248b59d43da6b
15,AmberLeader2209,50,31:16.3,9fba17d98995fea44a4389480d20e1769e511fb597118c69
15,Cwos,50,31:16.3,9fba1783dcc0faa24c13d94c0c72e773cf034eb598168931
16,XianShi2,51,32:22.4,9fba15ddd894ada71c428b490d71b322990d1ebecc178b6a
16,Xian Shi,51,32:22.4,9fbd178d8d91a8f64a47871a097ae325c4031fb59717dc6a
17,MafiaJR,51,37:37.9,9cb61682d7c3fbf64e418f430925e77fcc5549b896118a6d
17,MrMafia,51,37:37.9,9cb7118bdfc5fca51e4b8b185920ef7fcc5049b59d188a6a
18,OrangeRhino2468,54,23:12.4,9fbb44dad894aba21a4a874e5b21e671c50d49b5cf41d830
18,Dartus Monkus,54,23:12.4,9fbd1783df91f1ad104b8d185a21ee72cc0548ea9d19893b
18,Crystal1501,54,23:12.4,9ceb128c8b95f8f34a148c185722e773c40c1ae89c41de3d
18,Julian,54,23:12.4,9cee178fdcc3fba24c13dc4b0e71b725c8574fbbcf42dd3f
19,Ciastek10K,54,34:59.7,9fbb418f8bc0aaa34c42dc4c0d74b77f990314bc9e14d03e
19,Juridicalant,54,34:59.7,9fbb168b8c9ffaf61b13884f0a76b323c9504bb49a19df30
19,aceloo,54,34:59.7,9fbc12df8e96acf318448a485f73b0749a061eba9c17da3b
19,Panda,54,34:59.7,9fbe10dfd791aaf149138f185d25e576ca0d1bea9c12de3e
20,Geff,55,34:32,9fbb41888a93a8a34a1788490a73e175c45048ef9f10d031
20,Ingredient,55,34:32,9fbb4188d79eafa74945dd1f5871b224cb064cbd9a13da3b
20,Bid00fStan,55,34:32,9fbb438edcc4a8a41b408b185b26e7749e0119e8ca188d69
20,Z4WiZ,55,34:32,9ced16dfdcc2a8a04940dd1a5a77b326ce564fb49f158939
21,H,58,38:15.1,9fbb44dfdbc2aaa24a42d91d5a70e175c80c49ba9c10d06c
22,cat,58,41:10,9fbb4288df95f0a01f468e1d5c74ef7ec4034be897168c38
22,2608132564,58,41:10,9fbb44dedac2f1a51e448f195721e025cb054bba9e46df3c
22,yanyu,58,41:10,9fbc4188d696fcf44a468e1a5a7ab771cb0d4cb8cf128930
22,yuqian108,58,41:10,9fbc1edfd996afad1e118d485b77e572cb0314bd9c12db6d
23,Fossa_Magna,58,41:48,9cec12d9ddc0abf74a1786485820e224cb0649bb9c14df3c
24,GeorgieYDavion,61,44:58.6,9ced118fddc3faa74a16dd1e0d76b477cf071ebd9642d83a
25,Tikkkzz,62,23:24.4,9fbc458e8a93faac1017da4e0e22b47ecb0115bf9a108e3a
26,Ph4nt0m8979,62,26:49.8,9fbe118ad89ef8a71d42da1a5a74e272cd061dbc9b15de6a
26,IxAMxREDEMPTION,62,26:49.8,9fbf13dd8c93fff14a4a891f0a7ae074ce0415ee9a13da6e
26,Tunavic,62,26:49.8,9ceb1f83df97fcf71a4588185e71e77fcf054fba9919dc3d
27,JyYoshi,64,25:38.8,9ced148bdf9eada31117d91f5d74e371cc5519b99d15da6a
28,Rice4Dayz,66,22:00.6,9cba1fd9db90ada01843d94c5e76e023cb0c1deaca41df6d
28,Pilot Falcon,66,22:00.6,9fbb4289dc96fcad18148c4c5b7ab376cb524eee9e19896d
28,Eon,66,22:00.6,9fbb46d88ac3a8ad1d40da185b76ee24cc5014b59919da3d
28,meth head,66,22:00.6,9fbb1f88dcc4f8f01d448b4a5e27b376cc034ebeca178e3e
29,gmzinnel724,68,26:21.5,9fbb44d8dcc2fea64a42d91d5a70e175c80c49bf9a438d3b
29,Dazinnn,68,26:21.5,9fbb44da8b90fea24a10da4e0b70ee21c85249ed9e11df3f
29,lezinnel,68,26:21.5,9fbb108c89c5fca24b16864f5b21e075cd564fbf9f45dd39
29,PB 4ND JAM,68,26:21.5,9fbb108d8dc7f1a51a138a1d5a74b27ec8071db49f42d06e
30,OGGERS,70,32:24.2,9fbf17dedf9fadac10178d1d5d72e771cb0c4befcd418a31
31,Pr3s1d3ntCuni,70,36:13.2,9fbf43d8de93fea11c41de4e5e7be672cc5115bd9d11d83c
31,ICEMOUNTAINX,70,36:13.2,9ced11dfd994f8ad1b43de1d5c73ee23c80618be9d438a3d
31,HoboJoe,70,36:13.2,9cb91389d693f9ad1e428e4a5620ef76cc0d48bcca15da3e
32,Steffiehasi,74,23:07.1,9fbc1edddb94afa11b40de1d0b71e170c90d14eaca148d3f
32,Norreia,74,23:07.1,9fbc1edede90a8a71e118d485b77e572cb0314becb42dd3d
32,tierchen_,74,23:07.1,9fbc1edede90f8f41a418b4b5974ef229d021ced9711de3a
32,Frettchen84,74,23:07.1,9fbc1edede93f8a24a44d91d0c74b777cd0318b8cb168931
33,Blue_Kiwi,75,25:00.1,9fbd41dadd9ff8ad1b118e1a0e71b3769d011aed98138c6b
33,:),75,25:00.1,9fbd17dedb97aaa64a4b88180977b3729e524feacc438e69
33,YT-FynnBTD6,75,25:00.1,9ce941df899efea14c16874c5627e77f9f521de99e458d3d
33,Ben251,75,25:00.1,9cb81e89ddc3acf61816dc4b0b71e721cf051fed9c428e3b
34,lexicheesezhang,77,37:33.4,9cea17d8df92fda41143db490c7be77fca0449ee9918de6c
34,titicus02,77,37:33.4,9cb71fdfdec3aaa54a13874b5e21e623cf0548b9c815db39
34,ISAB,77,37:33.4,9cb91089ddc5fea31f468c195e70b426cc0d1abe9d44da69
34,Brent,77,37:33.4,9cb91482ddc0afad1f138a495f25b026cc0d1ce9ca118b6e
35,20 Ping EU,78,24:31.2,9fba148bdf9efbac1b4a894e5e76e4719f0c19ed99158c3f
35,AMX 50 B,78,24:31.2,9fbb44dd8e91fea54a44dd4e0d76e0249f011ae99a41d16b
35,ClosestForest,78,24:31.2,9fbe1689d796afa01c16d9495e70e576ca524ce8cc168c3d
35,TNK,78,24:31.2,9cba138edf95f0a01c108d4e5e7ab021cb071dbec843d06b
36,PurpleDuck,82,33:14.1,9ce91fd9dd90fbf14a4089180b7ae3239a001fbe9c19dd6e
37,Deficio,83,31:51,9fbb42df8e92a8f34a4a8f4d5970ef779d021eed9742d86e
37,Flabby,83,31:51,9fbb428cda9efbac1d428c430b72b0239d504fbb9817d96b
37,Grandalphon,83,31:51,9ce941d8dd92a8f14c428b490c75e77f985549bfcd10893a
38,HeyBudd,86,38:54.9,9fbc468a8bc5aaa24d11db4b5977e175cb0715ba98188d69
38,Player,86,38:54.9,9ce9178cd696fbf41a43dd4b5922e42598564cbbcd168c69
38,Luqkay,86,38:54.9,9cb94182dec4f1a44e428b4d5a76b424cc0d1cbc9d138b3d
38,Fwuffy,86,38:54.9,9fbb43da8b94fef41c41874c5922ef24c9561eb59a198d39
39,TifoRoyl,92,20:18.9,9fbb10d8899eaba4104a8e1f5626b572c8521ded9918dd31
40,Cyover,99,27:06.2,9fbc1ede8e91fca71945da4e5a71ef21cb0c19b4ca198e6e
40,Judge Pooper,99,27:06.2,9fbd1388d6c0fdf01e13871f5c70ef25c40015be9f438e3c
41,MoLo1276,101,39:29,9fbb438adf97f1ad1c4b8a4f5976ee7ecd0649ed9915df31
41,Real,101,39:29,9fbc1ed88d91f1a318168d430926b470cb0015bccb18de3c
41,Mr.Egg,101,39:29,9fbf1583da9eabf34c16881d5c26e771cf521bed9d19db6e
41,Kakakarotcake,101,39:29,9cec14dada97fff34b4a89495921e170c8024fba9b17d038
42,Player89,105,28:47.9,9fbb16da8ac3faf34d13dc4e5f70e077c95119ef9a43dc6d
42,Pajgd,105,28:47.9,9fbb17dfda91f8f44d148b4a0976e3259d0319edcc11da38
43,Isshiki,107,32:53.3,9fbe10d8d9c2aff71c1489485f76e5769a554bb89f148b3f
43,Kronos,107,32:53.3,9cea17ddd8c4a8a21d42881a5820e7709a551bedcf448d3e
43,Chris 8892,107,32:53.3,9cb9178f8b95afa41d4786425f25e077ca0714bbcb458c69
44,NightGame4U,113,34:57.9,9fba1489d8c7fba14d468b4b0e27b57ecd0748bacf438930
44,O Y E,113,34:57.9,9fba1583de96aba61d4786195d70e17fcb561fea9713dc6a
44,XyroPhix,113,34:57.9,9fba15898a93faa01d16db480e25b771cc524eb898138c39
44,NightXare21,113,34:57.9,9fbb44ded795a8f01e448f195721e025cb054bba99168e3f
45,Gartenstuhl,129,35:41.5,9fbe44d9df97fda31a478c485a71e172cf001cef9817da6e
45,Schneeschuhe,129,35:41.5,9fbe448ddd97fda44a108e485876e176c40d1cb89a148c3b
