Placement,Name,Score,id
1,WOR ZOII3 LAK,8:36.717,9fbc428fdf94f1a74e43dc4e5973e07fc90748b8cb148a6a
1,ISAB,8:36.717,9fbf46d9db94f0ac1b11dc4f5672e576ca5719be9619d16a
2,zuimeng,12:47.25,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
2,Francis,12:47.25,9fbe43828cc2afa41c108b190c7be27ec5551ce99810df3f
3,EliteMaster2724,13:11.55,9fbb45ded992adf110408a4b5b26e473cd0648b99d11d16c
3,SpiderDude,13:11.55,9ce944828991acf11a13861f0e77e0779d004fb89a11dc3c
4,MrMafia,14:12.7,9cb7118bdfc5fca51e4b8b185920ef7fcc5049b59d188a6a
4,MafiaJR,14:12.7,9cb61682d7c3fbf64e418f430925e77fcc5549b896118a6d
5,Cubi,15:32.966,9cb914ded696f8a21b11de490e21e323cc011eb89d128a3a
5,MrIncredible,15:32.966,9fbb44df8996f8a41e1087185b7ae27ecd0c1eedcb118a31
6,Kakakarotcake,15:39.95,9cec14dada97fff34b4a89495921e170c8024fba9b17d038
6,Ibiza,15:39.95,9fbb1689dc94ffa61d16da4a0a72e67fcd0d49b89f16d03d
7,MicroBlueium,15:55.917,9fbb468ed791a8f11f418b435a72e571c80714e89c18d93f
7,fantasycat,15:55.917,9fbb158fdfc0fcf71d4b8b4e5721e176ce0d14eaca10d16b
8,Howey,16:23.067,9cba4189dd94f0a11110db485a71b526ca071fb9cc418c6b
8,Courraffe YT,16:23.067,9fbd178ad8c3a8f11a138d4b0d76b721cc001ebb96178b3f
9,Waseem,17:01.333,9ced1483db94aba21d40da42567ab370ce5618b4cd41de6e
10,Yuxe,17:19.817,9fbb118edac5aca61c4b8b48597be023ce0c49b4c8448c3a
10,Sparky,17:19.817,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
11,LiteDrizzlin,18:10.867,9fbf128edfc0abf010178f1e0d21e42198561bed9d10dc6b
11,davidsaccount,18:10.867,9fbc1f8d8b90f0f74a43dd420975e322ce524ce89842d13c
12,Cinn,18:17.383,9fba138c8ec2f8f14c43da495620b272cb011dba9f128c6a
12,OrzMaster,18:17.383,9ceb42dada96f0f11142da1d0c25e225c9514cbf9c18d86b
13,DopeWombat,18:36.733,9fbb44d8d691fda61f17db4d5922b772cb0249e99742df3e
13,DopeAnteater,18:36.733,9fbe1388d796f8a31e438c4e5621e524985119b59b45d16b
14,SupremeAvocado,18:52.15,9cb812d8dd94ffa31f40d9430d22b726cc0d19b497198b30
