Placement,Name,Score,id
1,YtseJam,0:37.067,9ce941d9ddc2afa3494a8f495d70e77f98071ebacc118b6a
2,Guanium,0:37.517,9ce942dedd93a8a61e13871f5b7be77ec8054beacc428e31
3,FeedMePi314,0:37.533,9fbc438bdfc2aca21b148a4a5977e270cd501abb9c15dc6b
4,- Cyclop3s 49 -,0:37.733,9cec1edfd99efda74e178b4f5a70b321ca0348e99b14d169
5,Patthebigmonke,0:37.8,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
6,Olinequ,0:37.817,9fbf158ddb93afac1f4b8a1f5874e122c9574fb89c168e3f
7,ikun,0:39.133,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
8,BTD 6 NO0O0B,0:39.167,9cee418f8a93fca01f468d1a5d26ef25cc064be8cb19dd6b
9,AroundAverage,0:39.417,9cba44df8cc4f9ac18448a420b72b475cc0c1db8ca19896d
10,Punji :),0:39.467,9ce9418ad79ff1a2494389430c76e77f98501cbe98158a3c
11,Axyom,0:39.667,9ceb158a89c5f1a318478f1e5976e126cd0015bd9f41de39
12,Spani:3,0:39.833,9cea458c8bc2abac1044da4c5d7be77fc50615b49d41d83d
13,WOR ZOII3 LAK,0:40.367,9cb71e8a8996fbf11d13864a5621b273c80715bfcd138b69
14,Gone,0:40.8,9fbe1fddddc4fef64d41861f5873e377c9524eb99614d86c
15,FeedmeFeedmepi,0:41.533,9fbd15dfdf97aca2494b86195874b776c50d14e99e42df6e
16,FeedMeISAB,0:41.866,9ceb4682d99ff1a14c43de4a597ae77fc9071ae89b12dc38
17,MrPlasma,0:41.867,9ce9108cd7c2fba51c1188195d77e026cb0118b9c816d16a
18,SniperCup,0:41.95,9fbd1588db9ff8f64e4b891f5920e0269e5714eecf11dd6a
19,ZeroLancer,0:44.05,9fbe46ddd8c7afa41c47d94e5a76e074ce5615edcf17d038
20,FOX_FEAL,0:44.05,9cea45dadc92f0a44c178b1d5e76e47fce0215ed9811df39
21,Jandalf,0:44.067,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
22,Jerry,0:45.183,9cb841d98a96aca41f10d94b0a76b421ce5614b49611d83f
23,Cici,0:45.583,9fbc1edf8c96a8a74d138d4f5a74e670c8571fbdcb16d06c
24,Domingus Boomr,0:45.917,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
25,chickenshark,0:46.2,9fbe17dfd8c0f8a14d4a8d1e5974e621ca551dbb9843d130
26,Natananos,0:46.383,9fbe468c8c91fba44a46884b5c21e272c40614ee9c108b6e
27,Monster,0:46.567,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
28,Letmecook,0:47.483,9fbe168cddc2ada64c4289480d71e2749f5118ef9e45de38
29,Westvirginia,0:47.7,9fbf1ed98a9efca71e408c185a25e27199524ee99646de3c
30,kD,0:48.05,9fba17dfdb97acf14d4b864d0a7ae17299031bbc96198d3b
31,Hopper,0:48.317,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
32,FluffyDino111,0:48.55,9cb7458cdb90faf11e458f4b5b77e671cc551ab49643893e
33,GodBot,0:48.883,9fba168bde90f0a64c14864a5a21e47f9e061eb996428c3b
34,Loaf of Pug,0:49.367,9ce91788d896fda11a44d91d5622e271c80c4ebf9f18db6e
35,animal,0:49.567,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
36,YT:RCCH,0:50.017,9cb71f82dec0f9f11e168b4b5d26e472cc5618b59f108e6a
37,Supermonkey,0:50.95,9fbc17888b92fff31d4bda4c0c70e47fcf024bef9c42d16a
38,Kerone,0:51.45,9cea168adb95aba14b458b420b25e77fce551dbbcf158a31
39,HappyJTC,0:52.383,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
40,HowdyTehAlmond,0:52.45,9ced158bd695fdf71f4b894b5f72ef7ecc571fbfc8428a6a
41,Kabelka,0:54.25,9fbb148d8a97aff11a438f1e5f7bb37e9e061cba9a45d13e
42,MasterBub,0:54.35,9ce94283dfc3fead19468e4b0a70e77ecc571eef9b19d03f
43,A'nan,0:54.4,9fbc128cda95a8f61b43894d5a21e0269a0c4ebfcf448b3c
44,i eat soap,0:54.817,9fbd1589d894ada34e4b891f5920e0269e5714b59c138e3e
45,VeDAN,0:54.983,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
46,SquashMyMouse,0:55.317,9cb61fde8ec7fca34e148d4a0977b524cc5519bbcf42d83f
47,ANG-Z,0:55.45,9cea1fde8b93aca34b11db4a0d75e7709a501bee98118d39
48,RiceandDice,0:55.7,9cb81682d89faaf64a1186195f75b574cc0d19bb9a458c6e
49,FiatAccompli,0:56.083,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
50,IndoorWallaby8,0:56.483,9fbf46888dc7aba11c108f4c597be423ce051bbacc18da3c
51,Fif Gen,0:57.15,9fbd4589de91aca51a1387195b26ee24cb0c4bbd9814da6b
52,DtedtoFootball,0:57.25,9cec438c8cc5f0f71f4b8f4d5f73b376cd071cedcf448d6b
53,EpilepticToast,0:57.367,9cea16dadf94abad194b8b4b0a70e770995215ed9e14896a
54,SomeWabalan,0:57.45,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
55,Valen,0:58.017,9cbb438dd99ffcf04a42da4a0e76e67fcc551ab99b46d96c
56,DotTrevv,0:58.567,9ce91fded892fea41d1686190c21e370cf031fe998458e3b
57,bill_door,0:58.9,9fbc43dfdcc5fcac194a8a4b5d76e423cd5719edc817d86a
58,Isa Baguette,0:58.966,9fbc1ed9d694ffa54a10894c0a77e421ce5015ed9c42d86d
59,DogFace,0:59.25,9cea14898cc0aff41946dd1d5c70e022ca551cb49942d83e
60,VioletHero1760,0:59.6,9fbc1e8c8d94fdf31046dc185e26b526c4574cbb9713dc3d
61,Hasei,0:59.967,9fbb44d8d6c7fef64c17874e0b20e7769f0414eacf43d96c
62,G-Master,1:00.4,9fba16d9d897faf31c10894d5a77b7739d0c19bbcc148d3a
63,grrrrrrrrrr,1:00.4,9ceb11898cc3aaa549448f4e5670e77199061aefcc12d939
64,K4S6M,1:01.033,9ceb1e8ed994f8a41b41d91f5e71e423c95649b49c13893d
65,Chef Royardee,1:01.033,9ce94188d6c3fef44c11de1f5b76e77f9f521eef9843da31
66,DonnieSharko,1:02.3,9ced158a8b93acf64b168f485721e071c8044cb89612d838
67,Mishko,1:02.583,9ceb1783db9ff1a61816871e5822b425ce0314eeca45896d
68,doudizhu,1:02.717,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
69,HalfYourPing,1:02.85,9fbb44dd8994acad1b408e1a0975e122c5071ab5ca45de3e
70,Rikudo,1:03.067,9fbf10dede93f8a31d1189480b7ae77499064bb9cb44db3e
71,donkeymule2,1:03.433,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
72,T.Tv_Firefly,1:03.933,9fbe1e8a8b94fef71b1186485827e57698011de8cc448d38
73,Thomkraft,1:04.017,9cb7468bd995abf31913874c0a71b321cc0d14ba9f428d6e
74,Darth Plagueis,1:04.967,9cb746da8d92aaf31b45de435a7bb072cc0d1feecb148e6b
75,choccy onion,1:05,9fbd148f8e97acf64916da495f21ef74c5514eef9d458b3d
76,Raymond,1:06.333,9fbe11ded696aba61943dd1d0d76e576ca034fbaca13dd3e
77,dsero,1:07.133,9fbe158f8a9ff0f71b13da485a27e47fc4571ebb9b15dd30
78,Prob no no,1:07.533,9fbc14838a95fca61a45db1e0922e377ce034be89c188e3a
79,Marshader,1:08.017,9fbc12d989c2abad1a45de435a72b47ec8551db9c816de30
80,royalor,1:08.117,9fbb44d98cc2faa64c17874e0b20e7769f0414e899438e31
81,KuRdGeLa,1:08.883,9fbf1ed98a95a8f71117db490970e274cb0448bbcf17dd3c
82,Z.O.M.G,1:09.633,9fbc458e89c7aca51b46db195622b5249d0714b5cd45d06c
83,Jesse,1:10.15,9fbf16ddde96ada71f43881f0b72e771ce021de99d10d030
84,Dakota Jackson,1:10.217,9ced428adcc2fdac4b14db4c0b74e275cc554fbeca19df30
85,krasi093,1:10.767,9fbf1583ddc7aaf11d11874f5821e771c40349bb9c198b3c
86,The Pony,1:11.117,9ceb428dd9c3f8a610438f1a5970e574cb0014bf9641de3b
87,fl1x2004,1:11.183,9cec14888d95f8a24d438d1a5f26e222cb564fbe9b178e3a
88,baiyu,1:11.2,9fbd10ddd891afa01942871f5620b3709f0214bd9b118d3d
89,No_Message,1:11.567,9fbd10d8d890f9ad1b4bde430a7ae771c5511ced9e438a3b
90,Pyro,1:11.983,9ced15dedec7a8f01d4b87480977b772cc0215e99a16d86c
91,Dragonox,1:12.417,9fbf1e8f8e9ef8ad4916dc1a0b20e5769d5618bbca108a30
92,degekeman,1:12.6,9fbb468ed697f1f64b10d9185b73e47e980718ed9b11893e
93,LLL,1:12.717,9fbf1f8a8cc5fef61c448a4c0b25e321c80314e99844d83e
94,LLSnL,1:12.867,9fbe10d9dfc4fcf31943de4f5c72e575ce071bbf9810d838
95,pllan,1:13.083,9fbe13de8e91fea51116dd420e7ae67fce0114bccb17dc69
96,BloonNovice514,1:13.133,9fbb1fd88e93adf11040881e0b22b421980614b8cb448c39
97,GreatMonkey4742,1:13.317,9fbd44dad9c7f8a11a108e4b0d27e422cb0719baca14da69
98,Odrobro,1:13.383,9fbc4189d991aba44e11861d5675e174cf0d18ee9e45db69
99,Louiskungfui,1:14.417,9fbc1fd9d69efcad1f41884a5620b375c55015bb9f178d31
100,Saturno,1:16.967,9fbb4388dcc4fcf14c17871e0e71b52598504ebfcc118a39
101,(Katabu),1:18,9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e
102,NINJAKIWI,1:18.35,9ceb14d8d99faff01a118a4e5677e725c95719e997108a6e
103,holy monkey,1:19.333,9fbb168e8ac5f1f0191186435677b57ece014cba9b44db3b
104,Ayeccs,1:19.55,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
105,Jinyinqiu,1:20.8,9fbd4582de97faa71a168f425676e67f985119ee9943de3a
106,FForFail69,1:22.1,9fbb44deddc7a8f04e418f425773e171c55219ee9b12d93c
107,:),1:22.233,9fbc1f8fd991f9f719408d4e5d22e021c9034bed9f45dd6c
108,AOPSUser,1:23.05,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
109,DartPhoenix846,1:23.567,9fbd458d8c9fadad19408e1f5d74b57398001bb59717d86d
110,adi,1:24.933,9fbe1f89d8c7a8a21b44de485720e37399061eba99148a3b
111,lenndoli,1:26.65,9fbe178edf93f9a11a11891f0a20e57e980c15b89b148d31
112,Nakiri,1:27.533,9cee428b8a93f8a21c43da430d22e377c80d18e89716d96c
113,ALL_INSTAS!!!,1:29.1,9ced1f83d9c3fda511428e4f5b20ee71c95214e8cd43d139
114,CreeperXD,1:29.317,9fbb44d8d997a8f31c428e195721b376cc061bbccb13da6b
115,Bexus,1:30.317,9cba41dd8c9facf64e428d4a0e21b070cc0d14bb9d428c39
116,lihu17,1:31.183,9fbb42d9d990f1a01e418f430a70e776c40219b99817df6d
117,NoGodPlz,1:34.083,9fbf1383d991ffa34d118f420b21e270c9571eea9810d83e
118,Itna,1:35.983,9ce945dfde94aba71c178d425725e674cb041ab9c819df6e
119,Pizdokleszcz,1:36.367,9fbf168ed790fdf7494b894e0e73e771c4574fb89c19dd3b
120,Gold-Games_SK,1:36.583,9cb7458bdec4f8ac4a11dc1a0c25b321cc0d1cb5cb428b6a
121,Mcbuuiop,1:36.767,9fbb44dfd793fea51e44d919577ae57ec8051de89641df38
122,TablePin,1:41.667,9cb812df8b95fda14b168d4d0a22b77fcc0d1fbc9f14d93f
123,Joppe,1:42.15,9fbc168fdc91ffa44e43da425720ee22cc521cee9e16db6e
124,Banzai,1:42.783,9fbc43828c94f1ad4d408f485e21b5709e0c4fbe9914da6d
125,CyanRabbit2824,1:43.183,9fbb1edd8ec2f1ac4b4b8b4c5826e525c50014b49816dd6c
126,Bug-8,1:43.833,9cea44df8b9efbf04c148c1a577ae77399011cb9cd148e3f
127,Player1013193,1:44.167,9fbc1fd98ec7fca1104086480a73e075c8071eb9cf15db6c
128,Lunar,1:45.667,9fbe1f8d89c3a8a4104ade480c7be1249e521dee9914d93f
129,pickandshot,1:45.883,9cea10df8d95f1ac1c43dd485a26e77fce554fb99d13dc6a
130,YoguretZ,1:46,9fbc468edf93fdac1045864d5c7be771c9524fbacc18dc30
131,Kduel,1:47.217,9fbc468e8d93aca649448b4c5a72b421ce054eed9b44de39
132,Superbrad,1:47.767,9ce9148ed79ff1ac1e1687425d22e77fc8034cea9c11df3c
133,Dracula,1:48.15,9ced1f8b8b93f8a31c45dd4f0e73b771cf501fbb9a128d6a
134,BrightGiraffe80,1:49.25,9fbb43df8b9eada31b4489195f22e57399524fea9d188c6a
135,VanBummel,1:49.317,9fbc4382d794a8a01f458f4c5d25b771ce021ae8ca14dd3c
136,Nature's Grace,1:49.983,9fbc438c8b96fda11044881e5927ee25cc0d1ae9c8418e6b
137,Douga,1:50.117,9fbf43df8d90fbf44a4088190921e076c8561eefcb19d03c
138,yjdstcyjdstc,1:51.25,9fbe138f8997fbf64d41dd185771e474cf5515ef97438e38
139,Oliboy,1:51.817,9ceb10828e9ffca71c14874d0a71e574c5501cee9a18d869
140,SleepyToucan302,1:52.317,9ceb13df8dc4fca31a46864c5926e7259a5648e9c845df3b
141,druck3r,1:52.433,9fbe42888996aaf34c1388430e25e3769d031eb597428930
142,wzymy,1:53.283,9fbc1edf8c94abf71c42da1a5c20b7719e074cb5c819896a
143,Lukas,1:53.817,9fbb1388d7c2fdf611138b4d5e26b077cb031eb49742df6d
144,Huhvicto,1:56.05,9cb6438f8bc7aba010438a180c27b570c8071ebd9741dc69
145,geronimo tauren,1:56.917,9ced158a8a9efdf31d41dd495727b075cf524bbb99128b3a
146,xererain,1:57.6,9ce941888d9ef0a34945d91e0c74e77eca051dbaca108969
147,Tilexway,1:58.367,9fbc17828e93aca44a418a4c0b74e022c90214bc9c14df69
148,ZivBM,1:58.45,9fbe1782db96aba51842dd430c75e121cc5748b89c10893c
149,EpicLion,2:01.35,9fbc168e8e91f8a51945894e5877e171ce064fbe9b128e38
150,sorrymaker,2:01.35,9fbe448ed691fea711468d4a5725e7709f521cbfcd198e3b
151,Kuta,2:01.883,9fbd458e8cc2afa61e168c1a5627e072c80149ba99188e30
152,Marcus Linck,2:02.167,9ce9148b8c92ada61045da4d5d70e77fce5649be98438e3e
153,Lionheart233,2:02.183,9ce945ded990f1ad11468c425d22e3229d561bbccc16de6e
154,KingKaz,2:02.35,9ceb1f8c8d95fea04d46de4f0c71e77fc90d49edca10d839
155,BABAYAGA,2:02.45,9fbb46d8db94fbf74b448e1e0a27ef76c80c1ceac819d869
156,Player3471504,2:04.15,9fbe1282d6c3f1a01c13da4d5a77e67f9e5115bc9911d03b
157,Not Jeeb,2:05.75,9fbb448f8a94abf610408b185a72b773c9041eb99745d83c
158,bond2501,2:06.317,9cb842dad791fef41e16db1a0a75ef76cc501cb89f148a6e
159,ANDERSON RUJI,2:07.5,9fbc108edd94faf71846de430a75e371cf504cbfc845d939
160,Hack,2:08,9fbb428b8e96f8a34c13de4b5e27b376c50d1ae8cc44df6c
161,Player7369159,2:08.2,9fbc10ddd6c7faa71d4b8f1e5c73e171cf521aee9f18df3d
162,Nanachi,2:08.25,9fbe178edf91fcf111108b1e5d7be4749a574bbd9642d838
163,scholander.eric,2:08.25,9fbb4389d6c7a8a41d478a425e22e477c4571ab8cb178931
164,IORI,2:09.167,9fbb108d8ac2aff14b11dd4c587ab0769a5648e99846dd39
165,mkyhyyn,2:09.383,9fbf1388ddc4f9a74b108f4f5e7be576c85049eecd468a3f
166,TPH,2:09.534,9fbc46d8de92f1f61e458d4e5821ef2498021eed9a11dc6a
167,Joe mama,2:10.067,9fbc10d88b96fcf11b45d94a0d22e623cb044fe8cd468c3a
168,creeper,2:10.717,9ceb428eddc4fff01b14dc4f5926e5769f511db5ca15df6a
169,Scythe,2:12.55,9fbb458add91afa01e10da190a26e670995014eacd118c6b
170,weiyi,2:13.25,9fbb42838d93ffad4a168c195e26b4249e011ab99e44db6c
171,Notahacker,2:14.017,9fba1482d691faa61f1086495d22e626ce574cb59b41dc31
172,Ramon,2:15.333,9fbf148ddbc4abf04d168a495972e771cf0415b49d42d03c
173,Dead Piloteer,2:16.25,9fbb44d98a92faad114b881d0975e175cd5549bd9b418c31
