Placement,Name,Score,id
1,WhiteNight,5:00.317,9cee45dfd6c0fef44a448f190e21b324c9041be89f418b3d
2,donkeymule2,5:56.2,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
3,zarrot,5:57.483,9cec118d8b96f1a31f118b4a5a76e526ca031eb89e42df38
4,SomeWabalan,6:45.15,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
5,Shigure Kira,7:51.667,9fbd14ded696aba54c478a1e0b72e223980115bc99148d31
6,Fif Gen,7:58.867,9fbd4589de91aca51a1387195b26ee24cb0c4bbd9814da6b
7,WOR ZOII3 LAK,8:41.267,9fbc428fdf94f1a74e43dc4e5973e07fc90748b8cb148a6a
8,Scythe,8:47.167,9fbb458add91afa01e10da190a26e670995014eacd118c6b
9,Monster,8:56.9,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
10,HappyJTC,9:01.25,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
11,Feedmepi314,9:10.267,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
12,Essi,9:12.817,9fbc11838e94afa34e478e1f0c70e573c5511eb89b10d93d
13,A'nan,9:31.617,9fbc128cda95a8f61b43894d5a21e0269a0c4ebfcf448b3c
14,VeDAN,9:46.267,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
15,Cici,9:47.1,9fbc1edf8c96a8a74d138d4f5a74e670c8571fbdcb16d06c
16,Katabu,10:10.317,9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e
17,Caesar,10:11.433,9fbd13de8dc2faa61c478b1a0d27e223ce501def9612d93c
18,Loconch,10:12.317,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
19,lyt2228,10:26.55,9fbb4388df91f1f64916dc4e5670e074ce0119bb9d448d3c
20,Captain-Gunfire,10:37.817,9fbc1ed9d8c0fcf11c418f425e25e47f9d024cb89a14d139
21,waiter386,10:47.817,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
22,Jerry,10:56.3,9cb841d98a96aca41f10d94b0a76b421ce5614b49611d83f
23,IndoorWallaby8,11:02.534,9fbf46888dc7aba11c108f4c597be423ce051bbacc18da3c
24,Jakilip,11:18.567,9ced46dedcc2fdf31b44864b0d76e374ca0c1bef9c14d06e
25,AOPSUser,11:18.717,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
26,Hasei,11:19.783,9fbb44d8d6c7fef64c17874e0b20e7769f0414eacf43d96c
27,leslee2020,11:23.617,9fbb43da89c7aca319458e195c25b472c55019b9cd43db3e
28,Lyrilusc,11:44.183,9fbb43838d96ada14c42dc4c5d20e676cd034ebfcd41d939
29,Ayeccs,11:46.067,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
30,minusone,11:47.05,9fbb448a8ac7adf61e14891d5876e370c40148ea9d10da3f
31,YT:RCCH,11:51.033,9cb71f82dec0f9f11e168b4b5d26e472cc5618b59f108e6a
32,Tobias,11:58.3,9cea12dade9fffa049148e1d0c22e471c8004bef9612de69
33,Player,12:08.75,9fbb428b8b91afac4d47da430c75b575c40d49b89845df6a
34,guojia123,12:09.65,9fbc1283d690ada11142d9185e22e573ca0015b596148969
35,YunNova,12:18.367,9fbf12d9db94fbf41c44d91a0a27e27198571cb5cc438d6b
