Placement,Name,Score,id
1,tbsp,44,138:02.8,9fbd43d8dfc2faa44d138f4c0c70e726cd551fb5cd148a6c
2,bloonariussy,45,38:56.9,9ce91588de94ffa21117894b5c7be377ca0d19ea9c10da6e
3,IRON THORNS,45,40:03.8,9cec418a8cc2f0a41f408a1f0927e123c80718e9c812d83f
4,Felicia(real),49,40:42.6,9cea458c8bc2abac1044da4c5d7be77fc50615b49d41d83d
5,Crowley (Real),50,39:37.5,9ceb4383de90fef71c148c4c5d26e77fcc514ebc9a118d3a
6,discord=urhere,50,40:34.5,9cb817828bc2afac1c438d4c5775b426cc0d1ab9cf118a6d
7,FeedMePi314,53,36:49.9,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
8,Wugezideming,53,42:21.2,9cec428cdc9eabf71c13871a0972e47ec8501bee9b42d96c
9,animal,53,51:35.1,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
10,donkeymule2,54,37:40.1,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
11,Hachey,54,39:12.8,9cea12888c94adf04942884f5b77e1739d0715b8cb46dc31
12,WeAreToast,55,40:55.5,9cb8138e8bc3fef61146884e5f22b424cc0d4eb89f13d13d
13,FiatAccompli,55,45:01.4,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
14,Fenix-YT,56,46:39.5,9ced1f83dac5ada61e16da435c71b070c9521eb89c13d830
15,ZeroLancer,57,38:26.4,9fbe46ddd8c7afa41c47d94e5a76e074ce5615edcf17d038
16,Monster,57,39:26.7,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
17,Lionheart233,57,53:24.2,9ce945ded990f1ad11468c425d22e3229d561bbccc16de6e
18,User-a5549921b4,58,36:19.5,9fbc468adc96adf410138c425926e577cf044eea9e188b3d
19,sorry1wanted,58,36:37.8,9fbb44dad692f8a24b168a185b72e674c4061eefcc14da3a
20,Player,58,37:48.9,9fbb118b8ec3aaf34e4286185e71e1739e0618ed9912dd6e
21,06bob fan,58,38:27.6,9fbd1589d790f9f71111d94c5d75e623cc504cbccc45db3b
22,megumi,58,38:46.4,9fbb148f89c4aaad4d44db1a5f21e526cf5118be9817db6c
23,giuliovhr,58,39:05,9cec4189da97f1a24a168d1e5b25e224c9521ce89e41da3d
24,the3one5,58,39:05.9,9fbc46898cc4fdf61e168a4f0a26b077990d4fe8c810d13c
25,2649935474,58,39:10.6,9fbe44d8dc91f9a510408f180d20e27f9a074befca13d93d
26,Titietgrom,58,39:35.1,9cea41828dc0aaa64c468d4b5a25e5769e0415eacb148d3b
27,MuYe,58,39:44.9,9fbc468cdfc3ada5494bd9495725b271c40718b9cf41da6e
28,mrsquie,58,39:53.2,9fbe1482d690adac10148e430a25e576ca521fbfc819dc3d
29,mendoukusai,58,39:56.2,9fbc4683d796ffac1f17dc425677b324ce041db5cd198d30
30,samgo,58,39:57.3,9fbb1f82d9c2aff64c428a4d5870e4749a5018b999198a69
31,gugu,58,39:59.8,9fbf168e8991fef311468f4e0c76e771c9064cedcd13d13a
32,xing er,58,40:02.4,9cea118a8b90acf31c4a8649097ae77fc9074ee99743d93e
33,Takagi,58,40:10.3,9ce9448e8e94faa21e43894c5674e124ce054eb49c458a69
34,Loocas47,58,40:26.1,9fbb44dedc9efba34b11884e5e73b473c85149e9ca46d931
35,Zaqwe51,58,40:30.9,9cbb1e88db92fca01910871a0e75e525cf5018b599128e6a
36,Player,58,40:35.4,9fbb43838c90fda21c4a88420a22b0769a511fe89d14896a
37,Westvirginia,58,40:39.3,9fbf1ed98a9efca71e408c185a25e27199524ee99646de3c
38,Huse,58,40:42,9fbd42de899facad4c46dd4d0e76e675c40215ef96108e69
39,bcxmf,58,40:45.1,9fbb43838bc7f0f01d168b185a74e4739d0748b5cc188a6e
40,KT23079,58,41:18.6,9fbb1ed9df97acac1940894a0a25e273ca0548ea9f14dc6e
41,Captain-Gunfire,58,41:21.2,9fbc1ed9d8c0fcf11c418f425e25e47f9d024cb89a14d139
42,Utsuho,58,41:28,9fbb468bdec2a8f04e45dc4a5e70ef23ce0d4ced9c13d86a
43,kfbui454,58,41:34.3,9fbc4489d691faad4917871d5f22e671c80d15bcca16db39
44,HELP ME,58,41:36.1,9fbb44ddd797f9f31d4487195626b3779a054bb59e18dd38
45,FSA,58,41:36.7,9fbf108cd692fbf11a1486185d7be075cc501bbd98438939
46,Louise,58,41:55.4,9ceb438e8ac3fda24e148d4c5e75e675c50019ba9a43de6d
47,Player,58,42:37.3,9fbb4388d795afa61a418c1a0e77e5219d0315b99a16db30
48,Lucky745,58,43:11.1,9fbf17dd8b9faff04941874d5f21e771cb0d1cef9944d96c
49,Milin,58,43:55.5,9fbb168bdac0afa11a45dc490d22b225ca514ceecb178a3a
50,doudizhu,59,38:16,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
51,moquqilin,59,38:18.5,9fbc1182da96adad101188420c73e072ca0d1fbf96158d3b
52,1347957301,59,38:22,9fbf42ded6c4fca0194b88490a72e27ec5071ce89b188d3f
53,BloonPopper,59,38:36,9fbd43dadac3faa64d4b86490a20e2239a0d4ebc9e12df3e
54,A DISPLAYNAME,59,38:46.7,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
55,WOR ZOII3 LAK,59,39:30.2,9fbc428fdf94f1a74e43dc4e5973e07fc90748b8cb148a6a
56,VanBummel,59,39:36.9,9fbc4382d794a8a01f458f4c5d25b771ce021ae8ca14dd3c
57,2889879614,59,39:43,9fbc41828e90afa54a40dc420b74b22499011abf9d12d138
58,Player,59,40:01.3,9fbc448c8b90acf01940891f5970e174cc021cbbca15d869
59,Loconch,59,40:11.2,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
60,Y-W,59,40:14.2,9fbb44828b90aff6101188480974ef229f0d1fbb9613de3e
