Placement,Name,Score,id
1,Prosin,96710,8:59.8,9fbd138dddc5f0f01a40da1e0b76e076cc031cef9d10dd6a
2,TechTerr0r,499085,324:39.6,9ce91f89db94abf61a10891a5d76e22298571eb9c8418b6c
3,SkuchaYT,499151,324:38.9,9ced138cd79ffbf04d43de4a0c27e624ce0c4fb49b41de3a
4,FeedMePi314,740600,33:47.3,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
5,Jandalf,765070,32:03.7,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
6,Lonely,779465,30:16.8,9fbb10ddd793fba71e42da4d5f27e226c90115be9843dc31
7,F7shGang,792655,29:33.6,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
8,feedmegamma057,793285,35:11.8,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
9,MrPlasma,846665,26:42.3,9ce9108cd7c2fba51c1188195d77e026cb0118b9c816d16a
10,E-HERO,871405,26:40,9fbb44dedb90f1f04913de1e5e7ab372ce514eef9f44d06e
11,HappyJTC,899900,28:25.7,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
12,lonely,911845,27:38.3,9fbe468bdb95a8ad494a8a48597ae576cb5715bf9c11d869
13,Yt: andre8657,916785,30:25.3,9fbc438bdfc2aca21b148a4a5977e270cd501abb9c15dc6b
14,- Cyclop3s 49 -,933540,29:51.5,9cec1edfd99efda74e178b4f5a70b321ca0348e99b14d169
15,rtthrd,933730,29:59.1,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
16,HKPANG,937080,27:30,9fbc1edddfc3fcf34c168c495d73b226cb0414e898128a30
17,utopiasplat,945620,31:04.7,9ce9428c8c9ffdac4e44871e5875e77f9f0015b49c41da3f
18,greeneyed266,946770,28:29,9fbb41de8c93fef1114a874f0d73e574ca0c19bdcf428a6b
19,YT:RCCH,953775,37:25.5,9cb71f82dec0f9f11e168b4b5d26e472cc5618b59f108e6a
20,WestSecond,961485,28:20.7,9fbc46da8dc2fef11d1388195d76b573c90649e89c18d938
21,ikun,968850,28:46.8,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
22,kD,969210,27:00.7,9fba17dfdb97acf14d4b864d0a7ae17299031bbc96198d3b
23,VeDAN,980655,31:29.4,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
24,Isa Baguette,986405,26:21,9fbc1ed9d694ffa54a10894c0a77e421ce5015ed9c42d86d
25,RiceandDice,996700,26:21,9cb81682d89faaf64a1186195f75b574cc0d19bb9a458c6e
26,NoTaPrO,1009005,27:07.9,9fbb1288d89ffaa64b47dd4b5776e476ce0d1cbb98198e3b
27,Hopper,1017855,29:15.1,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
28,aardcat,1024675,27:55.3,9cec4683d995aff01041da195825ee21ca034cbf99118b3d
29,479290165,1034645,27:13.8,9fbc1ed8d7c7ffa14e41db4e5c7be0219d001ee897468c31
30,Loxidous,1043805,26:36.1,9ced43d9dcc2f8f6194bdc1f0925b521cd004cbbc815d93e
31,Milin,1045545,30:15.6,9fbb168bdac0afa11a45dc490d22b225ca514ceecb178a3a
32,AOPSUser,1048895,28:28.4,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
33,yanyu,1056285,28:56.6,9fbc4188d696fcf44a468e1a5a7ab771cb0d4cb8cf128930
34,Shhdaddysworkn,1060950,31:09.6,9fbe46de8e93fda31c16da4b0a25e171c4514bb8cc15df39
35,Gigamonkey,1085495,28:57.8,9fbc448cdb95afac4e478c4b5a22e376ca5715bb9810dd3d
36,StAr_CoLlApSe,1098670,27:46.4,9ced12dadbc3fbf44e168f435727b422cf0749ed9713dc69
37,grrrrrrrrrr,1138220,28:40.8,9ceb11898cc3aaa549448f4e5670e77199061aefcc12d939
38,MikeJOOOOONES,1140820,28:02.8,9fbb1383d7c5a8a64e108b1a5a73e175ca5619bb9c108e30
39,ANG-Z,1148765,27:40,9cea1fde8b93aca34b11db4a0d75e7709a501bee98118d39
