Placement,Name,Score,id
1,Fiataccompli,184795,21:34.6,9fbb44df8e96f8a24913de1e5e7ab372ce514eed96148e6e
2,Aubergine,189010,17:19.4,9fba4683d697f8f01b4289435c21e774ce5215b5ca17d16a
2,FiatAccompli,189010,17:19.4,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
3,ISAB,189870,19:51.8,9ceb4383de90fef71c148c4c5d26e77fcc514ebc9a118d3a
3,Jandalf,189870,19:51.8,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
4,guojia123,193415,20:28.5,9fbc1283d690ada11142d9185e22e573ca0015b596148969
4,XYC,193415,20:28.5,9fbf128fda93f9a24913de425620e070c85714ee9c43db3f
5,YeastFornax,193600,22:38.6,9ceb448f8e95abf61c118c4c5720e725c4074bb9cb128b6d
6,MozambiqueYYDS,194310,22:46.5,9fba12ddda9fffa210468f1d0d76ef769f521be8c8198e3b
6,JinyinQiu,194310,22:46.5,9fbd4582de97faa71a168f425676e67f985119ee9943de3a
7,tAdPole,197315,21:13.8,9cea17888bc2fda01b148e190d20e1759f561fb4ca45d138
8,Marre,214065,23:00.4,9fba128bd9c7afa51041864d5c22b471985018ef96158b6b
8,Emano26,214065,23:00.4,9fbc428ed897fbac49428b4d5e70b27ece0c1feecc448b6d
9,ningmengjin,217395,20:31.1,9fbd45de8e92fef11c478f1e5d72b371cf561bef9745893b
9,f:lolicon,217395,20:31.1,9ce917dfdec0faa11146864c0c27e726cd554be9cc15d939
10,Yukscu,237635,13:52,9fbb418ad6c2acf64947db4b5920e073cd064bee9a178b30
11,zuimeng,239120,14:46.1,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
11,Myrrh the maid,239120,14:46.1,9ce941898cc4fba110468e195922e77ec9501cee9a448e69
12,QuotenOppa1255,240750,23:20.6,9fbc44828cc4f9ac1a4a881f577bb276c90014b99d14df6e
12,VioletHero1760,240750,23:20.6,9fbc1e8c8d94fdf31046dc185e26b526c4574cbb9713dc3d
13,Beetle Master,243890,20:58.4,9cee17dadbc0a8a14d4087190c7bb371c8524cbd9d128a30
13,deval2004,243890,20:58.4,9cb71083dc91fdf04d458b485f74b726cc501ebc96138931
14,waterfly,244645,15:03.4,9fbe1fde8bc4aca31844881f5e75e5769d0c18bacd43d96d
14,Fluffy Spani:3,244645,15:03.4,9cea458c8bc2abac1044da4c5d7be77fc50615b49d41d83d
15,Player1014733,245305,15:42.3,9fba46dfde9ff9ad1011dd4b0e20b526cc034cbf9d46df6e
