Placement,Name,Score,id
1,MrPietrek :),166550,48:17.2,9ced1589d997fca24c16dc1e5c25e221c8511bbecc13dd38
2,animal,166565,42:32.7,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
3,masmaves,166855,56:28.6,9cea13d9da95fda41d47de480e73e7709a0318bb9e15dc31
4,Uniquepotatoes,170775,63:28.1,9ced13838ac3fff71d11dd4b0b20e325cd0148e89f178b6a
5,btd 6 n0o0ob,173665,53:40.9,9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39
6,Benji,174115,50:01.9,9fbd1589d790f9f71111d94c5d75e623cc504cbccc45db3b
7,degekeman,174465,53:29.8,9fbb468ed697f1f64b10d9185b73e47e980718ed9b11893e
8,WeAreToast,175100,52:58.4,9cb8138e8bc3fef61146884e5f22b424cc0d4eb89f13d13d
9,fgbookkm,176158,47:43.9,9fbc428d8c9eadf31c45de195f72b025980c14ea9746de6c
10,Hopper,176355,47:18.9,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
11,bloonariussy,176615,52:39.3,9ce91588de94ffa21117894b5c7be377ca0d19ea9c10da6e
12,kD,177060,44:51.2,9fba17dfdb97acf14d4b864d0a7ae17299031bbc96198d3b
13,eve0x1,177140,50:28.3,9fbb418cdd92fea11b46dd420a7ae37fcd041fba9a468b6b
14,Maistas,177215,45:45,9ceb43df8e94faf74e438f185f72e426cd561deacd45de31
15,SOMEBODY,177220,51:13.4,9ce942d9d694f9a349118f1f0d27e77f9f551bb89d42d96b
16,Zaqwe51,177245,51:19.5,9cbb1e88db92fca01910871a0e75e525cf5018b599128e6a
17,soth,177275,51:24.9,9fbd13de8dc2faa61c478b1a0d27e223ce501def9612d93c
18,Loxidous,177295,50:33.2,9ced43d9dcc2f8f6194bdc1f0925b521cd004cbbc815d93e
19,BossX,177320,47:16.4,9fbf1fd88d92afa31f4bdd4c5772e77ec80215b89914d03e
20,Andi N,177320,51:51.1,9cb91188de9fa8a4184a8e495673b473cc0d4bbbcf138e31
21,Fif Gen,177325,48:29.9,9fbd4589de91aca51a1387195b26ee24cb0c4bbd9814da6b
22,Hasei,177355,51:02,9fbb44d8d6c7fef64c17874e0b20e7769f0414eacf43d96c
23,No_Message,177385,50:13.2,9fbd10d8d890f9ad1b4bde430a7ae771c5511ced9e438a3b
24,HappyJTC,177415,48:17.8,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
25,jomsalva99,177490,49:39.8,9fbb448289c0fea41d1788485974e4749d0c15e9cf17d16a
26,Bug-8,177500,52:50.3,9cea44df8b9efbf04c148c1a577ae77399011cb9cd148e3f
27,The Pony,177505,50:55.3,9ceb428dd9c3f8a610438f1a5970e574cb0014bf9641de3b
28,rtthrd,177555,47:09.1,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
29,AmAlive,177565,48:33.2,9fbb45828ec2fdf14d16871a0976b472c4014bbd9a13d139
30,AOPSUser,177565,51:56.8,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
31,FieryColonel143,177575,49:12,9ce94682db93fca611178e185871e624cf014fbd9815d96b
32,Calone,177585,48:17.7,9cb910df8e9ffda119408d4a5e27b726cf004eea9846d13d
33,A DISPLAYNAME,177595,46:45.5,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
34,AwsomeWizard8,177595,48:02.6,9ceb41df899eafa44a408f4b0b25e373cb524eb5cf188a39
