Placement,Name,Score,id
1,WOR ZOII3 LAK,2:45.25,9cb71e8a8996fbf11d13864a5621b273c80715bfcd138b69
1,BUTTMAN,2:45.25,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
1,1224790991,2:45.25,9fbd45dfdf9efda410448f490b25e3749f5618b89a168a3f
2,BANANASC,11:59.683,9fbc468ddbc5fea54a13881d5972b074ce504cef9716db3b
2,:3,11:59.683,9cea1788899eacf44b448b1d5820e0759a0d4ebf9e42da69
2,--Thefool--,11:59.683,9ced168a8990f1a61a4486435f72e024cf0719efca188b69
3,Mcdouble48,14:19.5,9fba158ad89faff31842de1f5b76e274cc061dbcca44df3c
3,Bobett10,14:19.5,9ceb438bdd94abf61c148e1d097ae271c50348ed9843d131
4,BenTheCoder,19:32.916,9fbb41dfdb90adf11e4bd9420a7be176995718e99e11de3b
4,rene,19:32.916,9cbb438cdd96aca51e468b425922b276cc5619eecb11dd3c
5,AMX 50 B,21:34.617,9fbb44dd8e91fea54a44dd4e0d76e0249f011ae99a41d16b
6,i_dont_sab,24:52.1,9fbc43dad7c5fea0104486185b25e2719a0419ea9913dd39
6,zScrollcamp,24:52.1,9ce94189d79ffda1184a8c1a0b75e77ecc0c19bacd43de6e
7,Andrew Tate,29:43.95,9fbb43888b92fca74c4a891e0c74b574cb5715edca14df6e
7,BigSwampOwner,29:43.95,9cb942ded6c0aca61b16d918587bb426cc0d1cbf96458d38
8,BANANANOMNOM,30:01.45,9fbc4189db90aaa44e11861d5675e174cf0d18edcf18df39
8,BananaJC,30:01.45,9fbc4189db90f8f418168d435b71e7749a5518e89c178a3a
9,Y.,31:24.95,9fbb44898d90aff64e1789425c7aee7f9d511dbf9d458d30
9,giddy4,31:24.95,9fbc4482d891f9a24d13da4d5a76e324cb014bedcc438b39
9,infopeek,31:24.95,9ce94289d99efaac11178b1a5821e77ecb5015bf9e168a31
10,Ben251,31:50.066,9fba128ede92fbad1d10dc4a0972b023cc5615ba9c44de3b
10,Ben251,31:50.066,9cb81e89ddc3acf61816dc4b0b71e721cf051fed9c428e3b
11,Tacotown314,34:43.383,9ce911dd8a95acac18138a1d5d73e77fcc551eef96128a39
12,not unhomie,36:01.383,9fbb44d98c91fba61e45891d5b74e173c9021abb9614db3d
12,unhomie,36:01.383,9fbe14838cc3abad1944de1f5e72e17fca074bb59f138d3b
13,Juice,37:49.183,9fba1389899fafa51e118f4b0972e422cf044bba9a128e30
13,Kill,37:49.183,9cb8158ed693acf01a43d94f5b74b576cc0d4fe9cb188c6a
13,Astronic,37:49.183,9cb9118dde96fff61b46884b5f77e525cc024ebf9a198d3d
14,645167251,39:20.884,9cea1fdfdb9fffa54c42da490d70e374c5034bb4cb458e6b
14,NINJAKIWI,39:20.884,9ceb14d8d99faff01a118a4e5677e725c95719e997108a6e
15,LittleHedgehog,41:15.633,9fbb10888c97faa44d13861f597be77e98561fefcd15d03a
15,bananaking9001,41:15.633,9fbe468cda90aaf74c4a8d1a5725e024c8051eb99b18df3d
15,UpstartMan9241,41:15.633,9cee448b8b92aff41f458a185977b425cf0318b597428b6e
16,davidsaccount,42:31.133,9fbc1f8d8b90f0f74a43dd420975e322ce524ce89842d13c
16,LiteDrizzlin,42:31.133,9fbf128edfc0abf010178f1e0d21e42198561bed9d10dc6b
