Placement,Name,Score,id
1,ABIGC,33,25:05.3,9fbb148bdac4f8f11b46de495626e324cb551fbecc15db3d
1,A Casual,33,25:05.3,9ceb4383de90fef71c148c4c5d26e77fcc514ebc9a118d3a
2,Iceland,36,28:59.8,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
2,XMF,36,28:59.8,9fbb14ddd8c5ada4114486185622e676cc0149ba9c45d16e
3,Gura,38,24:31.9,9fbd458d8bc5a8a64946de4f5f27b7769a501aedc8418d3e
4,Feedmepi314,39,19:56.3,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
4,Pat,39,19:56.3,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
5,ButterCup,42,25:43.8,9ce9428fd892fbac4e14874a0c20e77ec4071fb496418e3b
6,zuimeng,43,19:25.6,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
6,Francis,43,19:25.6,9fbe43828cc2afa41c108b190c7be27ec5551ce99810df3f
7,Makka Pakka,45,23:38.1,9fbb438f89c7f0a64d138d4a5a22ee729f074bbb9a12896b
8,Lemon,45,26:20.9,9fbd14ddd7c5f8a24e4add4a5d75b376c5011eb89c10d838
9,chickvirus,48,20:51.7,9fbb42ded69effa610108a435871e076c8031cba9d14db69
9,Milish,48,20:51.7,9fbd1f8f8a95fcac1c448b420920b771cb521eb4c843df38
10,Irrlicht,49,15:43.9,9ce9418e8dc2adf118138d4a5b20e77f9f064cbe9619d938
11,EliteMaster2724,49,19:57.8,9fbb45ded992adf110408a4b5b26e473cd0648b99d11d16c
11,SpiderDude,49,19:57.8,9ce944828991acf11a13861f0e77e0779d004fb89a11dc3c
12,An_Orange54,49,23:29.3,9fbe4688dec4f1a54940874b5c25e575cc021bb896178a3b
12,aardcat,49,23:29.3,9cec4683d995aff01041da195825ee21ca034cbf99118b3d
13,sonjingohan,51,21:47.6,9fbb41ded9c2fcf64944dc4d5677e52498501ab5cd12de31
13,Sparky,51,21:47.6,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
14,waiter386,52,23:34.7,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
15,Jack-hod,53,18:01.6,9fbc4689de90f0a2104bda4c0977e425cd0215bd9d12d16a
16,Saber,55,20:52.4,9fbb428fd896aaa01910dc1d0c22e422c5041bbf9c45dd3c
16,Hiraeth,55,20:52.4,9fbb428fd9c0fff010178f4a0d27e57099574eed9a19896e
17,MicroBlueium,56,21:10.5,9fbb468ed791a8f11f418b435a72e571c80714e89c18d93f
