Placement,Name,Score,id
1,OrangeRhino12,20,4:15.7,9fba1fd9de93ada71010864d5c70b57e9d0119b99d428d6c
2,Superjombombo,74,11:42.6,9cec428cdc9eabf71c13871a0972e47ec8501bee9b42d96c
3,animal,75,15:06.9,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
4,EndAnimalAbuse,76,18:43.1,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
5,Feedmepi314,93,12:48.7,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
6,FiatAccompli,94,11:11,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
7,FeedMePi314,94,11:11.1,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
8,jandalf,95,10:46.9,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
9,animal,95,13:04.6,9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39
10,Feedmealt,96,11:14.1,9fba108c8c95f9f34a45de4f5e7bee70ca0d1eefcd158b3a
11,ethanhaddox,98,11:00,9fbd1f8fd8c3fbf11c438e4b5f77e2779d0348b5cf42df31
12,Morbius,98,11:03.6,9ce941d8d9c4f8f11a16dd435873e07f99054cb5cd19d93b
13,Player6313622,98,11:03.7,9fbd1688d6c7fca41b41de4f5f21e526c4034cb99e468a31
14,Arakasi,98,11:18.9,9fbb438f8996abf71040871f0d7be474c8044cea9b44de3c
15,Huse,98,11:24,9fbd42de899facad4c46dd4d0e76e675c40215ef96108e69
16,giuliovhr,98,12:20,9cec4189da97f1a24a168d1e5b25e224c9521ce89e41da3d
17,Mr8k,99,10:25.4,9fbe128fda9ffba41e1389190b70e6749a511cb89a178d3e
18,WHITU WHISKEY,99,11:46.7,9fbe418f89c5f8f14916db480d73b276cf021ee89f42df6d
19,Retro,100,10:09.5,9fbb148edf97f8a1114bd91f5e76b374c9564cb9ca458d3c
20,Caesar,100,11:13.4,9fbd13de8dc2faa61c478b1a0d27e223ce501def9612d93c
21,failure___,106,10:50.8,9fbb14d8da9fa8f04a4a86490a71e7219a051fb898118e39
22,rtthrd,110,9:58.6,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
23,HYF,110,10:31.8,9fbb438dde97f8f61e45dd195770b3709d044cb49a118a31
24,A DISPLAYNAME,111,9:45.3,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
25,plh,111,10:02.6,9fbf14df8bc0f9a31f42da1a5a7ae771c8554bbe9a18893d
26,Yukscu,111,10:30.1,9fbb418ad6c2acf64947db4b5920e073cd064bee9a178b30
27,ikun,111,11:28.2,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
28,594775131,112,10:09.1,9ce94283da95fca51045dc430922e77ec9571cb59c118d3f
29,Player,112,10:42.1,9fbb428b8b91afac4d47da430c75b575c40d49b89845df6a
30,HappyJTC,112,10:54.5,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
31,Enzo,112,11:01.9,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
32,MARLBORO,112,11:14.3,9cec138ade91aff71945864b5a77b370c80c1cb49a41db3a
33,Gonztuzgvo,112,11:23.8,9ced118e8c9ffbf019108f1e5d73b724cf0748b8cd14d03f
34,guojia123,113,10:11.2,9fbc1283d690ada11142d9185e22e573ca0015b596148969
35,geoplex_chim,113,10:42.4,9fbc45dadcc5aca24b46db480b22b3249a501ce99c18d169
36,bzheng2,115,10:00.8,9fba168989c7f9f11f468e1e5e70b2219e0518be9a15de31
37,xiaomao783,115,10:09.3,9fbb148dda91abad49178c1a5f7ae523ce561de99d44dc3e
38,ZZ LOVE CY,116,9:58.6,9cec4688d695adf410108d480925b223cd071eb8c8458e6a
39,TZZLSY,117,9:49.1,9fbd438b8cc5faf410458718097ae575c40515b99b448b6c
40,Douga,117,9:53.2,9fbf43df8d90fbf44a4088190921e076c8561eefcb19d03c
41,Monkey Star,117,9:57.6,9fba17dd8ec7afa24b10da4d5c7be123c55615bccd188b38
42,Loconch,117,9:59,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
43,damage4396,117,10:04.5,9fbc118b8bc3ffa71c4b88180b25e426995748bccf188c3a
44,800 miles,117,10:06,9fbb448cd8c5afac4d108f480d75e575c40c48b8cb17df3b
45,177280485,117,10:11.6,9fbb4388d6c3f8f41a4a8a195772e4759f514bb498418c3e
46,Fortnite,117,10:15.2,9fbc17d9de96f8f61e13874b5d25b5739f0c49bd9f128d3a
47,Player,117,10:18.9,9fbc46da8cc0f1a31e16db4c5b22e577cd051fb5cf14d938
48,QiangGe98787,117,10:19.1,9fbc45898ac7faa2491787185877b726ca564bbf9f19dd69
49,ODB,117,10:20.8,9fbb42df8dc4aba74a4a8f4d5970ef779d021eedca15df30
50,EECKLLP,117,10:23.1,9fbc1ed9dac4fba24910de4e0c26e2239e051cef9e428e6a
51,Ricardo,117,10:27.2,9fbb11d8dc94ada41d408f435a77b274c4061cbdc813d96c
52,liujunwei,117,10:38.2,9fbb4183da93fea449168c4a5e70e721cf0415ea9f13db30
53,wzymy,117,10:39.6,9fbc1edf8c94abf71c42da1a5c20b7719e074cb5c819896a
54,leslee2020,117,10:43.1,9fbb43da89c7aca319458e195c25b472c55019b9cd43db3e
55,DOOMCAT,118,10:11.8,9fbc41838e91a8f64d10874c5c72b773cd0315ba9d418d3e
