Placement,Name,Score,id
19,Geistiiiiii,48:46.8,9fbb4289d8c0f1a219458f495675e72199571fb8cd13d96b
19,KarXeo,48:46.8,9fbb4689d7c3f8f01017874a0c25e37f9e0c48bdcc178b6e
19,TealZebra3242,48:46.8,9fbb1eddd99ffbf41017d94f5b7ab372cd001fb9cd148e6b
20,BloonHero32843,58:51.217,9fbe1283db92a8ac194a8c1a5872e57fce561ab59911d83f
20,Crystal1501,58:51.217,9ceb128c8b95f8f34a148c185722e773c40c1ae89c41de3d
20,Tireloup,58:51.217,9cec4189dbc4aaf34a168d1e5b25e224c9521ce89e148d6a
20,Julian,58:51.217,9cee178fdcc3fba24c13dc4b0e71b725c8574fbbcf42dd3f
21,SleepyToucan302,59:36.067,9ceb13df8dc4fca31a46864c5926e7259a5648e9c845df3b
22,TraiN,60:58.667,9fbb168ad793aaf64a1187435b21b426c5564ee999428e3d
22,Lin,60:58.667,9cea46d8dc95ffa44b47dd420b75e672ca511ee89811de31
23,Jolt01,61:12.45,9fba1383dfc4aaf319138d1e5a76b722ca0c48bf9f128a30
23,Juridicalant,61:12.45,9fbb168b8c9ffaf61b13884f0a76b323c9504bb49a19df30
23,Panda,61:12.45,9fbe10dfd791aaf149138f185d25e576ca0d1bea9c12de3e
23,tzkrk,61:12.45,9fbe11d98c93f1a01d10da1f0e7ae576c40719e9cf14d031
24,sonjingohan,65:43.75,9fbb41ded9c2fcf64944dc4d5677e52498501ab5cd12de31
24,MaNyyaK,65:43.75,9fbd46dedd94f8a21e478f1d0b7ae1739d031eb899108d3f
24,Tensai,65:43.75,9cea15de8bc4faa11013881e5722e776cf5514bc9a178b6b
24,Courraffe YT,65:43.75,9fbd178ad8c3a8f11a138d4b0d76b721cc001ebb96178b3f
25,Mystik7397,76:40.784,9fbb438bdcc0a8a04d45d9485e71b7239a0118bf9a42d831
25,kev_in,76:40.784,9fbb46d8dd9fa8f04e4286485872e472cf024eb4cb42dd6c
25,Pathetic,76:40.784,9fbb138b8c97fef61d11da4a5e73b5719e0549e9cb42d838
25,Xabu,76:40.784,9fbd4688d892fbad1e45dd1d5e26e222cf0048bb9b10da31
