Placement,Name,Score,id
1,Player6210247,1:29.433,9fba17dedd92f1a41b478b4d5874e722ca561ce9ca148e3a
2,Tacolife,1:30.45,9cb91289d797fef31d46da485826e377cd0049bf9c44da69
3,YtseJam,1:33.433,9ce941d9ddc2afa3494a8f495d70e77f98071ebacc118b6a
4,Gone,1:35.433,9fbe1fddddc4fef64d41861f5873e377c9524eb99614d86c
5,FeedMePi314,1:35.6,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
6,animal,1:37.233,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
7,Patthebigmonke,1:38.417,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
8,YT:ANDRE8657,1:39.333,9fbc438bdfc2aca21b148a4a5977e270cd501abb9c15dc6b
9,Domingus Boomr,1:39.517,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
10,AroundAverage,1:41.083,9cba44df8cc4f9ac18448a420b72b475cc0c1db8ca19896d
11,ikun,1:42.167,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
12,Bocchi,1:42.95,9fbe418e8d92f8a24945894c0b77b57ec90115bfcf12d03c
13,Shhdaddysworkn,1:44.4,9fbe46de8e93fda31c16da4b0a25e171c4514bb8cc15df39
14,Axyom,1:44.717,9ceb158a89c5f1a318478f1e5976e126cd0015bd9f41de39
15,Hannes,1:46.1,9cb614ddd695fcf44a45894f0d74b525cc551fbdcf158b3b
16,EpilepticToast,1:48.7,9cea16dadf94abad194b8b4b0a70e770995215ed9e14896a
17,A'nan,1:48.9,9fbc128cda95a8f61b43894d5a21e0269a0c4ebfcf448b3c
18,SniperCup,1:49.167,9fbd1588db9ff8f64e4b891f5920e0269e5714eecf11dd6a
19,SomeWabalan,1:49.367,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
20,Dakota Jackson,1:49.433,9ced428adcc2fdac4b14db4c0b74e275cc554fbeca19df30
21,MasterBub,1:49.9,9ce94283dfc3fead19468e4b0a70e77ecc571eef9b19d03f
22,Monster,1:50.383,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
23,Jerry,1:50.533,9cb841d98a96aca41f10d94b0a76b421ce5614b49611d83f
24,ZeroLancer,1:51.05,9fbe46ddd8c7afa41c47d94e5a76e074ce5615edcf17d038
25,Punji :),1:51.1,9ce9418ad79ff1a2494389430c76e77f98501cbe98158a3c
26,RiceandDice,1:51.983,9cb81682d89faaf64a1186195f75b574cc0d19bb9a458c6e
27,Isa Baguette,1:52.65,9fbc1ed9d694ffa54a10894c0a77e421ce5015ed9c42d86d
28,Cici,1:52.75,9fbc1edf8c96a8a74d138d4f5a74e670c8571fbdcb16d06c
29,VeDAN,1:53.017,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
30,DogFace,1:53.466,9cea14898cc0aff41946dd1d5c70e022ca551cb49942d83e
31,Darth Plagueis,1:53.5,9cb746da8d92aaf31b45de435a7bb072cc0d1feecb148e6b
32,Superjombombo,1:54.116,9cec428cdc9eabf71c13871a0972e47ec8501bee9b42d96c
33,Cinta_ku,1:54.167,9fbf178e8b96a8f718178b4b5c20e773cf5014bb9e198a3f
34,ImmaSnarl,1:54.383,9cee178adf95f8f34a41864e0927b424cc0549b5cb188a39
35,Hopper,1:54.85,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
36,Westvirginia,1:55.05,9fbf1ed98a9efca71e408c185a25e27199524ee99646de3c
37,Yuzusoft,1:55.383,9cea46da8ac0fff31e47de4a5677e0259d011ebf9845d93f
38,Louiskungfui,1:56.534,9fbc1fd9d69efcad1f41884a5620b375c55015bb9f178d31
39,Spani:3,1:56.567,9cea458c8bc2abac1044da4c5d7be77fc50615b49d41d83d
40,IndoorWallaby8,1:56.7,9fbf46888dc7aba11c108f4c597be423ce051bbacc18da3c
41,ETL,1:57.167,9fbb1ededdc2f9a71f418d495826e2719f054bbc9f18df69
42,royalor,1:57.966,9fbb44d98cc2faa64c17874e0b20e7769f0414e899438e31
43,WinterFox7,1:59.117,9cb642d9d69ef9f01e4287490b71b070cc554eef9f16df3b
44,3062283445,1:59.35,9fbb148adac7fba04d13da4e0925b774cb064ebd9744d03a
45,Loconch,1:59.383,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
46,GIGACHAD,1:59.834,9fbe14838c92fca41b4a884f5727e576cb041abacd45d13f
47,K4S6M,2:00.15,9ceb1e8ed994f8a41b41d91f5e71e423c95649b49c13893d
48,doudizhu,2:00.334,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
49,Salmonella,2:00.733,9cee1f8ddcc7f9a21f47864f5722ee22cc5714ea9d17d93a
50,yjdstcyjdstc,2:01.016,9fbe138f8997fbf64d41dd185771e474cf5515ef97438e38
51,Chef Royardee,2:01.017,9ce94188d6c3fef44c11de1f5b76e77f9f521eef9843da31
52,NKLtd Jennifer,2:01.75,9fbb4183dbc5abf34e168c4b0a25e423c80715b99b108a3c
53,Marshader,2:02.167,9fbc12d989c2abad1a45de435a72b47ec8551db9c816de30
54,Pizdokleszcz,2:02.434,9fbf168ed790fdf7494b894e0e73e771c4574fb89c19dd3b
55,rtthrd,2:03.383,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
56,Muteki Gamer,2:03.383,9fbb45ded69ea8f44917d9195e71e124cb0349be9745d06d
57,DonnieSharko,2:04.4,9ced158a8b93acf64b168f485721e071c8044cb89612d838
58,Milish,2:04.767,9fbd1f8f8a95fcac1c448b420920b771cb521eb4c843df38
59,Super AI,2:05.067,9fbb1fda899eacf71b10d91d5c25e32398524ce89b45dd69
60,King456,2:05.65,9cea13d8de93fea41c44864c0c21e37499061ce9c8148d6b
61,YT:RCCH,2:05.9,9cb71f82dec0f9f11e168b4b5d26e472cc5618b59f108e6a
62,dsero,2:06.684,9fbe158f8a9ff0f71b13da485a27e47fc4571ebb9b15dd30
63,Ayeccs,2:07.067,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
64,Tilexway,2:07.1,9fbc17828e93aca44a418a4c0b74e022c90214bc9c14df69
65,Kyle (Niwatori),2:07.433,9fbf438ed694fca44e41d94c5625e175ce501cbd9917da3b
66,LLL,2:07.6,9fbf1f8a8cc5fef61c448a4c0b25e321c80314e99844d83e
67,Kuta,2:07.816,9fbd458e8cc2afa61e168c1a5627e072c80149ba99188e30
68,Jinyinqiu,2:08.017,9fbd4582de97faa71a168f425676e67f985119ee9943de3a
69,viennariver,2:08.217,9cec17dfd8c4f8ad4d138a4d5c21e023ce5119e89719da3d
70,ISAB,2:08.45,9fba17de899ef9f34d1388435a72b424cd0d4ce99d15896b
71,Thomkraft,2:08.75,9cb7468bd995abf31913874c0a71b321cc0d14ba9f428d6e
72,GreatMonkey4742,2:09.017,9fbd44dad9c7f8a11a108e4b0d27e422cb0719baca14da69
73,Tikkkzz,2:09.284,9fbc458e8a93faac1017da4e0e22b47ecb0115bf9a108e3a
74,Dihui,2:09.95,9ceb418e8991f1a21840de1a5b22e0249e5719b997198d3c
75,kuososo,2:09.984,9fbf17d98c96a8a44a44894d5875e771ce0d1ab59e46dc69
76,rollertoaster3,2:10.683,9fbb438bdac0ada44e138b1d5a73e671c40014ea9813df6b
77,ANormalPerson,2:11.3,9fbb1ede8c97a8ac114a8c4b5e27b226c90514e99d148e69
78,luo_bo_tao,2:12.467,9fbb43838994f1f01c4a88420a22b0769a511fe8cf108d31
79,2792049498,2:12.633,9fbb44ddd696f0f61b46dd4d5b7ae17498051cb89c17d138
80,pllan,2:13.533,9fbe13de8e91fea51116dd420e7ae67fce0114bccb17dc69
81,ReWolverine,2:13.817,9fbd17dada94afa31a418a490e27e274ce0418ba9a17d169
82,Baconman,2:13.833,9fbb1eded693afa21f418d495826e2719f054bbd9c15d96b
83,Dracula,2:14.767,9ced1f8b8b93f8a31c45dd4f0e73b771cf501fbb9a128d6a
84,KingKongoMongo,2:15.4,9fbc15828995f8a349418b4f5821e673c5054ee99a168d31
85,Mrqfish,2:15.517,9fbe44dedfc7faad1a478c485a71e172cf001fbac844d939
86,A DISPLAYNAME,2:15.55,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
87,CringeLord,2:15.667,9cee428d8a94f0f610418f435871ef73cc514be9cf198b38
88,Blax 356,2:16.483,9fbb148adcc5a8a71d47861e0d7ab22498041db9cb43df3a
89,Jonydubs,2:16.983,9fbc468f8d9ef8a149138b1f5d21b7729e0149e89b188c3f
90,Matvik,2:17.017,9fbd1fdf8a96faf01d16d94c567be2269f0c4eed98428b3c
91,Player2388202,2:17.633,9fbd1f8bd9c0aca11b46d94d5a77b477cd5719bbcf16db6a
92,T.Tv_Firefly,2:18.166,9fbe1e8a8b94fef71b1186485827e57698011de8cc448d38
