Placement,Name,Score,id
1,Tacolife,2:09.983,9cb91289d797fef31d46da485826e377cd0049bf9c44da69
2,Floxeey,2:56.533,9fbb43888e9ffdf31040871f0d7be474c8044cee9911db3a
3,WhiteNight,3:20.083,9cee45dfd6c0fef44a448f190e21b324c9041be89f418b3d
4,donkeymule2,3:30.783,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
5,Gone,3:34.617,9fbe1fddddc4fef64d41861f5873e377c9524eb99614d86c
6,AroundAverage,3:36.767,9cba44df8cc4f9ac18448a420b72b475cc0c1db8ca19896d
7,Wingmonkey OP,3:57.6,9fbd43d8dfc2faa44d138f4c0c70e726cd551fb5cd148a6c
8,ikun,4:03.684,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
9,Axyom,4:10.083,9ceb158a89c5f1a318478f1e5976e126cd0015bd9f41de39
10,ZeroLancer,4:16,9fbe46ddd8c7afa41c47d94e5a76e074ce5615edcf17d038
11,SupremeAvocado,4:22.716,9cb812d8dd94ffa31f40d9430d22b726cc0d19b497198b30
12,SeeRukio,4:26.967,9fbd14ded696aba54c478a1e0b72e223980115bc99148d31
13,3062283445,4:47.234,9fbb148adac7fba04d13da4e0925b774cb064ebd9744d03a
14,Evan,4:47.667,9cea128bd795aff019168d4a0c20e374980048b5ca43d06a
15,Cici,4:51.817,9fbc1edf8c96a8a74d138d4f5a74e670c8571fbdcb16d06c
16,Bocchi,4:55.717,9fbe418e8d92f8a24945894c0b77b57ec90115bfcf12d03c
17,SomeWabalan,4:56.233,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
18,2649935474,5:05.633,9fbe44d8dc91f9a510408f180d20e27f9a074befca13d93d
19,Monster,5:06.066,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
20,Muteki Gamer,5:09.167,9fbb45ded69ea8f44917d9195e71e124cb0349be9745d06d
21,Hopper,5:13.7,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
22,A'nan,5:15.183,9fbc128cda95a8f61b43894d5a21e0269a0c4ebfcf448b3c
23,ETL,5:17.017,9fbb1ededdc2f9a71f418d495826e2719f054bbc9f18df69
24,pllan,5:18.533,9fbe13de8e91fea51116dd420e7ae67fce0114bccb17dc69
25,rtthrd,5:20.266,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
26,IndoorWallaby8,5:21.784,9fbf46888dc7aba11c108f4c597be423ce051bbacc18da3c
27,Westvirginia,5:23.967,9fbf1ed98a9efca71e408c185a25e27199524ee99646de3c
28,VioletHero1760,5:27.25,9fbc1e8c8d94fdf31046dc185e26b526c4574cbb9713dc3d
29,royalor,5:28.65,9fbb44d98cc2faa64c17874e0b20e7769f0414e899438e31
30,Cinta_ku,5:31.417,9fbf178e8b96a8f718178b4b5c20e773cf5014bb9e198a3f
31,waiter386,5:34.317,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
32,SniperCup,5:36.367,9fbd1588db9ff8f64e4b891f5920e0269e5714eecf11dd6a
33,doudizhu,5:36.6,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
34,Super AI,5:37.45,9fbb1fda899eacf71b10d91d5c25e32398524ce89b45dd69
35,Kerone,5:38.05,9cea168adb95aba14b458b420b25e77fce551dbbcf158a31
36,Raya,5:40.334,9fbd1fd9ddc5afa41a418d4b0974e07398074bed9a44de3e
37,HELP ME,5:42.084,9fbb44ddd797f9f31d4487195626b3779a054bb59e18dd38
38,etihw,5:46.817,9fbc1e8ed79ffca11f41dc480c71b4769a041fbec8118e3d
39,Loconch,5:46.883,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
40,ISAB,5:47.95,9fba17de899ef9f34d1388435a72b424cd0d4ce99d15896b
41,Louiskungfui,5:50.366,9fbc1fd9d69efcad1f41884a5620b375c55015bb9f178d31
42,Lisir,5:52.083,9fbc468ad697aaa11e168a4f0a26b077990d4fee9f13dd3d
43,GIGACHAD,5:52.333,9fbe14838c92fca41b4a884f5727e576cb041abacd45d13f
44,DonnieSharko,5:53.066,9ced158a8b93acf64b168f485721e071c8044cb89612d838
45,Mawo,5:54.634,9cb642d9d7c4afa11a14d9490e71e471cb061abe9f43da3c
46,WinterFox7,5:54.917,9cb642d9d69ef9f01e4287490b71b070cc554eef9f16df3b
47,the3one5,5:56.8,9fbc46898cc4fdf61e168a4f0a26b077990d4fe8c810d13c
48,EpilepticToast,5:59.833,9cea16dadf94abad194b8b4b0a70e770995215ed9e14896a
49,Vert,6:01.916,9fbf13d98dc0fba74b40d94a5a74e4749d021fbe9a42da6a
50,YT:RCCH,6:03.95,9cb71f82dec0f9f11e168b4b5d26e472cc5618b59f108e6a
51,Ayeccs,6:11.1,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
52,Milish,6:12.25,9fbd1f8f8a95fcac1c448b420920b771cb521eb4c843df38
53,K4S6M,6:12.417,9ceb1e8ed994f8a41b41d91f5e71e423c95649b49c13893d
54,Jerry,6:14.116,9cb841d98a96aca41f10d94b0a76b421ce5614b49611d83f
55,LEEEROOOOOOOY,6:17.45,9fbc468bdcc2f8ac4d43de485926ee769f5615bb9e448c39
56,Tikkkzz,6:20.9,9fbc458e8a93faac1017da4e0e22b47ecb0115bf9a108e3a
57,choccy onion,6:25.134,9fbd148f8e97acf64916da495f21ef74c5514eef9d458b3d
58,rollertoaster3,6:25.684,9fbb438bdac0ada44e138b1d5a73e671c40014ea9813df6b
59,Dakota Jackson,6:26.117,9ced428adcc2fdac4b14db4c0b74e275cc554fbeca19df30
