Placement,Name,Score,id
1,ThanhDatVN,570145,63:26.4,9cb917da8e9effac4a11de1e0c20ee75cf5515b49a418d69
2,FeedMePi314,596660,82:30.9,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
3,fgbookkm,597190,48:59.7,9fbc428d8c9eadf31c45de195f72b025980c14ea9746de6c
4,animal,613295,57:24.8,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
5,FeedMePi314,697400,51:33.2,9ceb4682d99ff1a14c43de4a597ae77fc9071ae89b12dc38
6,btd 6 n0o0ob,714015,59:54.4,9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39
7,Benji,734905,50:53,9fbd1589d790f9f71111d94c5d75e623cc504cbccc45db3b
8,FiatAccompli,737810,58:05.1,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
9,WeAreToast,743010,67:15.3,9cb8138e8bc3fef61146884e5f22b424cc0d4eb89f13d13d
10,VeDAN,743570,67:13.7,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
11,Fif Gen,747355,62:01.6,9fbd4589de91aca51a1387195b26ee24cb0c4bbd9814da6b
12,Spoony,754860,60:28.4,9cb71f838ec2fef61f4688185620e570cf074cedc817dd69
13,Luna,755025,67:04.8,9fbe428adf95f1a51d438a4c0921e176cd011ab59646d83c
14,Hopper,759065,55:01.5,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
15,neamprijatelje,759335,65:34.4,9fbc438bdfc2aca21b148a4a5977e270cd501abb9c15dc6b
16,HappyJTC,760010,66:29.3,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
17,Testarossa,763665,64:33.9,9cee41ddd693f9f34c16881a5f71ee77cd001ceecc12d83b
18,Maistas,764420,61:37.7,9ceb43df8e94faf74e438f185f72e426cd561deacd45de31
19,rtthrd,764640,63:12.4,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
20,ttaM707,764810,66:47.4,9cba15df8c9efead1040db1a5c72b27fcc0c18ed9919d839
21,MrPlasma,765265,64:20.6,9ce9108cd7c2fba51c1188195d77e026cb0118b9c816d16a
22,Hasei,765965,64:54.1,9fbb44d8d6c7fef64c17874e0b20e7769f0414eacf43d96c
23,WestSecond,766075,58:42,9fbc46da8dc2fef11d1388195d76b573c90649e89c18d938
24,Uniquepotatoes,766705,62:29.1,9ced13838ac3fff71d11dd4b0b20e325cd0148e89f178b6a
25,NeT_Bionic,766795,65:21.2,9fbe118b8d93f8f14916dd4c5b71e7759d551abf9d458a39
26,SebEbBeb,767615,60:17,9fbb438fddc5f9a71040871f0d7be474c8044cefcb11df38
27,Huse,767820,60:08.7,9fbd42de899facad4c46dd4d0e76e675c40215ef96108e69
28,A DISPLAYNAME,767875,60:10.5,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
29,helixdot,767940,62:47,9fbd12dfdfc4fbac4b42dc1a567ae774c9004bea9d118d3e
30,- Cyclop3s 49 -,768010,70:08,9cec1edfd99efda74e178b4f5a70b321ca0348e99b14d169
31,chickenshark,768040,62:20.2,9fbe17dfd8c0f8a14d4a8d1e5974e621ca551dbb9843d130
32,fenixo,768130,64:49.6,9ceb418bdec0f9f418438c195c25e672ce074cbc9a138b39
33,AOPSUser,768335,60:20.8,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
34,Blooner420,768650,68:30.2,9cb844d8dd97aaf011478f420973e173cc504cbc9d14db3f
35,SleepyToucan302,768720,60:07.1,9ceb13df8dc4fca31a46864c5926e7259a5648e9c845df3b
36,Loxidous,768815,67:12.8,9ced43d9dcc2f8f6194bdc1f0925b521cd004cbbc815d93e
37,Andrew,768875,62:12.1,9cba4189df92acf64b178b1d587ae075ce571dba9c41db39
38,eve0x1,768915,61:38.2,9fbb418cdd92fea11b46dd420a7ae37fcd041fba9a468b6b
39,Isa Baguette,768920,61:28.4,9fbc1ed9d694ffa54a10894c0a77e421ce5015ed9c42d86d
40,FOX_FEAL,768925,63:12.7,9cea45dadc92f0a44c178b1d5e76e47fce0215ed9811df39
41,Punji :),768965,60:52.5,9ce9418ad79ff1a2494389430c76e77f98501cbe98158a3c
42,DawnK7,769265,62:00,9fbb438bda92fea74b45874c0a72e676990019b496148e3c
43,Tomtom,769510,63:24.5,9cb6428b8c9ef0a31b14de4e5e21b57ecd0c49b5cd168b30
44,Markuzzek,769650,66:14.8,9fbb468ed996fbf64b478f1f0d75e521cd504bb599178e3d
45,Robbysm15,769920,61:04.2,9cba428b8992f8f31e138b4f5c72e075cc034eed9611de38
46,StAr_CoLlApSe,770040,62:52.5,9ced12dadbc3fbf44e168f435727b422cf0749ed9713dc69
47,SirMeese,770070,59:47.9,9cb910ded69fabf619118f4f0d77b57ecc0d4fbecb438e3b
48,soth,770180,66:16,9fbd13de8dc2faa61c478b1a0d27e223ce501def9612d93c
