Placement,Name,Score,id
1,Pat,10:39.133,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
2,zarrot,10:46.717,9cec118d8b96f1a31f118b4a5a76e526ca031eb89e42df38
3,WOR ZOII3 LAK,10:47.234,9fbc428fdf94f1a74e43dc4e5973e07fc90748b8cb148a6a
4,Feedmepi314,12:13.75,9fbf42dddcc7fcad4c11d94a0e7be022cd5214bd9b19dd38
5,FeedMePi314,12:52.017,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
6,Superjombombo,14:13.167,9cec428cdc9eabf71c13871a0972e47ec8501bee9b42d96c
7,ikun,14:34.7,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
8,Shigure Kira,14:40.767,9fbd14ded696aba54c478a1e0b72e223980115bc99148d31
9,animal,15:00.717,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
10,Loconch,15:06.233,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
11,HappyJTC,15:12.5,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
12,lyt2228,15:31.883,9fbb4388df91f1f64916dc4e5670e074ce0119bb9d448d3c
13,Monster,15:34.434,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
14,Superbrad,15:43.317,9ce9148ed79ff1ac1e1687425d22e77fc8034cea9c11df3c
15,AOPSUser,16:06.483,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
16,etihw,16:21.517,9fbc1e8ed79ffca11f41dc480c71b4769a041fbec8118e3d
17,SiSCon Raven,16:59.767,9fbb428f8d92f0f119138f4d5773e07798001cbd9b16d96b
18,SomeWabalan,17:03.75,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
19,High Wizard jp,17:04.683,9cbb1f8a8c9fadf118178e195d71b47fcc571dee9b45d838
20,Crative Mode,17:17.8,9ced1e88d89eaff01143dc495771b77fcd574ebdc8138a3e
21,lurrch,17:25.933,9fbc448b8e91f8a41a4686495725b270c85714bacd42d169
22,Ayeccs,17:36.033,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
23,Arakasi,17:39.016,9fbb438f8996abf71040871f0d7be474c8044cea9b44de3c
24,NKs mother die,17:40.483,9fbd1588db9ff8f64e4b891f5920e0269e5714eecf11dd6a
25,Just a noob,18:00.433,9ced1283d892faa24b47db180c71e270cb0115bb9713d030
26,doudizhu,18:06.467,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
27,Watermalone,18:15.7,9ceb418ed69efca018118c1e5875e025995649be9d46db69
28,ocjoy1818,18:26.167,9fba1389db9ffba21a108f4b5722b0709a001abe9e11de69
29,HanDelong,18:37.567,9ced138eda91acf41e14de4f0c75e670cf021fbd9b42d93f
30,PowerDino3773,18:41.883,9fbb1e8dd692f0a61f10864d0d76e470cb014cbd9a468a3e
31,mayumi gaming,18:47.333,9fbe43deda94f1a21a108b185e71e47f98031ebdcb148d6c
