Placement,Name,Score,id
1,Jandalf,8:10.867,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
1,SirCr0wley :),8:10.867,9cea43d88996fea44d47da1d5f20e07f9d034eb99813df6c
1,DonnieSharko,8:10.867,9ced158a8b93acf64b168f485721e071c8044cb89612d838
2,iShadow,9:31.85,9ce912838a93fbf44911db4e0e72e77fc50715ba96168e30
2,--Thefool--,9:31.85,9ced168a8990f1a61a4486435f72e024cf0719efca188b69
3,XSHshooter,10:02.117,9fbb418fd991fcf61c458b4e567ab576cf034eb49e13de31
3,DunGeonMaster,10:02.117,9fbb438bda97a8ac4d45d9485e71b7239a0118bf9612d138
3,3149729122,10:02.117,9fbb168fdc93fca218138a4c5b74b073c9061aea9617dd3e
4,WYX731,10:09.3,9fbc43d9ddc5aca511428f480d25e2709a5214b49614da3d
4,linjiangzhixian,10:09.3,9fbc46ddd6c2fda74b16dd4c0b72b376ca0c1aedc814df6a
4,lonely,10:09.3,9fbe468bdb95a8ad494a8a48597ae576cb5715bf9c11d869
4,WYF731,10:09.3,9fbf128ed791f1f14b45dc4d5b70e1269e0518be9917d86d
5,$,10:29.283,9cea17ded790f1f011138b4a5a27e77fce031ee99e418c39
5,BigSwampOwner,10:29.283,9cb942ded6c0aca61b16d918587bb426cc0d1cbf96458d38
5,Sparky,10:29.283,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
5,chartreuse,10:29.283,9cea1e8bd79fa8a5494a8f185f71e721ca0714ee9d438e3c
6,TwiZzy,12:09.3,9fba11d98b97aaad1c14dd4a0c72e0269a041cb5cd45893b
6,Player,12:09.3,9fbc1ed88e9fffa41b40de1d0b71e170c90d14b596438939
6,Kakakarotcake,12:09.3,9cec14dada97fff34b4a89495921e170c8024fba9b17d038
6,Ben251,12:09.3,9cb81e89ddc3acf61816dc4b0b71e721cf051fed9c428e3b
7,Lonely,13:33.684,9fbb10ddd793fba71e42da4d5f27e226c90115be9843dc31
7,crimson,13:33.684,9fbe14d98dc5f8f41110dd495822e576c40d15b99843dc6c
8,Xie,18:11.133,9ce9418adac5afa54b108d1a5922e77eca0415b59a19d130
8,Miaoxiao7,18:11.133,9fbc1edfdb9faca24e45dc180b21e775cc5618edcf13d13e
8,Kduel,18:11.133,9fbb17dddfc5f9f61c478e485d25e575c9064fba9713893a
9,Astronaut,18:41.783,9fbb458ad896ada64b138d4c5b21e47fc5551cb89819df3d
9,SdEE SpeedRUN%,18:41.783,9fbb12deda93f1f01d4a891f5e76e5719e0348e89742df69
9,Isshiki,18:41.783,9fbe10d8d9c2aff71c1489485f76e5769a554bb89f148b3f
9,Kronos,18:41.783,9cea17ddd8c4a8a21d42881a5820e7709a551bedcf448d3e
10,EpicLion,20:45.367,9fbc168e8e91f8a51945894e5877e171ce064fbe9b128e38
10,Der_ute,20:45.367,9fbd168dda95fead18458f425b76e775cd031beacb19df3b
10,YT-FynnBTD6,20:45.367,9ce941df899efea14c16874c5627e77f9f521de99e458d3d
11,Argbf,20:59.083,9fbb138d8bc7fea41d14db4c5625b421990619bacb108a6e
11,Player89,20:59.083,9fbb16da8ac3faf34d13dc4e5f70e077c95119ef9a43dc6d
12,i_dont_sab,21:37.267,9fbc43dad7c5fea0104486185b25e2719a0419ea9913dd39
12,Player,21:37.267,9fbc1edfd7c0f0a44e41db4e5c7be0219d0019bc9811896c
12,DiegoRagazzi,21:37.267,9fbf108cdac5f0a5104a8d4e5972e322cc041ebbc818db6b
12,zScrollcamp,21:37.267,9ce94189d79ffda1184a8c1a0b75e77ecc0c19bacd43de6e
13,BANANASC,22:23.184,9fbc468ddbc5fea54a13881d5972b074ce504cef9716db3b
14,bzheng2,23:18.633,9fba168989c7f9f11f468e1e5e70b2219e0518be9a15de31
14,1246105283,23:18.633,9fbb458ad79ff8f74b138d4c5b21e47fc5551cb8cf468d6c
14,meng-huan-,23:18.633,9fbb148edf9efff41a4b8d185673b47099014eef9e14d831
14,MsrHono,23:18.633,9fbc16838c96abf04d168b4d5620b577cd0515e8ca45896e
15,Zmolbo,24:41.5,9fbc12de8d96fbf04947de4f0d73b424cb5049e89a108931
15,FabianGamen,24:41.5,9fbc128c8ac4aaf71d11dd1e5b25e3729d5249be9a16db3b
16,Notsure,27:55.617,9fbd168ad692aaf74c168f430976e425ce034ebf9d438a6c
16,cowsrule9332,27:55.617,9ce944d8dd96aff44e428e190d70e77f98504bbfcb16de6e
16,yellowchess,27:55.617,9ced108bd896fdf71c44dd1d0e77b721cf031beecb458c31
17,kev_in,28:50.917,9fbb46d8dd9fa8f04e4286485872e472cf024eb4cb42dd6c
17,Pathetic,28:50.917,9fbb138b8c97fef61d11da4a5e73b5719e0549e9cb42d838
17,Mystik7397,28:50.917,9fbb438bdcc0a8a04d45d9485e71b7239a0118bf9a42d831
17,Xabu,28:50.917,9fbd4688d892fbad1e45dd1d5e26e222cf0048bb9b10da31
18,pops,29:34.8,9fbb41838e9faba71845881a5d21e571c4044cbbc811de3a
18,c0ntext,29:34.8,9fbf10ded9c4afa210168e4f5c22e175c90449b49e18d931
19,Poplegend,30:31.533,9fba1682de96aaf31b118d425c7ab225cd571dbd9919d03a
