Placement,Name,Score,id
1,Clonne,33,37:14.3,9ce9178c8a96fea21145d91d5e74e47e9f501fb999158a30
2,NeamPrijatelje,33,39:48.9,9fbf448f8bc7fdf31e47dc4d597be423ce5518b99c17d13a
3,BTD 6 NO0O0B,33,44:12.4,9cee418f8a93fca01f468d1a5d26ef25cc064be8cb19dd6b
4,xing er,33,47:52.1,9cea118a8b90acf31c4a8649097ae77fc9074ee99743d93e
5,masmaves,33,50:34.6,9cea13d9da95fda41d47de480e73e7709a0318bb9e15dc31
6,Mackan Rules,34,27:36.9,9fbe1e888cc3a8a44b10da425722e777cf041beec8468939
7,Gielepino,34,29:29,9cea1482d694f0f01c148b1f5620e225c45114b59b438e31
8,Cyrkill,34,29:32.8,9cea41ddd797aff010108b4b5626e77ec9564fbaca428d30
9,Patthebigmonke,34,30:08.2,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
10,Morbius,34,31:13.8,9ce941d8d9c4f8f11a16dd435873e07f99054cb5cd19d93b
11,Sk8FastEatA55,34,31:33,9ce91fded7c0f1a31c11861a0d73e37fcc554ee9c8158d3f
12,mdeschu,34,31:40.2,9ced458addc7f8a14c478a195e21e17eca0115e99b418a6c
13,Kastor,34,32:06.6,9fbe168fdfc4f1a7104ade1d0a22e576ca0c18e89d148e31
14,Blue_Destroyer,34,32:06.8,9ceb1f8f8995faa1494a8c185a72e77fc9071eea9d12893c
15,konoDIOda!,34,34:17.2,9cb816d9de90ffa64d16da4d0d25b422cc0d1be89a45d06c
16,Alex,34,34:18.9,9fbc41d9d795f9f119448c4b0977e0229d0315bd9e16da31
17,SpiderDude,34,34:19.1,9ce944828991acf11a13861f0e77e0779d004fb89a11dc3c
18,HunkBoy,34,35:10.9,9cb8118fde97a8f41a1488485f7bb770cc0d1fba9815d13e
19,spejamham:D,34,36:06.4,9cec45dd8d96aca01b40db4c5d70e624cd0049becc42df3b
20,jvne :),34,36:33.3,9fbb1fdadec4fcf14a148a1f0a20ee23c5501db59a17893d
21,Bee Chanoknan,34,37:02,9ced148d8a90fca61c168e420b22b574ce564fb99942dd30
22,Darth Plagueis,34,37:11.1,9cb746da8d92aaf31b45de435a7bb072cc0d1feecb148e6b
23,Calone,34,37:21,9cb910df8e9ffda119408d4a5e27b726cf004eea9846d13d
24,failure___,34,37:25.2,9fbb14d8da9fa8f04a4a86490a71e7219a051fb898118e39
25,Zombieplays,34,40:43.2,9cb844dedf91aaa71f17de180a71e021cc504ce8c811d969
26,Carrot :),34,40:43.2,9cb742838b92a8a111438c490d7ae771cc551dee9d178d69
27,Westvirginia,34,41:08.4,9fbf1ed98a9efca71e408c185a25e27199524ee99646de3c
28,User-a5549921b4,34,41:48.6,9fbc468adc96adf410138c425926e577cf044eea9e188b3d
29,FeedMePi314,34,42:07.9,9fbd44ddde91ada31b148e425770e37e99011ebe9615dc3e
30,obama care,34,42:41.6,9fbf16dfdf9ef1a11a458b425b76e771cb061bbd9c428d3d
31,xrlylyl,34,43:07.4,9fbe1edddcc7aaac1b40d91f5f26e576c40c48be9641d03e
32,donkeymule2,34,45:41.5,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
33,Tompa,34,45:48.4,9fbf1188db96faf14c4686485974e575cc061ebe9919dc30
34,Khaos,34,46:22.7,9fbd4483da93a8ac494a86495e75ee7399001ae89e42dc69
35,Kival Evan,34,48:59.1,9fbe10d88996a8ac1943de4f5c72e575ce071bb4cc14d169
36,BHD,35,23:39.7,9fbc1f838cc2adf118458a4f0b77ee25cb0c4fe9cf14dc3d
37,Maistas,35,23:56.4,9ceb43df8e94faf74e438f185f72e426cd561deacd45de31
38,AwsomeWizard8,35,24:31.8,9ceb41df899eafa44a408f4b0b25e373cb524eb5cf188a39
39,Player,35,24:40.5,9fbe468ddac4f0a34c43881f5f22e0749d0d1ebe96468a6a
40,LostKonsti :),35,24:45.7,9cea128dd79faaa51d438a195722e621cd044cefcd438a3d
41,Chicken :),35,24:49.5,9ce9158fdec0f9ac1a17dc495a27e1749f0315be9844db3d
42,Takagi,35,25:15.7,9ce9448e8e94faa21e43894c5674e124ce054eb49c458a69
43,ILoveThisGame,35,25:28.6,9ce942ded8c0f9f41f42dc190c22e77f9a0c4eb49612d138
