Placement,Name,Score,id
1,Iceland,222510,37:10.8,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
1,XMF,222510,37:10.8,9fbb14ddd8c5ada4114486185622e676cc0149ba9c45d16e
2,zoo!,227955,26:17.3,9fbb44898e90f0f61046d94e0c21e67ec5001ee89c418d39
2,(Katabu),227955,26:17.3,9cec1eded894a8a6184a8d420925e575ca5615bacd17d83e
3,Yt: andre8657,239595,37:53.1,9fbc438bdfc2aca21b148a4a5977e270cd501abb9c15dc6b
3,VeDAN,239595,37:53.1,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
3,feedmegamma057,239595,37:53.1,9cb943d8d797fea249468e4f5b76b473cc0d1eee9c14d03e
4,player9527,262205,25:05.8,9fbb1f8e8e9efaac18178f495873e57ecc0718eecc128b6e
5,NINJAKIWI,274085,21:42,9ceb14d8d99faff01a118a4e5677e725c95719e997108a6e
6,LittleHedgehog,296695,22:47.7,9fbb10888c97faa44d13861f597be77e98561fefcd15d03a
6,bananaking9001,296695,22:47.7,9fbe468cda90aaf74c4a8d1a5725e024c8051eb99b18df3d
6,UpstartMan9241,296695,22:47.7,9cee448b8b92aff41f458a185977b425cf0318b597428b6e
7,HugoBolonese,327820,26:16,9fba138ada96aaf11e138b4f5d71e47ecf0449e9cc138d6e
7,Estil0,327820,26:16,9fba178b8cc7fef11d168e490c75b422c9014bea9a17df6e
7,Minasterek,327820,26:16,9ce944888c91ada41845dc4d5627e77ecf574cbdcb45db3a
8,Sparky,373589,19:09.3,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
8,MonkeyMan,373589,19:09.3,9fbb178d8d92f9f74d448d495c22e726ce051ce8cd18d93f
8,IxAMxREDEMPTION,373589,19:09.3,9fbf13dd8c93fff14a4a891f0a7ae074ce0415ee9a13da6e
9,not unhomie,376660,20:00.7,9fbb44d98c91fba61e45891d5b74e173c9021abb9614db3d
9,unhomie,376660,20:00.7,9fbe14838cc3abad1944de1f5e72e17fca074bb59f138d3b
10,DiegoRagazzi,413007,24:02.3,9fbf108cdac5f0a5104a8d4e5972e322cc041ebbc818db6b
10,zScrollcamp,413007,24:02.3,9ce94189d79ffda1184a8c1a0b75e77ecc0c19bacd43de6e
11,Starlight,468380,24:35.4,9fbe11828c96f8a71847871a5777e57699061ebb9e15db31
12,ALECC,484855,19:38.9,9fbb4383d9c5f0a71d168b185a74e4739d0748b4cf43d038
12,RealName,484855,19:38.9,9ceb13dfd8c5a8ad1b418f490e77e724980449eec813dc38
12,Kazzoon,484855,19:38.9,9ced158c8a91adf04e138c185877e471cd021cbe9c16da6a
13,TZZLSY,499359,27:10.4,9fbd438b8cc5faf410458718097ae575c40515b99b448b6c
13,bbbs,499359,27:10.4,9ce9428ddf91fca31142dc430e22e77f99501abacf44db6a
14,bittieboi77,499960,19:34.8,9fbd428bd9c0afa01b42dc4c0c22e375ca014ebccb46dc3f
14,Angle,499960,19:34.8,9fbe138dd6c4f0f31b458e4e5973e576cb051bbe97418d6a
14,banana lord,499960,19:34.8,9cea16838996aba04945de4e5d73e27699074fed9d46dd38
15,Y.,500005,19:25.2,9fbb44898d90aff64e1789425c7aee7f9d511dbf9d458d30
15,giddy4,500005,19:25.2,9fbc4482d891f9a24d13da4d5a76e324cb014bedcc438b39
15,infopeek,500005,19:25.2,9ce94289d99efaac11178b1a5821e77ecb5015bf9e168a31
16,Dazinnn,500950,24:01.2,9fbb44da8b90fea24a10da4e0b70ee21c85249ed9e11df3f
16,lezinnel,500950,24:01.2,9fbb108c89c5fca24b16864f5b21e075cd564fbf9f45dd39
16,PB 4ND JAM,500950,24:01.2,9fbb108d8dc7f1a51a138a1d5a74b27ec8071db49f42d06e
