Placement,Name,Score,id
1,SirCr0wley :),53,31:15,9cea43d88996fea44d47da1d5f20e07f9d034eb99813df6c
1,A Casual,53,31:15,9ceb4383de90fef71c148c4c5d26e77fcc514ebc9a118d3a
1,ISAB,53,31:15,9cba1eda8ec2aaac4945dd4d0a77b470cc0c1fe89914db38
2,Eismann,54,31:46.8,9fbb41dad792fbad1f4b884c0b74b3249a5249ef9b43de30
2,Single,54,31:46.8,9fbb438addc4f9a34e42884b5e27b026c50019e8cd43de6b
2,animal,54,31:46.8,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
3,XianShi,74,29:23.5,9fba15ddd894ada71c428b490d71b322990d1ebecc178b6a
3,Xian Shi,74,29:23.5,9fbd178d8d91a8f64a47871a097ae325c4031fb59717dc6a
4,TealZebra3242,74,36:42.3,9fbb1eddd99ffbf41017d94f5b7ab372cd001fb9cd148e6b
5,Sparky,94,29:41.6,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
5,Kronos,94,29:41.6,9cea17ddd8c4a8a21d42881a5820e7709a551bedcf448d3e
5,Monster,94,29:41.6,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
6,BANANANOMNOM,112,35:39,9fbc4189db90aaa44e11861d5675e174cf0d18edcf18df39
6,BananaJC,112,35:39,9fbc4189db90f8f418168d435b71e7749a5518e89c178a3a
6,BANANASC,112,35:39,9fbc468ddbc5fea54a13881d5972b074ce504cef9716db3b
7,not unhomie,116,26:48.5,9fbb44d98c91fba61e45891d5b74e173c9021abb9614db3d
7,unhomie,116,26:48.5,9fbe14838cc3abad1944de1f5e72e17fca074bb59f138d3b
8,bzheng2,161,27:54,9fba168989c7f9f11f468e1e5e70b2219e0518be9a15de31
8,meng-huan-,161,27:54,9fbb148edf9efff41a4b8d185673b47099014eef9e14d831
9,DunGeonMaster,214,24:08.7,9fbb438bda97a8ac4d45d9485e71b7239a0118bf9612d138
9,Zeroyyz,214,24:08.7,9fbb44dedcc2aaf41941dd4c5e7bb073cf0c4bba9745d169
10,XSHshooter,233,24:21.2,9fbb418fd991fcf61c458b4e567ab576cf034eb49e13de31
11,i_dont_sab,236,23:22.4,9fbc43dad7c5fea0104486185b25e2719a0419ea9913dd39
11,DiegoRagazzi,236,23:22.4,9fbf108cdac5f0a5104a8d4e5972e322cc041ebbc818db6b
11,zScrollcamp,236,23:22.4,9ce94189d79ffda1184a8c1a0b75e77ecc0c19bacd43de6e
12,LittleHedgehog,253,31:07.8,9fbb10888c97faa44d13861f597be77e98561fefcd15d03a
12,bananaking9001,253,31:07.8,9fbe468cda90aaf74c4a8d1a5725e024c8051eb99b18df3d
12,UpstartMan9241,253,31:07.8,9cee448b8b92aff41f458a185977b425cf0318b597428b6e
13,645167251,302,22:19,9cea1fdfdb9fffa54c42da490d70e374c5034bb4cb458e6b
13,NINJAKIWI,302,22:19,9ceb14d8d99faff01a118a4e5677e725c95719e997108a6e
14,Juridicalant,353,31:05.4,9fbb168b8c9ffaf61b13884f0a76b323c9504bb49a19df30
14,Kuleczek2000,353,31:05.4,9ceb428dd6c5a8f14c42de19587be37ec90c15e898158b3d
15,EndP_MuC,419,20:10,9fbb42dfd6c2f8f04e16864a0c75ee769d511eb5ca41d938
15,cat,419,20:10,9fbb4288df95f0a01f468e1d5c74ef7ec4034be897168c38
15,Saturno,419,20:10,9fbb4388dcc4fcf14c17871e0e71b52598504ebfcc118a39
16,Tacotown314,459,24:40.4,9ce911dd8a95acac18138a1d5d73e77fcc551eef96128a39
17,1246105283,462,23:16.8,9fbb458ad79ff8f74b138d4c5b21e47fc5551cb8cf468d6c
17,MsrHono,462,23:16.8,9fbc16838c96abf04d168b4d5620b577cd0515e8ca45896e
18,Yan,565,22:16.4,9fbb42d98c95f8a24a458e4c0a26ef769f5115ef9c158b6b
18,Funky_Monkey,565,22:16.4,9ce945d8d7c7aca71947de4a0b7ae67fcb551bbf9a13db3a
19,WILD PC GAMER,600,26:34.4,9fbb46d8dcc2f8f31943db4e097be423c90415bd9d10893d
19,Speed Wins All,600,26:34.4,9fbd468ed994faa51e47de4d5d74b777cd001bba9d14d930
19,Courraffe YT,600,26:34.4,9fbd178ad8c3a8f11a138d4b0d76b721cc001ebb96178b3f
20,OliveKnight1300,614,25:04.8,9fba158fd990afa51047dc1a587bb025c45148bd9811df6b
20,AMX 50 B,614,25:04.8,9fbb44dd8e91fea54a44dd4e0d76e0249f011ae99a41d16b
20,Maki,614,25:04.8,9cb842dd8cc5fca64e17da435971ee23cc504cbc9a168e3e
21,lerekcam,633,27:44.6,9cb712da8b93ada41a10dc4d097bef71cc504ee999438e39
21,AodK,633,27:44.6,9cb714d9de9ff1f01113d91f5825ee75cc501cedc816dc6b
21,ThemanLobster,633,27:44.6,9cb714d9de9efaa71e408b1e5725e123cc501bbb9843db69
22,love TRY,648,27:16.6,9fbb44df8ac3aaa24c17874e0b20e7769f044cbf9d468a3f
22,Kaltsit,648,27:16.6,9fbc46d8da97fcf61913dd1e5f22b2249e0d4bed9646d96b
23,Echo,688,22:55,9fba15da8bc3fff41f418e4b5775e676c5061cea9c10d831
23,Bl4SteR-,688,22:55,9fbb4382ddc5aba71d1788495e71e3739e5149bb9e41896d
23,H,688,22:55,9fbb44dfdbc2aaa24a42d91d5a70e175c80c49ba9c10d06c
24,milkychu,733,25:35.7,9ced41838dc7f1f3104a894b5925e121ca061bbb9711d931
25,Chunchunmaru,766,23:29.2,9fbe10d8dc91a8a41946db4e5972e077cd054cbf9c178c38
26,Balloon lover,783,22:11,9fba12d8d896ffa21a10874e5976e025c45214b9cd45dc6a
26,Khasterr,783,22:11,9fba158cd793f9a41f40de425621b27fcb071db8ca19df39
26,NamiUltedJapan,783,22:11,9ceb12dedec7aca51042884f5920e07e9d064fb8cf188c6d
27,APR1L BOY,869,26:00.6,9fbf438c8a90a8a41b4a86180a73e6229d0114b59642d138
27,MafiaJR,869,26:00.6,9cb61682d7c3fbf64e418f430925e77fcc5549b896118a6d
27,MrMafia,869,26:00.6,9cb7118bdfc5fca51e4b8b185920ef7fcc5049b59d188a6a
28,kid named fing,962,23:38.1,9fba15dd8e96ffac1e478c195826e670cc031cbf9d15de39
29,Mystik7397,1025,22:06.8,9fbb438bdcc0a8a04d45d9485e71b7239a0118bf9a42d831
29,kev_in,1025,22:06.8,9fbb46d8dd9fa8f04e4286485872e472cf024eb4cb42dd6c
30,UltraTeam,1038,22:05.5,9fba1688dd93fba24a108c4f5d7ae77f9a564fb59710d93d
30,kilolopro69,1038,22:05.5,9fba17dfd691f0a34d1388435a72b424cd0d4cb5cf46dc3b
30,iMTV,1038,22:05.5,9fbf17da8bc2adf71f1088495822e771ce0715b4cf18893f
31,Alo,1110,21:19.9,9fba12d98b9faff71842884e5f76b722cd061ae99942d869
