Placement,Name,Score,id
1,Fenix-YT,67,139:15.9,9ced1f83dac5ada61e16da435c71b070c9521eb89c13d830
2,Hachey,68,27:59.4,9cea12888c94adf04942884f5b77e1739d0715b8cb46dc31
3,mizon yala,69,30:52.7,9fbb148e8d90fbf649428a480974e626c9501ab4cb45dc30
4,feinberg,69,175:13.7,9fbc44df8c95aaf61f43874d5d75e377980149e89e44893c
5,tbsp,72,134:59.9,9fbd43d8dfc2faa44d138f4c0c70e726cd551fb5cd148a6c
6,Kival Evan,72,186:04.1,9fbe10d88996a8ac1943de4f5c72e575ce071bb4cc14d169
7,--Thefool--,73,122:45,9ced168a8990f1a61a4486435f72e024cf0719efca188b69
8,luotianyi,74,243:46.4,9fbf41d98a91adac4946894a0d76e07ecb551cb89c15d839
9,Unicorn,82,32:16.9,9fbf11df8c90a8ac4d43874a5a75e576c9564fba9c12da30
10,ikun,82,150:33.3,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
11,SeeRukio,83,25:09.5,9fbd14ded696aba54c478a1e0b72e223980115bc99148d31
12,buttman,83,30:24.2,9fbb10d9d990f0a41943dc185b26e775cc5148b496168e6a
13,spaceflight1st,84,26:07.6,9fbd168ddac7a8f44d41874f0974e2239e021bea9e458c39
14,va_nish,84,32:01.6,9fbc1ed98995fdac4a4587485627e47e9a074eea9a16d06c
15,lighting820,86,34:25.7,9fbb148f8b92fef04a4a881a0b77e171ce524fe89c128c30
16,wonder_joy0,86,37:48.5,9fbb118a8e96ada41a47881a0e20ee22c90c18e8cc17de3e
17,StarrySkyDF3,86,205:40.4,9fbf158cdb95fef64e118d425e70e121c50718ef9645d969
18,Khaos,87,38:25.6,9fbd4483da93a8ac494a86495e75ee7399001ae89e42dc69
19,SomeWabalan,88,23:26.5,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
20,PlonicGaming,88,31:04.7,9fbd158cdb91aba04d13861e0b21e623ce0715b9ca11df69
21,zuimeng,88,31:51,9fbe41dfde93f1f34c108f1e5721b773cf5014bc9e13d030
22,laodamo,88,32:09.9,9fbc468d8bc2f9f01e108c1a5921ef709e0214bbc8148b3e
23,HunkBoy,88,32:17.8,9cb8118fde97a8f41a1488485f7bb770cc0d1fba9815d13e
24,SWEET-MY-LOVE,88,33:07,9fbc1edfdd96adf31e118d485b77e572cb0314bc9914dc3f
25,duanmuhezheng,88,33:11.6,9fbb16828b94ada24d17de1a5f74ee2298004cea9f428e3a
26,Tur1n9,88,33:14.2,9fbc12d8d6c2fdf61e118f420d73e57fc80119ea9d448e69
27,Player,88,33:34,9fbb1489d6c3fea64a418d4b5671e0729e051cb5cc178e6d
28,++*,88,33:51.9,9fbc468989c0fea2184bd9190e22b473ca031eb99713896e
29,Liam,88,33:54.7,9fbc1ed8da92acf01e42894d5670ee249a5618bdcd17dd3e
30,A DISPLAYNAME,88,34:09.9,9fbc1edd8b90acf61d17dd1e5b70b575cd041fe99744d869
31,Walter,88,34:22.8,9ce943dedec0a8a749148f4e5f22e77f9e0748ba99148e3c
32,940909681,88,34:48.5,9fbd1eda8b9ffff649418b4d5874e2239a501de99e438b3d
33,Wind,88,34:53.4,9fbb1e8ad694afa51b1088490a22e0729f524bbdca418b6b
34,SnSpccc,88,35:03.6,9fbb1edd89c7f1f44b4b8b4c5826e525c50014b59c44893b
35,geoplex_chim,88,35:14.5,9fbc45dadcc5aca24b46db480b22b3249a501ce99c18d169
36,Player,88,35:17,9fbc4689df96aaa14e148d480e25e5269a0d1fbb9a19dc6e
37,Channing,88,35:21,9fbc46dedac5fda44e16db4f0d71ef779a031ce9cb15d16c
38,Captain-Gunfire,88,35:21.2,9fbc1ed9d8c0fcf11c418f425e25e47f9d024cb89a14d139
39,its up to you,88,35:30.6,9fbc1edfd89ff9f61d4bde435671ef2398001eb99643dc3a
40,Ace3,88,35:41.5,9fbc12d88bc3aaf71d428a485672e17fc4051befcb16dc39
41,konoDIOda!,88,35:48.4,9cb816d9de90ffa64d16da4d0d25b422cc0d1be89a45d06c
42,QiangGe98787,88,35:52.4,9fbc45898ac7faa2491787185877b726ca564bbf9f19dd69
43,Milin,88,35:55.5,9fbb168bdac0afa11a45dc490d22b225ca514ceecb178a3a
44,megumi,88,35:56.6,9fbb148f89c4aaad4d44db1a5f21e526cf5118be9817db6c
45,Player,88,36:18,9fbc448c8b90acf01940891f5970e174cc021cbbca15d869
46,lanse,88,36:21.1,9fbf128e8d9efaf61a13dd4e5e76e576cb041fba9d168d39
