Placement,Name,Score,id
1,Gone,0:36.267,9fbe1fddddc4fef64d41861f5873e377c9524eb99614d86c
2,Olinequ,0:36.417,9fbf158ddb93afac1f4b8a1f5874e122c9574fb89c168e3f
3,zarrot,0:36.45,9cec118d8b96f1a31f118b4a5a76e526ca031eb89e42df38
4,- Cyclop3s 49 -,0:36.75,9cec1edfd99efda74e178b4f5a70b321ca0348e99b14d169
5,Sir Farmalot,0:37.317,9fbc1e8d8ec0f8f61f178e420d25e576c5061cbc97198b3a
6,Axyom,0:39.183,9ceb158a89c5f1a318478f1e5976e126cd0015bd9f41de39
7,Shhdaddysworkn,0:40.667,9fbe46de8e93fda31c16da4b0a25e171c4514bb8cc15df39
8,Punji :),0:43.617,9ce9418ad79ff1a2494389430c76e77f98501cbe98158a3c
9,Cici,0:43.933,9fbc1edf8c96a8a74d138d4f5a74e670c8571fbdcb16d06c
10,Hopper,0:45.95,9ce94183dc95faa14e458a4e5871e77f98511ebe9c41d13f
11,ikun,0:46.417,9fbd4382d996fef34a4bdd4c0d7ab3719d064ce89845893d
12,StechusKaktus,0:46.9,9ced4389dc9faaa71d4add4b0971e77ecf0d1fb49919dd3f
13,Monster,0:48.517,9cb6178ddcc7f9f01a4a874c5d25e726cc5548be97468b6a
14,NKs mother die,0:49.667,9fbd1588db9ff8f64e4b891f5920e0269e5714eecf11dd6a
15,HappyJTC,0:51.2,9fbc44df8dc5ada14d448b4d5d7be7729d0218bdcf18da31
16,VeDAN,0:51.7,9cb612deddc2aaa01910de490b21b524cc5548bd9a16dc6b
17,YT:RCCH,0:51.8,9cb71f82dec0f9f11e168b4b5d26e472cc5618b59f108e6a
18,Shigure Kira,0:52.433,9fbd14ded696aba54c478a1e0b72e223980115bc99148d31
19,Dracula,0:54.3,9ced1f8b8b93f8a31c45dd4f0e73b771cf501fbb9a128d6a
20,Jakilip,0:55.467,9ced46dedcc2fdf31b44864b0d76e374ca0c1bef9c14d06e
21,Kduel,0:55.617,9fbb17dddfc5f9f61c478e485d25e575c9064fba9713893a
22,Blax 356,0:55.833,9fbb148adcc5a8a71d47861e0d7ab22498041db9cb43df3a
23,Caesar,0:55.983,9fbd13de8dc2faa61c478b1a0d27e223ce501def9612d93c
24,Superjombombo,0:56.416,9cec428cdc9eabf71c13871a0972e47ec8501bee9b42d96c
25,ANG-Z,0:56.717,9cea1fde8b93aca34b11db4a0d75e7709a501bee98118d39
26,ETL,0:57.284,9fbb1ededdc2f9a71f418d495826e2719f054bbc9f18df69
27,HYF,0:57.467,9fbb438dde97f8f61e45dd195770b3709d044cb49a118a31
28,Pat,0:59.283,9fbf12828e9fada44d41864f5d7ae575cc5014b99711dd6d
29,Loconch,0:59.867,9fbc42d9d9c5a8ac1e408a4e0d26b5719f014eb49b178c3b
30,yanyu,1:01.083,9fbc4188d696fcf44a468e1a5a7ab771cb0d4cb8cf128930
31,SiSCon Raven,1:01.417,9fbb428f8d92f0f119138f4d5773e07798001cbd9b16d96b
32,waiter386,1:02.267,9fbb438ddd90f0f01e40871a5973b722c8524bea9e198a3e
33,Arakasi,1:03.667,9fbb438f8996abf71040871f0d7be474c8044cea9b44de3c
34,AOPSUser,1:04.067,9ce94182db94fef64d41871f5c26e77eca521defcc198d6e
35,Hasei,1:04.35,9fbb44d8d6c7fef64c17874e0b20e7769f0414eacf43d96c
36,idea,1:04.367,9fbe14df8dc7fda41a4a8e195e27e576c9561fb99912dd3a
37,Scythe,1:04.966,9fbb458add91afa01e10da190a26e670995014eacd118c6b
38,FiatAccompli,1:05.833,9ce941d88a9faba41e4add4e5f71e421cc0c4bb496448a31
39,Kerone,1:08.8,9cea168adb95aba14b458b420b25e77fce551dbbcf158a31
40,Aequinoktium,1:09.067,9ce910dddd95faa118118e485974e2219e054cbc9a10db69
41,SomeWabalan,1:09.983,9fbc1ed98c92fcf34b42dd1d0971ef779a571aba9619896d
42,Monkey Star,1:10.65,9fba17dd8ec7afa24b10da4d5c7be123c55615bccd188b38
43,doudizhu,1:10.8,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
44,ZungGaaYi,1:13.234,9cea168a8a91abf14a448b1d0c76e77fcc554ce99b108c3c
45,A'nan,1:13.417,9fbc128cda95a8f61b43894d5a21e0269a0c4ebfcf448b3c
46,plant,1:14.5,9fbb428adac4a8f01f448d4d5d7ab3749d571dbaca148b3d
47,Loxidous,1:16.166,9ced43d9dcc2f8f6194bdc1f0925b521cd004cbbc815d93e
48,DonnieSharko,1:25.567,9ced158a8b93acf64b168f485721e071c8044cb89612d838
49,animal,1:30.283,9fbc1289d6c3ada04916881f5774b574c9021be99f11de3b
50,CyanRabbit2824,1:30.583,9fbb1edd8ec2f1ac4b4b8b4c5826e525c50014b49816dd6c
51,Ayeccs,1:32.667,9ced158ad6c7abf74d408e1e5f22b424cd0148b99a43dc3f
52,Player2929787,1:33.717,9fba13dad69ef1f71d438b1d5975e123cd0c4bb9c842d030
53,The Pony,1:35,9ceb428dd9c3f8a610438f1a5970e574cb0014bf9641de3b
54,Dakota Jackson,1:42.1,9ced428adcc2fdac4b14db4c0b74e275cc554fbeca19df30
55,VeJaGE,1:45.917,9fbb43d8d8c3faf119448a430e7ae4749e044cb89b168c30
56,hugebanana,1:46.784,9fbb418bd7c4a8ad4e42891a0a73b5239a004eea9f46de6a
57,pickandshot,1:47.65,9cea10df8d95f1ac1c43dd485a26e77fce554fb99d13dc6a
58,HalfYourPing,1:52.15,9fbb44dd8994acad1b408e1a0975e122c5071ab5ca45de3e
59,Bobett10,1:53.117,9ceb438bdd94abf61c148e1d097ae271c50348ed9843d131
60,ElFran,1:53.433,9fbd45d98ac2f8ad1f418b1d5c72b225c85015ea9b118a31
61,Sharpcon 400,1:55.467,9fbe1688d795f8a04c17861f0d7be37e9f5018e99815d13a
62,ZZ LOVE CY,1:57.067,9cec4688d695adf410108d480925b223cd071eb8c8458e6a
63,Hobbit,2:09.467,9fbd1fdfd792ada31d16d94c567be2269f0c4eb5cf108d3a
64,kD,2:10.917,9fba17dfdb97acf14d4b864d0a7ae17299031bbc96198d3b
65,Sanity,2:13.967,9ced1483dd97a8f11d40da42567ab370ce5618b49713df3f
66,ehero82178877,2:15.934,9fbb44dedb90f1f04913de1e5e7ab372ce514eef9f44d06e
67,Polaris,2:16.75,9ce94288da96f8a718438f485676e77ecb0248bf9d448a69
68,Player1013193,2:22.133,9fbc1fd98ec7fca1104086480a73e075c8071eb9cf15db6c
69,Dead Piloteer,2:22.567,9fbb44d98a92faad114b881d0975e175cd5549bd9b418c31
70,MasterKai315,2:23.5,9fbc468edac3abad4942de4f5674e42499074fee97138a39
71,xiaocaigou,2:26.383,9ce9168f89c5f0a04940dc4a0e20e77fc8504fe9cf17dd3b
72,Player8408446,2:26.983,9fbb44888b9efaf11b46874a5f21e721cd551cb89914df31
73,Lionheart233,2:28.633,9ce945ded990f1ad11468c425d22e3229d561bbccc16de6e
74,kaveman,2:34.467,9ceb428e8dc3fda41b14dc4f5926e5769f511dee98108c3d
75,lyt2228,2:35.033,9fbb4388df91f1f64916dc4e5670e074ce0119bb9d448d3c
76,gaowan,2:36.416,9fbb468ed694f9f049428a1e5a73b021c90d19b89a118b3a
77,rtthrd,2:38.65,9fbf128edac7fba410178f1e0d21e42198561bee9f11df6d
78,2889879614,2:39,9fbc41828e90afa54a40dc420b74b22499011abf9d12d138
79,Tom Coronael,2:40,9cea41dade91f0a54e11dc1f0b75e626ca0749e8cf18df30
80,thelich,2:41.05,9cb845d9dd93aff0191188480c27e17ecc504fb49d13d131
81,choccy onion,2:42.517,9fbd148f8e97acf64916da495f21ef74c5514eef9d458b3d
82,WAAW,2:44.9,9fba13d8df93f8a1184a8e1e5c7bb076cb571fb8c812de6a
83,Mrqfish,2:46.066,9fbe44dedfc7faad1a478c485a71e172cf001fbac844d939
84,Raymond,2:46.716,9fbe11ded696aba61943dd1d0d76e576ca034fbaca13dd3e
85,mayumi gaming,2:47.55,9fbe43deda94f1a21a108b185e71e47f98031ebdcb148d6c
86,Player7369159,2:52.85,9fbc10ddd6c7faa71d4b8f1e5c73e171cf521aee9f18df3d
87,kqzdkq,2:55.967,9fbb148dd8c4afa61817dd1a0b7ab070ca514ebfc812dd6c
88,0ldman,2:56.5,9cb81e888990fca710108a4d5770e023cc501fef9f46da30
89,MikeJOOOOONES,2:56.717,9fbb1383d7c5a8a64e108b1a5a73e175ca5619bb9c108e30
90,IndoorWallaby8,2:56.816,9fbf46888dc7aba11c108f4c597be423ce051bbacc18da3c
91,Player,2:58.134,9fbb118b8ec3aaf34e4286185e71e1739e0618ed9912dd6e
92,James,3:08.95,9ced118edc91fda11a148d1f5c27e321cf031cbfcf15d96a
93,entropysilence,3:10.8,9fbb438cdb9fadf44e40864d0b72e276c8571bea9e418d69
94,HKPANG,3:11.983,9fbc1edddfc3fcf34c168c495d73b226cb0414e898128a30
95,lenndoli,3:14.683,9fbe178edf93f9a11a11891f0a20e57e980c15b89b148d31
