Placement,Name,Score,id
1,SdEE SpeedRUN%,2:30.45,9fbb12deda93f1f01d4a891f5e76e5719e0348e89742df69
1,iShadow,2:30.45,9ce912838a93fbf44911db4e0e72e77fc50715ba96168e30
1,Strelizia,2:30.45,9ceb138fd693afa41f108642597ae3749e521ce89b458c3b
2,Andrew Tate,2:47.5,9fbb43888b92fca74c4a891e0c74b574cb5715edca14df6e
2,Sparky,2:47.5,9fbb44dddd90ada51e448f195721e025cb054bb49e45893a
3,Mr.Egg,2:53.45,9fbf1583da9eabf34c16881d5c26e771cf521bed9d19db6e
3,khwissy,2:53.45,9fbe4389d695afac4c438b4c5722e272cd064ebdcf10d830
3,Axyom,2:53.45,9ceb158a89c5f1a318478f1e5976e126cd0015bd9f41de39
4,--Thefool--,2:59.75,9ced168a8990f1a61a4486435f72e024cf0719efca188b69
4,Tekno,2:59.75,9fbc428bdf90fef31a1786420e25b4739d031feacd198c3f
5,Astronaut,3:10.4,9fbb458ad896ada64b138d4c5b21e47fc5551cb89819df3d
5,Isshiki,3:10.4,9fbe10d8d9c2aff71c1489485f76e5769a554bb89f148b3f
5,Kronos,3:10.4,9cea17ddd8c4a8a21d42881a5820e7709a551bedcf448d3e
6,linjiangzhixian,3:23.533,9fbc46ddd6c2fda74b16dd4c0b72b376ca0c1aedc814df6a
6,lonely,3:23.533,9fbe468bdb95a8ad494a8a48597ae576cb5715bf9c11d869
6,WYF731,3:23.533,9fbf128ed791f1f14b45dc4d5b70e1269e0518be9917d86d
7,Die Kiste,6:03.283,9fbc17888d9ef9a54d44861d5625e022cb501ae8cc148c6c
7,Legenderik,6:03.283,9fbf16da8ec0fff31c408e185671e377cc0519b4cd17db39
7,Banane,6:03.283,9ce91f898bc3f0a21f4b8c4c5d73e1759f0c49be9f18da3d
8,BANANANOMNOM,6:08.483,9fbc4189db90aaa44e11861d5675e174cf0d18edcf18df39
8,BananaJC,6:08.483,9fbc4189db90f8f418168d435b71e7749a5518e89c178a3a
8,BANANASC,6:08.483,9fbc468ddbc5fea54a13881d5972b074ce504cef9716db3b
9,SdEECoop Mule,6:15.266,9fbb1fdf8dc5acac18428d190d77ee24c9501de89a118a3a
10,meng-huan-,6:25.666,9fbb148edf9efff41a4b8d185673b47099014eef9e14d831
10,1246105283,6:25.666,9fbb458ad79ff8f74b138d4c5b21e47fc5551cb8cf468d6c
10,MsrHono,6:25.666,9fbc16838c96abf04d168b4d5620b577cd0515e8ca45896e
11,645167251,6:46.717,9cea1fdfdb9fffa54c42da490d70e374c5034bb4cb458e6b
11,NINJAKIWI,6:46.717,9ceb14d8d99faff01a118a4e5677e725c95719e997108a6e
12,Kakakarotcake,6:49,9cec14dada97fff34b4a89495921e170c8024fba9b17d038
12,Sopel,6:49,9cee1082899eadf14b4a8d4e5e73e277cc0619ba9943893e
13,MafiaJR,6:59.033,9cb61682d7c3fbf64e418f430925e77fcc5549b896118a6d
13,MrMafia,6:59.033,9cb7118bdfc5fca51e4b8b185920ef7fcc5049b59d188a6a
14,lerekcam,7:04.317,9cb712da8b93ada41a10dc4d097bef71cc504ee999438e39
14,AodK,7:04.317,9cb714d9de9ff1f01113d91f5825ee75cc501cedc816dc6b
14,ThemanLobster,7:04.317,9cb714d9de9efaa71e408b1e5725e123cc501bbb9843db69
15,kuxxy,7:07.783,9fbb1edddb92a8ac114a8c4b5e27b226c90514eacc108e69
15,IxAMxREDEMPTION,7:07.783,9fbf13dd8c93fff14a4a891f0a7ae074ce0415ee9a13da6e
15,player63,7:07.783,9fbb1f88d8c5aca31840864c5977b774cb064cedcb198b6d
16,davidsaccount,7:27.7,9fbc1f8d8b90f0f74a43dd420975e322ce524ce89842d13c
16,Munchy,7:27.7,9cb810ded6c3aaa64d16dc1a0a7ae171cf0349e9cc118e38
16,LiteDrizzlin,7:27.7,9fbf128edfc0abf010178f1e0d21e42198561bed9d10dc6b
17,otuleya0921,7:48.15,9fbf13dfdbc7aca04d14884c0926e576c4514feac815dc3c
17,Most14,7:48.15,9cea43d8dd93adac18408f1e5921e375cc0c14ea9c13da31
17,AgentAlpha,7:48.15,9ced13ddd7c0abf04b41dc195e7ab724cd014bbe9d198a6b
18,EmTheGoddess,7:48.217,9fbf148ed9c5aaf61e13db4c5870e771cf501bea9915896c
